"","x"
"5046",4
"5047",0
"5048",1
"5049",1
"5050",7
"5051",2
"5052",0
"5053",0
"5054",0
"5055",2
"5056",7
"5057",19
"5058",1
"5059",10
"5060",0
"5061",0
"5062",2
"5063",16
"5064",31
"5065",3
"5066",31
"5067",4
"5068",0
"5069",0
"5070",2
"5071",7
"5072",7
"5073",31
"5074",25
"5075",7
"5076",9
"5077",0
"5078",45
"5079",45
"5080",17
"5081",0
"5082",14
"5083",66
"5084",0
"5085",17
"5086",4
"5087",0
"5088",45
"5089",6
"5090",58
"5091",6
"5092",0
"5093",3
"5094",0
"5095",6
"5096",3
"5097",9
"5098",14
"5099",58
"5100",8
"5101",2
"5102",6
"5103",4
"5104",0
"5105",40
"5106",6
"5107",45
"5108",45
"5109",0
"5110",45
"5111",45
"5112",83
"5113",2
"5114",0
"5115",26
"5116",11
"5117",28
"5118",6
"5119",3
"5120",12
"5121",7
"5122",4
"5123",3
"5124",8
"5125",17
"5126",31
"5127",3
"5128",3
"5129",0
"5130",0
"5131",0
"5132",3
"5133",6
"5134",3
"5135",89
"5136",13
"5137",32
"5138",3
"5139",2
"5140",36
"5141",0
"5142",0
"5143",69
"5144",5
"5145",0
"5146",28
"5147",57
"5148",11
"5149",12
"5150",12
"5151",13
"5152",2
"5153",2
"5154",0
"5155",0
"5156",4
"5157",2
"5158",3
"5159",0
"5160",8
"5161",0
"5162",0
"5163",10
"5164",0
"5165",0
"5166",7
"5167",6
"5168",1
"5169",2
"5170",4
"5171",32
"5172",4
"5173",12
"5174",12
"5175",12
"5176",1
"5177",16
"5178",28
"5179",1
"5180",2
"5181",9
"5182",2
"5183",63
"5184",2
"5185",18
"5186",11
"5187",0
"5188",2
"5189",2
"5190",38
"5191",77
"5192",1
"5193",13
"5194",13
"5195",1
"5196",4
"5197",0
"5198",2
"5199",22
"5200",0
"5201",9
"5202",1
"5203",0
"5204",24
"5205",84
"5206",1
"5207",0
"5208",35
"5209",9
"5210",25
"5211",1
"5212",0
"5213",2
"5214",16
"5215",4
"5216",6
"5217",50
"5218",1
"5219",13
"5220",5
"5221",0
"5222",18
"5223",69
"5224",4
"5225",2
"5226",2
"5227",4
"5228",7
"5229",0
"5230",0
"5231",26
"5232",22
"5233",15
"5234",87
"5235",0
"5236",23
"5237",66
"5238",1
"5239",1
"5240",7
"5241",2
"5242",2
"5243",4
"5244",0
"5245",7
"5246",0
"5247",69
"5248",42
"5249",22
"5250",0
"5251",13
"5252",2
"5253",0
"5254",0
"5255",18
"5256",73
"5257",77
"5258",18
"5259",15
"5260",71
"5261",2
"5262",1
"5263",26
"5264",6
"5265",36
"5266",13
"5267",3
"5268",1
"5269",11
"5270",7
"5271",9
"5272",1
"5273",6
"5274",1
"5275",2
"5276",20
"5277",20
"5278",41
"5279",2
"5280",4
"5281",15
"5282",11
"5283",51
"5284",0
"5285",11
"5286",56
"5287",4
"5288",0
"5289",5
"5290",0
"5291",28
"5292",2
"5293",2
"5294",86
"5295",0
"5296",1
"5297",16
"5298",1
"5299",21
"5300",20
"5301",71
"5302",4
"5303",1
"5304",86
"5305",80
"5306",1
"5307",2
"5308",0
"5309",10
"5310",0
"5311",4
"5312",2
"5313",1
"5314",0
"5315",39
"5316",40
"5317",17
"5318",7
"5319",13
"5320",2
"5321",0
"5322",21
"5323",13
"5324",6
"5325",23
"5326",5
"5327",0
"5328",89
"5329",71
"5330",7
"5331",0
"5332",62
"5333",5
"5334",4
"5335",8
"5336",1
"5337",0
"5338",0
"5339",0
"5340",65
"5341",5
"5342",2
"5343",7
"5344",2
"5345",40
"5346",9
"5347",13
"5348",0
"5349",24
"5350",11
"5351",0
"5352",20
"5353",6
"5354",42
"5355",0
"5356",9
"5357",2
"5358",4
"5359",7
"5360",6
"5361",19
"5362",5
"5363",74
"5364",4
"5365",0
"5366",1
"5367",73
"5368",35
"5369",2
"5370",0
"5371",1
"5372",0
"5373",21
"5374",72
"5375",0
"5376",6
"5377",0
"5378",4
"5379",7
"5380",1
"5381",26
"5382",1
"5383",1
"5384",38
"5385",2
"5386",0
"5387",0
"5388",0
"5389",0
"5390",0
"5391",0
"5392",41
"5393",0
"5394",1
"5395",55
"5396",1
"5397",16
"5398",13
"5399",2
"5400",0
"5401",31
"5402",1
"5403",3
"5404",4
"5405",1
"5406",5
"5407",1
"5408",26
"5409",50
"5410",58
"5411",1
"5412",23
"5413",0
"5414",4
"5415",72
"5416",11
"5417",2
"5418",6
"5419",14
"5420",17
"5421",22
"5422",7
"5423",2
"5424",0
"5425",0
"5426",6
"5427",66
"5428",0
"5429",0
"5430",0
"5431",0
"5432",3
"5433",57
"5434",0
"5435",43
"5436",2
"5437",1
"5438",1
"5439",2
"5440",22
"5441",35
"5442",21
"5443",7
"5444",20
"5445",0
"5446",28
"5447",7
"5448",2
"5449",47
"5450",53
"5451",18
"5452",20
"5453",1
"5454",5
"5455",7
"5456",66
"5457",1
"5458",0
"5459",1
"5460",34
"5461",0
"5462",0
"5463",26
"5464",84
"5465",10
"5466",6
"5467",2
"5468",9
"5469",4
"5470",2
"5471",30
"5472",24
"5473",29
"5474",1
"5475",5
"5476",7
"5477",23
"5478",58
"5479",27
"5480",68
"5481",0
"5482",40
"5483",19
"5484",6
"5485",1
"5486",4
"5487",2
"5488",60
"5489",2
"5490",55
"5491",52
"5492",1
"5493",4
"5494",0
"5495",9
"5496",1
"5497",2
"5498",9
"5499",4
"5500",0
"5501",0
"5502",86
"5503",71
"5504",1
"5505",0
"5506",2
"5507",0
"5508",1
"5509",0
"5510",16
"5511",2
"5512",5
"5513",66
"5514",0
"5515",23
"5516",2
"5517",2
"5518",4
"5519",51
"5520",61
"5521",0
"5522",0
"5523",16
"5524",9
"5525",11
"5526",62
"5527",2
"5528",44
"5529",2
"5530",27
"5531",18
"5532",4
"5533",0
"5534",2
"5535",74
"5536",7
"5537",4
"5538",1
"5539",23
"5540",2
"5541",2
"5542",1
"5543",0
"5544",11
"5545",5
"5546",0
"5547",0
"5548",36
"5549",0
"5550",6
"5551",0
"5552",0
"5553",1
"5554",71
"5555",4
"5556",4
"5557",76
"5558",6
"5559",4
"5560",28
"5561",19
"5562",0
"5563",7
"5564",9
"5565",1
"5566",47
"5567",2
"5568",22
"5569",2
"5570",72
"5571",24
"5572",1
"5573",0
"5574",3
"5575",62
"5576",1
"5577",2
"5578",1
"5579",0
"5580",35
"5581",1
"5582",0
"5583",27
"5584",5
"5585",20
"5586",34
"5587",5
"5588",3
"5589",89
"5590",0
"5591",6
"5592",0
"5593",4
"5594",1
"5595",0
"5596",0
"5597",78
"5598",34
"5599",7
"5600",27
"5601",66
"5602",0
"5603",0
"5604",2
"5605",49
"5606",0
"5607",1
"5608",29
"5609",1
"5610",66
"5611",3
"5612",33
"5613",12
"5614",36
"5615",0
"5616",7
"5617",2
"5618",56
"5619",6
"5620",51
"5621",73
"5622",32
"5623",1
"5624",0
"5625",5
"5626",0
"5627",34
"5628",1
"5629",18
"5630",2
"5631",0
"5632",2
"5633",1
"5634",2
"5635",21
"5636",69
"5637",2
"5638",21
"5639",41
"5640",24
"5641",0
"5642",2
"5643",5
"5644",4
"5645",3
"5646",1
"5647",51
"5648",0
"5649",24
"5650",0
"5651",1
"5652",0
"5653",71
"5654",73
"5655",0
"5656",2
"5657",1
"5658",1
"5659",2
"5660",1
"5661",5
"5662",11
"5663",5
"5664",4
"5665",1
"5666",21
"5667",18
"5668",10
"5669",35
"5670",0
"5671",80
"5672",0
"5673",28
"5674",40
"5675",33
"5676",0
"5677",16
"5678",58
"5679",36
"5680",0
"5681",9
"5682",66
"5683",2
"5684",20
"5685",5
"5686",39
"5687",57
"5688",34
"5689",72
"5690",0
"5691",9
"5692",2
"5693",5
"5694",71
"5695",6
"5696",0
"5697",0
"5698",0
"5699",9
"5700",43
"5701",2
"5702",2
"5703",3
"5704",0
"5705",0
"5706",0
"5707",5
"5708",16
"5709",46
"5710",0
"5711",38
"5712",20
"5713",10
"5714",1
"5715",2
"5716",4
"5717",19
"5718",9
"5719",8
"5720",0
"5721",3
"5722",82
"5723",0
"5724",0
"5725",42
"5726",79
"5727",2
"5728",5
"5729",43
"5730",1
"5731",0
"5732",7
"5733",24
"5734",60
"5735",60
"5736",13
"5737",5
"5738",16
"5739",7
"5740",6
"5741",20
"5742",1
"5743",0
"5744",33
"5745",0
"5746",67
"5747",58
"5748",60
"5749",26
"5750",72
"5751",47
"5752",2
"5753",0
"5754",7
"5755",1
"5756",0
"5757",2
"5758",7
"5759",71
"5760",6
"5761",0
"5762",1
"5763",2
"5764",4
"5765",56
"5766",3
"5767",68
"5768",5
"5769",63
"5770",84
"5771",5
"5772",0
"5773",0
"5774",57
"5775",1
"5776",3
"5777",0
"5778",65
"5779",1
"5780",11
"5781",27
"5782",1
"5783",51
"5784",74
"5785",9
"5786",0
"5787",0
"5788",0
"5789",13
"5790",11
"5791",40
"5792",42
"5793",3
"5794",8
"5795",0
"5796",5
"5797",6
"5798",1
"5799",87
"5800",1
"5801",6
"5802",8
"5803",80
"5804",0
"5805",0
"5806",2
"5807",0
"5808",13
"5809",0
"5810",0
"5811",4
"5812",69
"5813",28
"5814",0
"5815",6
"5816",86
"5817",0
"5818",3
"5819",0
"5820",38
"5821",78
"5822",2
"5823",11
"5824",61
"5825",7
"5826",2
"5827",1
"5828",0
"5829",1
"5830",0
"5831",4
"5832",24
"5833",46
"5834",34
"5835",71
"5836",27
"5837",11
"5838",23
"5839",0
"5840",1
"5841",1
"5842",5
"5843",35
"5844",0
"5845",1
"5846",5
"5847",19
"5848",11
"5849",2
"5850",0
"5851",7
"5852",40
"5853",20
"5854",0
"5855",0
"5856",0
"5857",3
"5858",2
"5859",3
"5860",0
"5861",3
"5862",2
"5863",4
"5864",4
"5865",0
"5866",2
"5867",0
"5868",8
"5869",11
"5870",7
"5871",24
"5872",1
"5873",30
"5874",66
"5875",0
"5876",30
"5877",2
"5878",65
"5879",4
"5880",42
"5881",81
"5882",16
"5883",0
"5884",5
"5885",5
"5886",38
"5887",1
"5888",0
"5889",0
"5890",16
"5891",45
"5892",1
"5893",2
"5894",0
"5895",50
"5896",1
"5897",81
"5898",7
"5899",2
"5900",7
"5901",4
"5902",1
"5903",34
"5904",2
"5905",14
"5906",4
"5907",14
"5908",0
"5909",10
"5910",0
"5911",2
"5912",60
"5913",0
"5914",10
"5915",1
"5916",11
"5917",10
"5918",0
"5919",2
"5920",6
"5921",33
"5922",9
"5923",10
"5924",0
"5925",1
"5926",0
"5927",59
"5928",23
"5929",0
"5930",31
"5931",2
"5932",39
"5933",2
"5934",4
"5935",70
"5936",1
"5937",20
"5938",60
"5939",18
"5940",2
"5941",1
"5942",15
"5943",31
"5944",1
"5945",88
"5946",4
"5947",0
"5948",0
"5949",50
"5950",2
"5951",3
"5952",14
"5953",0
"5954",0
"5955",8
"5956",7
"5957",4
"5958",4
"5959",1
"5960",0
"5961",1
"5962",3
"5963",0
"5964",15
"5965",35
"5966",14
"5967",50
"5968",0
"5969",0
"5970",3
"5971",0
"5972",3
"5973",10
"5974",24
"5975",88
"5976",4
"5977",6
"5978",8
"5979",8
"5980",39
"5981",3
"5982",0
"5983",5
"5984",0
"5985",47
"5986",4
"5987",0
"5988",0
"5989",8
"5990",5
"5991",1
"5992",4
"5993",38
"5994",15
"5995",4
"5996",4
"5997",4
"5998",17
"5999",8
"6000",1
"6001",0
"6002",17
"6003",4
"6004",68
"6005",6
"6006",10
"6007",6
"6008",0
"6009",1
"6010",2
"6011",14
"6012",0
"6013",3
"6014",2
"6015",0
"6016",32
"6017",0
"6018",80
"6019",0
"6020",19
"6021",11
"6022",10
"6023",11
"6024",7
"6025",0
"6026",0
"6027",6
"6028",8
"6029",2
"6030",5
"6031",0
"6032",0
"6033",3
"6034",6
"6035",2
"6036",1
"6037",46
"6038",2
"6039",26
"6040",50
"6041",12
"6042",44
"6043",71
"6044",3
"6045",0
"6046",0
"6047",2
"6048",0
"6049",0
"6050",40
"6051",3
"6052",1
"6053",8
"6054",6
"6055",3
"6056",1
"6057",3
"6058",22
"6059",3
"6060",3
"6061",2
"6062",2
"6063",3
"6064",1
"6065",10
"6066",0
"6067",0
"6068",36
"6069",14
"6070",5
"6071",35
"6072",0
"6073",9
"6074",12
"6075",0
"6076",0
"6077",13
"6078",32
"6079",10
"6080",7
"6081",0
"6082",34
"6083",2
"6084",0
"6085",3
"6086",43
"6087",1
"6088",0
"6089",3
"6090",0
"6091",11
"6092",3
"6093",8
"6094",0
"6095",0
"6096",2
"6097",9
"6098",0
"6099",0
"6100",0
"6101",10
"6102",3
"6103",5
"6104",1
"6105",41
"6106",8
"6107",3
"6108",0
"6109",45
"6110",0
"6111",1
"6112",0
"6113",3
"6114",0
"6115",0
"6116",0
"6117",19
"6118",0
"6119",0
"6120",0
"6121",0
"6122",1
"6123",3
"6124",0
"6125",4
"6126",4
"6127",0
"6128",14
"6129",0
"6130",3
"6131",11
"6132",3
"6133",0
"6134",2
"6135",3
"6136",6
"6137",26
"6138",0
"6139",3
"6140",25
"6141",19
"6142",0
"6143",0
"6144",0
"6145",0
"6146",1
"6147",0
"6148",7
"6149",1
"6150",4
"6151",6
"6152",0
"6153",1
"6154",4
"6155",4
"6156",0
"6157",3
"6158",7
"6159",0
"6160",7
"6161",0
"6162",10
"6163",4
"6164",83
"6165",43
"6166",0
"6167",70
"6168",3
"6169",2
"6170",0
"6171",0
"6172",6
"6173",0
"6174",0
"6175",8
"6176",4
"6177",0
"6178",8
"6179",14
"6180",0
"6181",4
"6182",0
"6183",4
"6184",0
"6185",0
"6186",14
"6187",3
"6188",14
"6189",10
"6190",1
"6191",1
"6192",36
"6193",0
"6194",4
"6195",2
"6196",0
"6197",35
"6198",0
"6199",0
"6200",0
"6201",0
"6202",3
"6203",29
"6204",1
"6205",57
"6206",0
"6207",12
"6208",7
"6209",13
"6210",17
"6211",0
"6212",1
"6213",8
"6214",8
"6215",13
"6216",3
"6217",1
"6218",23
"6219",7
"6220",1
"6221",74
"6222",0
"6223",3
"6224",44
"6225",6
"6226",10
"6227",0
"6228",61
"6229",7
"6230",10
"6231",33
"6232",7
"6233",16
"6234",64
"6235",0
"6236",7
"6237",38
"6238",2
"6239",0
"6240",32
"6241",5
"6242",7
"6243",13
"6244",60
"6245",0
"6246",76
"6247",60
"6248",60
"6249",13
"6250",6
"6251",4
"6252",0
"6253",0
"6254",41
"6255",35
"6256",2
"6257",3
"6258",0
"6259",1
"6260",2
"6261",60
"6262",1
"6263",1
"6264",6
"6265",22
"6266",0
"6267",80
"6268",4
"6269",42
"6270",2
"6271",1
"6272",9
"6273",35
"6274",16
"6275",80
"6276",2
"6277",28
"6278",48
"6279",25
"6280",45
"6281",5
"6282",75
"6283",49
"6284",53
"6285",4
"6286",0
"6287",41
"6288",0
"6289",1
"6290",20
"6291",30
"6292",58
"6293",51
"6294",48
"6295",18
"6296",65
"6297",10
"6298",2
"6299",44
"6300",87
"6301",27
"6302",0
"6303",23
"6304",20
"6305",30
"6306",5
"6307",2
"6308",2
"6309",0
"6310",0
"6311",0
"6312",18
"6313",0
"6314",52
"6315",0
"6316",89
"6317",4
"6318",35
"6319",0
"6320",2
"6321",20
"6322",53
"6323",2
"6324",74
"6325",16
"6326",55
"6327",28
"6328",40
"6329",4
"6330",20
"6331",4
"6332",20
"6333",29
"6334",4
"6335",61
"6336",19
"6337",2
"6338",6
"6339",1
"6340",9
"6341",3
"6342",0
"6343",0
"6344",18
"6345",3
"6346",14
"6347",6
"6348",2
"6349",5
"6350",23
"6351",2
"6352",76
"6353",0
"6354",14
"6355",3
"6356",3
"6357",47
"6358",2
"6359",23
"6360",0
"6361",1
"6362",3
"6363",20
"6364",2
"6365",0
"6366",18
"6367",9
"6368",5
"6369",0
"6370",4
"6371",4
"6372",69
"6373",1
"6374",1
"6375",38
"6376",58
"6377",0
"6378",73
"6379",10
"6380",1
"6381",35
"6382",2
"6383",1
"6384",2
"6385",0
"6386",44
"6387",0
"6388",1
"6389",6
"6390",27
"6391",0
"6392",0
"6393",23
"6394",47
"6395",0
"6396",0
"6397",4
"6398",0
"6399",0
"6400",56
"6401",14
"6402",22
"6403",4
"6404",1
"6405",36
"6406",41
"6407",0
"6408",20
"6409",2
"6410",53
"6411",2
"6412",12
"6413",4
"6414",27
"6415",10
"6416",2
"6417",0
"6418",0
"6419",2
"6420",73
"6421",9
"6422",6
"6423",61
"6424",1
"6425",41
"6426",33
"6427",0
"6428",86
"6429",9
"6430",13
"6431",4
"6432",4
"6433",4
"6434",6
"6435",2
"6436",6
"6437",11
"6438",1
"6439",75
"6440",71
"6441",0
"6442",0
"6443",0
"6444",0
"6445",7
"6446",0
"6447",0
"6448",0
"6449",6
"6450",0
"6451",0
"6452",9
"6453",4
"6454",0
"6455",1
"6456",0
"6457",1
"6458",35
"6459",2
"6460",9
"6461",1
"6462",0
"6463",20
"6464",20
"6465",14
"6466",27
"6467",1
"6468",1
"6469",3
"6470",1
"6471",63
"6472",0
"6473",8
"6474",3
"6475",0
"6476",0
"6477",2
"6478",60
"6479",77
"6480",0
"6481",0
"6482",10
"6483",22
"6484",28
"6485",55
"6486",24
"6487",58
"6488",3
"6489",0
"6490",1
"6491",2
"6492",18
"6493",0
"6494",30
"6495",18
"6496",0
"6497",5
"6498",18
"6499",66
"6500",56
"6501",1
"6502",4
"6503",2
"6504",3
"6505",30
"6506",0
"6507",39
"6508",55
"6509",0
"6510",68
"6511",0
"6512",6
"6513",4
"6514",24
"6515",1
"6516",1
"6517",0
"6518",0
"6519",15
"6520",49
"6521",2
"6522",34
"6523",1
"6524",0
"6525",24
"6526",58
"6527",22
"6528",85
"6529",14
"6530",3
"6531",14
"6532",5
"6533",66
"6534",1
"6535",2
"6536",56
"6537",8
"6538",0
"6539",28
"6540",8
"6541",0
"6542",3
"6543",2
"6544",0
"6545",0
"6546",0
"6547",26
"6548",79
"6549",2
"6550",85
"6551",1
"6552",7
"6553",4
"6554",0
"6555",0
"6556",0
"6557",84
"6558",0
"6559",35
"6560",3
"6561",88
"6562",19
"6563",0
"6564",14
"6565",3
"6566",3
"6567",3
"6568",0
"6569",19
"6570",3
"6571",49
"6572",3
"6573",39
"6574",0
"6575",0
"6576",1
"6577",0
"6578",72
"6579",10
"6580",28
"6581",41
"6582",82
"6583",81
"6584",31
"6585",6
"6586",87
"6587",0
"6588",35
"6589",1
"6590",1
"6591",79
"6592",41
"6593",22
"6594",4
"6595",3
"6596",4
"6597",3
"6598",0
"6599",63
"6600",3
"6601",0
"6602",0
"6603",2
"6604",2
"6605",3
"6606",0
"6607",0
"6608",4
"6609",35
"6610",11
"6611",58
"6612",2
"6613",7
"6614",2
"6615",3
"6616",14
"6617",2
"6618",14
"6619",5
"6620",2
"6621",5
"6622",0
"6623",46
"6624",0
"6625",12
"6626",5
"6627",0
"6628",3
"6629",2
"6630",2
"6631",8
"6632",0
"6633",1
"6634",12
"6635",1
"6636",1
"6637",3
"6638",0
"6639",63
"6640",0
"6641",3
"6642",14
"6643",0
"6644",9
"6645",12
"6646",68
"6647",5
"6648",4
"6649",17
"6650",0
"6651",50
"6652",9
"6653",0
"6654",0
"6655",26
"6656",0
"6657",48
"6658",53
"6659",0
"6660",22
"6661",36
"6662",24
"6663",1
"6664",4
"6665",8
"6666",26
"6667",3
"6668",14
"6669",3
"6670",3
"6671",8
"6672",5
"6673",15
"6674",2
"6675",50
"6676",2
"6677",13
"6678",4
"6679",2
"6680",26
"6681",41
"6682",10
"6683",0
"6684",0
"6685",45
"6686",50
"6687",5
"6688",0
"6689",29
"6690",2
"6691",14
"6692",3
"6693",3
"6694",86
"6695",0
"6696",3
"6697",0
"6698",3
"6699",0
"6700",0
"6701",3
"6702",0
"6703",11
"6704",0
"6705",3
"6706",7
"6707",3
"6708",3
"6709",3
"6710",4
"6711",2
"6712",0
"6713",18
"6714",2
"6715",3
"6716",10
"6717",0
"6718",14
"6719",27
"6720",11
"6721",5
"6722",3
"6723",26
"6724",0
"6725",13
"6726",4
"6727",6
"6728",0
"6729",44
"6730",3
"6731",1
"6732",23
"6733",23
"6734",0
"6735",0
"6736",3
"6737",9
"6738",13
"6739",5
"6740",4
"6741",0
"6742",0
"6743",0
"6744",0
"6745",7
"6746",0
"6747",14
"6748",3
"6749",0
"6750",8
"6751",0
"6752",40
"6753",5
"6754",0
"6755",6
"6756",10
"6757",5
"6758",25
"6759",2
"6760",51
"6761",55
"6762",33
"6763",1
"6764",61
"6765",2
"6766",12
"6767",1
"6768",19
"6769",17
"6770",45
"6771",8
"6772",28
"6773",3
"6774",7
"6775",0
"6776",0
"6777",1
"6778",2
"6779",1
"6780",19
"6781",5
"6782",7
"6783",3
"6784",0
"6785",22
"6786",1
"6787",0
"6788",1
"6789",36
"6790",17
"6791",11
"6792",0
"6793",0
"6794",10
"6795",29
"6796",74
"6797",34
"6798",40
"6799",7
"6800",2
"6801",7
"6802",44
"6803",2
"6804",55
"6805",4
"6806",13
"6807",58
"6808",4
"6809",4
"6810",4
"6811",1
"6812",23
"6813",4
"6814",44
"6815",0
"6816",87
"6817",78
"6818",0
"6819",3
"6820",4
"6821",24
"6822",74
"6823",37
"6824",40
"6825",38
"6826",43
"6827",28
"6828",58
"6829",2
"6830",0
"6831",22
"6832",1
"6833",6
"6834",10
"6835",0
"6836",10
"6837",0
"6838",2
"6839",37
"6840",32
"6841",0
"6842",8
"6843",1
"6844",50
"6845",3
"6846",66
"6847",0
"6848",0
"6849",0
"6850",4
"6851",43
"6852",11
"6853",0
"6854",47
"6855",0
"6856",2
"6857",0
"6858",32
"6859",1
"6860",40
"6861",0
"6862",0
"6863",3
"6864",3
"6865",10
"6866",84
"6867",2
"6868",0
"6869",4
"6870",78
"6871",1
"6872",2
"6873",0
"6874",0
"6875",3
"6876",0
"6877",8
"6878",10
"6879",42
"6880",3
"6881",10
"6882",0
"6883",1
"6884",4
"6885",0
"6886",12
"6887",4
"6888",0
"6889",32
"6890",16
"6891",41
"6892",1
"6893",10
"6894",0
"6895",0
"6896",0
"6897",0
"6898",4
"6899",70
"6900",6
"6901",1
"6902",2
"6903",9
"6904",5
"6905",26
"6906",0
"6907",28
"6908",15
"6909",22
"6910",0
"6911",18
"6912",28
"6913",37
"6914",0
"6915",0
"6916",72
"6917",20
"6918",49
"6919",0
"6920",37
"6921",18
"6922",3
"6923",3
"6924",2
"6925",17
"6926",0
"6927",57
"6928",4
"6929",4
"6930",50
"6931",8
"6932",45
"6933",11
"6934",4
"6935",13
"6936",0
"6937",70
"6938",0
"6939",2
"6940",56
"6941",19
"6942",52
"6943",1
"6944",1
"6945",2
"6946",5
"6947",37
"6948",0
"6949",0
"6950",0
"6951",8
"6952",12
"6953",6
"6954",18
"6955",0
"6956",1
"6957",30
"6958",54
"6959",53
"6960",70
"6961",23
"6962",15
"6963",0
"6964",4
"6965",13
"6966",0
"6967",5
"6968",0
"6969",1
"6970",60
"6971",5
"6972",0
"6973",60
"6974",60
"6975",0
"6976",2
"6977",2
"6978",84
"6979",31
"6980",2
"6981",8
"6982",0
"6983",33
"6984",3
"6985",21
"6986",1
"6987",2
"6988",75
"6989",6
"6990",2
"6991",60
"6992",3
"6993",6
"6994",13
"6995",0
"6996",0
"6997",0
"6998",0
"6999",2
"7000",0
"7001",12
"7002",0
"7003",2
"7004",22
"7005",14
"7006",7
"7007",1
"7008",18
"7009",13
"7010",1
"7011",0
"7012",0
"7013",0
"7014",6
"7015",0
"7016",10
"7017",0
"7018",6
"7019",24
"7020",45
"7021",3
"7022",6
"7023",6
"7024",24
"7025",1
"7026",2
"7027",0
"7028",1
"7029",0
"7030",1
"7031",3
"7032",14
"7033",16
"7034",2
"7035",0
"7036",1
"7037",0
"7038",5
"7039",5
"7040",85
"7041",0
"7042",0
"7043",42
"7044",1
"7045",4
"7046",19
"7047",0
"7048",83
"7049",19
"7050",1
"7051",12
"7052",29
"7053",30
"7054",1
"7055",59
"7056",2
"7057",0
"7058",9
"7059",0
"7060",7
"7061",1
"7062",2
"7063",3
"7064",3
"7065",12
"7066",43
"7067",0
"7068",0
"7069",0
"7070",7
"7071",16
"7072",0
"7073",0
"7074",8
"7075",0
"7076",0
"7077",55
"7078",8
"7079",55
"7080",6
"7081",1
"7082",14
"7083",0
"7084",14
"7085",1
"7086",0
"7087",28
"7088",0
"7089",3
"7090",14
"7091",0
"7092",4
"7093",3
"7094",1
"7095",5
"7096",0
"7097",9
"7098",0
"7099",4
"7100",3
"7101",14
"7102",3
"7103",8
"7104",3
"7105",6
"7106",8
"7107",3
"7108",14
"7109",3
"7110",2
"7111",0
"7112",4
"7113",26
"7114",2
"7115",0
"7116",2
"7117",53
"7118",3
"7119",6
"7120",53
"7121",0
"7122",0
"7123",14
"7124",0
"7125",3
"7126",3
"7127",0
"7128",13
"7129",0
"7130",10
"7131",67
"7132",0
"7133",0
"7134",3
"7135",15
"7136",12
"7137",15
"7138",0
"7139",8
"7140",0
"7141",17
"7142",6
"7143",0
"7144",0
"7145",0
"7146",13
"7147",1
"7148",10
"7149",0
"7150",1
"7151",0
"7152",67
"7153",0
"7154",46
"7155",3
"7156",0
"7157",6
"7158",0
"7159",26
"7160",6
"7161",26
"7162",37
"7163",5
"7164",0
"7165",0
"7166",0
"7167",0
"7168",13
"7169",1
"7170",6
"7171",3
"7172",3
"7173",14
"7174",1
"7175",10
"7176",71
"7177",6
"7178",8
"7179",89
"7180",0
"7181",8
"7182",1
"7183",1
"7184",22
"7185",21
"7186",11
"7187",37
"7188",3
"7189",3
"7190",41
"7191",3
"7192",1
"7193",0
"7194",6
"7195",3
"7196",0
"7197",14
"7198",14
"7199",3
"7200",0
"7201",10
"7202",0
"7203",14
"7204",3
"7205",0
"7206",37
"7207",0
"7208",27
"7209",8
"7210",11
"7211",0
"7212",3
"7213",1
"7214",27
"7215",1
"7216",7
"7217",3
"7218",0
"7219",3
"7220",8
"7221",3
"7222",27
"7223",0
"7224",3
"7225",0
"7226",32
"7227",62
"7228",1
"7229",3
"7230",12
"7231",2
"7232",2
"7233",37
"7234",0
"7235",21
"7236",0
"7237",1
"7238",18
"7239",0
"7240",0
"7241",0
"7242",37
"7243",0
"7244",14
"7245",2
"7246",22
"7247",0
"7248",10
"7249",0
"7250",3
"7251",62
"7252",0
"7253",12
"7254",4
"7255",2
"7256",1
"7257",0
"7258",6
"7259",62
"7260",8
"7261",3
"7262",1
"7263",28
"7264",7
"7265",47
"7266",14
"7267",1
"7268",14
"7269",3
"7270",3
"7271",8
"7272",7
"7273",5
"7274",25
"7275",18
"7276",3
"7277",0
"7278",11
"7279",0
"7280",6
"7281",4
"7282",0
"7283",4
"7284",25
"7285",30
"7286",3
"7287",13
"7288",0
"7289",0
"7290",3
"7291",10
"7292",11
"7293",82
"7294",25
"7295",8
"7296",0
"7297",1
"7298",1
"7299",3
"7300",0
"7301",14
"7302",30
"7303",25
"7304",25
"7305",2
"7306",10
"7307",19
"7308",6
"7309",0
"7310",1
"7311",1
"7312",0
"7313",64
"7314",3
"7315",9
"7316",25
"7317",6
"7318",3
"7319",8
"7320",0
"7321",0
"7322",0
"7323",29
"7324",0
"7325",89
"7326",3
"7327",8
"7328",0
"7329",8
"7330",0
"7331",0
"7332",0
"7333",0
"7334",1
"7335",1
"7336",0
"7337",8
"7338",8
"7339",2
"7340",3
"7341",3
"7342",0
"7343",3
"7344",0
"7345",5
"7346",0
"7347",11
"7348",1
"7349",6
"7350",0
"7351",12
"7352",1
"7353",8
"7354",0
"7355",11
"7356",11
"7357",8
"7358",8
"7359",0
"7360",0
"7361",19
"7362",14
"7363",0
"7364",3
"7365",0
"7366",0
"7367",0
"7368",10
"7369",5
"7370",0
"7371",3
"7372",8
"7373",3
"7374",4
"7375",64
"7376",1
"7377",14
