"","drugs.i.","a"
"3","X1",0.0920465498150644
"4","X1001",0.335423286381039
"5","X1003",0.570830260886852
"6","X1004",0.504594746526776
"7","X1006",0.493398809600972
"8","X1007",0.417534016414577
"9","X1008",0.489266994518844
"10","X1009",0.448255641629517
"11","X1010",0.294430726719346
"12","X1011",0.382512839860872
"13","X1012",0.624405004595171
"14","X1013",0.42818758804032
"15","X1014",0.622734206044973
"16","X1015",0.602331401782457
"17","X1016",0.406856361966326
"18","X1017",0.509910450467367
"19","X1018",0.249455066129577
"20","X1019",0.478086175272474
"21","X1020",0.706790021333988
"22","X1021",0.503765393625665
"23","X1022",0.413323300783408
"24","X1023",0.340570894062953
"25","X1024",0.612437506938047
"26","X1025",0.298641561906082
"27","X1026",0.0225777233705882
"28","X1028",0.511800850163024
"29","X1029",0.315339391575057
"30","X1030",0.519758473654096
"31","X1031",0.260527208953659
"32","X1032",0.249775420762581
"33","X1033",0.617014639061276
"34","X1036",0.58161021228675
"35","X1038",0.406139442059766
"36","X1039",0.451265086584156
"37","X104",0.600780260090811
"38","X1042",0.271156838449415
"39","X1043",0.345242158643714
"40","X1047",0.434135219133683
"41","X1049",0.342003709063681
"42","X1050",0.476102511929065
"43","X1052",0.429701680559851
"44","X1053",0.422634047878205
"45","X1054",0.517616151618869
"46","X1057",0.32977830858307
"47","X1058",0.173124776531288
"48","X1059",0.513838268838143
"49","X1060",0.399183810983285
"50","X1061",0.340298814898652
"51","X1062",0.530491749931143
"52","X1066",0.343553003656024
"53","X1067",0.489753103774558
"54","X1069",0.296075229212435
"55","X1072",0.25533910019054
"56","X1091",0.408567602109678
"57","X11",0.590693819424071
"58","X110",0.43009252342817
"59","X111",0.539344976875573
"60","X1129",0.329436878547636
"61","X1133",0.296119231663822
"62","X1164",0.659077880549197
"63","X1170",0.586902603139209
"64","X1175",0.476926437792085
"65","X119",0.272824627980632
"66","X1192",0.405415460915621
"67","X1194",0.513493935537163
"68","X1199",0.466071936946881
"69","X1218",0.22105568907452
"70","X1219",0.38873793460561
"71","X1230",0.396415853630933
"72","X1236",0.299024742018429
"73","X1239",0.58101013455529
"74","X1241",0.436391073797947
"75","X1242",0.401991545725695
"76","X1243",0.562478244620996
"77","X1248",0.343018652483908
"78","X1259",0.35062653783162
"79","X1262",0.482114647958288
"80","X1264",0.647205154981821
"81","X1268",0.175740842152143
"82","X127",0.277091709243816
"83","X133",0.701045544127554
"84","X134",0.563177496550376
"85","X135",0.63874831010119
"86","X136",0.379284933057173
"87","X1371",0.431508302552862
"88","X1372",0.249682948125533
