"","drugs.i.","a"
"3","X1",0.0384409605923758
"4","X1001",0.470341338018726
"5","X1003",0.440214609251746
"6","X1004",0.533594537492911
"7","X1006",0.404067808863747
"8","X1007",0.48256715933624
"9","X1008",0.538149832126697
"10","X1009",0.254511449120852
"11","X1010",0.26830714247475
"12","X1011",0.208706019316927
"13","X1012",0.568407927221013
"14","X1013",0.383533061136436
"15","X1014",0.595278230899589
"16","X1015",0.6250572028963
"17","X1016",0.379055013555105
"18","X1017",0.439839652433913
"19","X1018",0.419711230576538
"20","X1019",0.557631382129048
"21","X1020",0.49266153689929
"22","X1021",0.529471999623603
"23","X1022",0.466692862624394
"24","X1023",0.135014202931641
"25","X1024",0.500559047693674
"26","X1025",0.449685509304585
"27","X1026",0.0940287456728081
"28","X1028",0.414088479678986
"29","X1029",0.260679790079343
"30","X1030",0.542594195165614
"31","X1031",0.250756525438661
"32","X1032",0.236352881631933
"33","X1033",0.712609583283842
"34","X1036",0.506090989012086
"35","X1038",0.613136819787803
"36","X1039",0.250823204469607
"37","X104",0.530772629701397
"38","X1042",0.247291370390538
"39","X1043",0.369171214123955
"40","X1047",0.188372336856779
"41","X1049",0.330960528294535
"42","X1050",0.565473922666095
"43","X1052",0.378348358632928
"44","X1053",0.462820717858502
"45","X1054",0.277004229160049
"46","X1057",0.489949360852986
"47","X1058",0.213080830700262
"48","X1059",0.596027631858105
"49","X1060",0.264543777525785
"50","X1061",0.270643338726028
"51","X1062",0.461834583689081
"52","X1066",0.283394426291178
"53","X1067",0.367669984581316
"54","X1069",0.34852014101439
"55","X1072",0.320231958508546
"56","X1091",0.440229291923046
"57","X11",0.627871404936943
"58","X110",0.464568102929843
"59","X111",0.213326053082531
"60","X1129",0.214822711608959
"61","X1133",0.362354833589313
"62","X1164",0.280180414339311
"63","X1170",0.459187613341857
"64","X1175",0.394904357823496
"65","X119",0.565847945516903
"66","X1192",0.259864960108866
"67","X1194",0.507381765410207
"68","X1199",0.380594690888433
"69","X1218",0.416651915010005
"70","X1219",0.480047458520282
"71","X1230",0.346942948250651
"72","X1236",0.528886824073777
"73","X1239",0.471760734763263
"74","X1241",0.54390585433574
"75","X1242",0.591767936823524
"76","X1243",0.576836340305013
"77","X1248",0.374979166686224
"78","X1259",0.402559127087952
"79","X1262",0.46103004528271
"80","X1264",0.447882727737597
"81","X1268",0.379697726625155
"82","X127",0.46334529984783
"83","X133",0.607492067516629
"84","X134",0.461707616522623
"85","X135",0.558620186649064
"86","X136",0.604039641441127
"87","X1371",0.564011302651642
"88","X1372",0.194249108836226
"89","X1373",0.417928004462511
"90","X1375",0.399861821523297
"91","X1377",-0.007101795017842
"92","X140",0.642663670225306
"93","X147",0.399622556514332
"94","X1494",0.282655432637473
"95","X1495",0.452831949389107
"96","X1498",0.371044288843515
"97","X150",0.394964522798829
"98","X1502",0.432790360480845
"99","X151",0.648882228813808
"100","X152",0.670840204055591
"101","X1526",0.611013055888787
"102","X1527",0.200210724098592
"103","X1529",0.536401634158311
"104","X153",0.444321980901898
"105","X154",0.51195114531269
"106","X155",0.588309919287712
"107","X156",0.418194821484423
"108","X157",0.481054352142182
"109","X158",0.547376592269222
"110","X159",0.421343171309245
"111","X163",0.416882283353096
"112","X165",0.416313102971716
"113","X166",0.268730424510456
"114","X167",0.503320872836304
"115","X17",0.573810453938975
"116","X170",0.497328089587685
"117","X171",0.391859397353723
"118","X172",0.323413063607795
"119","X173",0.259224174845717
"120","X175",0.286222853580781
"121","X176",0.391172123572515
"122","X177",0.484250131899028
"123","X178",0.617481428428584
"124","X179",0.447745855976039
"125","X180",0.499293021677475
"126","X182",0.467128630058707
"127","X184",0.439433925508967
"128","X185",0.246415603329799
"129","X186",0.570623086086018
"130","X190",0.262239412317225
"131","X192",0.404764455499547
"132","X193",0.455524018163603
"133","X194",0.561527929022082
"134","X196",0.245886125251257
"135","X197",0.342191567404389
"136","X199",0.184886930732188
"137","X200",0.507933039617253
"138","X201",0.346865353950112
"139","X202",0.353548562773719
"140","X203",0.729393399637446
"141","X204",0.479249312994532
"142","X205",0.523161493485217
"143","X206",0.493058116021746
"144","X207",0.473616038689671
"145","X208",0.494284365463384
"146","X219",0.52360351658158
"147","X221",0.590232997760938
"148","X222",0.687524316932312
"149","X223",0.628058628332015
"150","X224",0.486318869226533
"151","X226",0.590571488112005
"152","X228",0.639640813536908
"153","X229",0.400448226932681
"154","X230",0.580493759011904
"155","X231",0.68468929873952
"156","X238",0.434618101597847
