"","drugs.i.","a"
"3","X1",0.312028566605974
"4","X1001",0.290024780130953
"5","X1003",0.560328115845352
"6","X1004",0.568125420802076
"7","X1006",0.254371660221833
"8","X1007",0.181394940190438
"9","X1008",0.608423996872491
"10","X1009",0.264425583375116
"11","X1010",0.329517481480848
"12","X1011",0.253618922574801
"13","X1012",0.521599698954746
"14","X1013",0.489630855648973
"15","X1014",0.509105749379009
"16","X1015",0.525950082168593
"17","X1016",0.365048630491517
"18","X1017",0.591061705369884
"19","X1018",0.553296996661987
"20","X1019",0.460656233032046
"21","X1020",0.217570057322556
"22","X1021",0.540772181559035
"23","X1022",0.288257956282508
"24","X1023",0.117889329059882
"25","X1024",0.399475956992991
"26","X1025",0.219962308119388
"27","X1026",0.209068457727433
"28","X1028",0.602499826200514
"29","X1029",0.255783677662631
"30","X1030",0.674219056072823
"31","X1031",0.447725024749918
"32","X1032",0.0996835928296028
"33","X1033",0.469774263286325
"34","X1036",0.501274280913405
"35","X1038",0.477344456564463
"36","X1039",0.450922692702568
"37","X104",0.264634819939973
"38","X1042",0.262403703336171
"39","X1043",0.4574721604834
"40","X1047",0.389260591051912
"41","X1049",0.409992491767857
"42","X1050",0.507912990694816
"43","X1052",0.454197145106602
"44","X1053",0.313332887106081
"45","X1054",0.443255688226662
"46","X1057",0.300578572392134
"47","X1058",0.339918781579253
"48","X1059",0.560069572997099
"49","X1060",0.400956747696237
"50","X1061",0.266567647338933
"51","X1062",0.349270024337841
"52","X1066",0.221908004714776
"53","X1067",0.212963990607427
"54","X1069",0.278437737911772
"55","X1072",0.299042441457928
"56","X1091",0.293996848610462
"57","X11",0.256755960816564
"58","X110",0.524510904993579
"59","X111",0.495131796302021
"60","X1129",0.384659806425686
"61","X1133",0.348844717474248
"62","X1164",0.321538281950506
"63","X1170",0.458645819398813
"64","X1175",0.538343432383362
"65","X119",0.391810645667029
"66","X1192",0.481067190093023
"67","X1194",0.415873366978657
"68","X1199",0.597505502211344
"69","X1218",0.551089126577983
"70","X1219",0.641182790600531
"71","X1230",0.361880163654173
"72","X1236",0.442861257229367
"73","X1239",0.619137070087534
"74","X1241",0.396651700474912
"75","X1242",0.416811851049704
"76","X1243",0.476273148611412
