"","drugs.i.","a"
"3","X1",0.318880778794366
"4","X1001",0.435499817432593
"5","X1003",0.627996411374524
"6","X1004",0.50839885679119
"7","X1006",0.425183450073979
"8","X1007",0.379943300298486
"9","X1008",0.52971138541244
"10","X1009",0.382897529447979
"11","X1010",0.428022862148755
"12","X1011",0.313015917361741
"13","X1012",0.499435894820709
"14","X1013",0.472412365107323
"15","X1014",0.600224970488522
"16","X1015",0.411893168443448
"17","X1016",0.543291025138613
"18","X1017",0.51203581039756
"19","X1018",0.469462274037808
"20","X1019",0.513484120460362
"21","X1020",0.652798607994934
"22","X1021",0.632696569768851
"23","X1022",0.63452745525076
"24","X1023",0.380236580242914
"25","X1024",0.335721275218417
"26","X1025",0.462362828234341
"27","X1026",-0.0721334857189781
"28","X1028",0.496396985349214
"29","X1029",0.18472772954972
"30","X1030",0.514351126284739
"31","X1031",0.279640375729284
"32","X1032",0.379002224503127
"33","X1033",0.512740562465175
"34","X1036",0.458139813112841
"35","X1038",0.492251724429976
"36","X1039",0.508756274925902
"37","X104",0.592173953421302
"38","X1042",-0.000969764650014227
"39","X1043",0.397274637562871
"40","X1047",0.458646004108094
"41","X1049",0.488362516634272
"42","X1050",0.437819666592776
"43","X1052",0.0368824987296094
"44","X1053",0.465367766961475
"45","X1054",0.381278509829974
"46","X1057",0.322129571956903
"47","X1058",0.136490599832142
"48","X1059",0.420732375515786
"49","X1060",0.535831465340972
"50","X1061",0.415641538836607
"51","X1062",0.39331693595444
"52","X1066",0.45015184288855
"53","X1067",0.391823831619274
"54","X1069",0.373196856565093
"55","X1072",0.308081627809717
"56","X1091",0.177103703856992
"57","X11",0.642687435361591
"58","X110",0.452223955604035
"59","X111",0.426528200747748
"60","X1129",0.44797833118004
"61","X1133",0.374418411608127
"62","X1164",0.588204933160527
"63","X1170",0.58020246449954
"64","X1175",0.475981913958337
"65","X119",0.445378999751873
"66","X1192",0.403645851715756
"67","X1194",0.379505832362114
"68","X1199",0.535631577092512
"69","X1218",0.443332944772215
"70","X1219",0.38757150089595
"71","X1230",0.238476731414466
"72","X1236",0.481490852331152
"73","X1239",0.642943562430189
"74","X1241",0.382342581350287
"75","X1242",0.499539461784451
"76","X1243",0.432993560013054
"77","X1248",0.652517861203805
"78","X1259",0.389213390744885
"79","X1262",0.551945710267713
"80","X1264",0.578103129716231
"81","X1268",0.297094356419087
"82","X127",0.376935663329846
"83","X133",0.665240078455518
"84","X134",0.642163618714251
"85","X135",0.54913007612692
"86","X136",0.418923778367447
"87","X1371",0.542685532997648
"88","X1372",0.322913301139502
"89","X1373",0.307091512412934
"90","X1375",0.486275130581815
"91","X1377",0.0985676616500745
"92","X140",0.478973457208156
"93","X147",0.502207072364928
"94","X1494",0.317409534143863
"95","X1495",0.464786330429124
"96","X1498",0.328720612328902
"97","X150",0.598079011776427
"98","X1502",0.55828301526046
"99","X151",0.435759592267623
"100","X152",0.481833047821421
"101","X1526",0.419782896775486
"102","X1527",0.238835679339229
"103","X1529",0.411236613106535
"104","X153",0.27255160829915
"105","X154",0.388965410937096
"106","X155",0.535073218345802
"107","X156",0.442568096329932
"108","X157",0.420976493544602
"109","X158",0.449430262844989
"110","X159",0.433666765616856
"111","X163",0.440838633336914
"112","X165",0.370370079985804
"113","X166",0.417114206287311
"114","X167",0.572269727279804
"115","X17",0.568518339203517
"116","X170",0.529202521275157
"117","X171",0.604155707487078
"118","X172",0.425950543001749
"119","X173",0.162717642496757
"120","X175",0.310677486431232
"121","X176",0.656925741312395
"122","X177",0.531117587768151
"123","X178",0.622264053027889
"124","X179",0.414503440533884
"125","X180",0.353882604345661
"126","X182",0.516382178298985
"127","X184",0.312628261154135
"128","X185",0.223096611527994
"129","X186",0.481935987439387
"130","X190",0.262373741032999
"131","X192",0.321321526600714
"132","X193",0.494165932504869
"133","X194",0.386242692957695
"134","X196",0.379127643528113
"135","X197",0.209892711670695
"136","X199",0.375563363303855
"137","X200",0.593317296489226
"138","X201",0.53050539838236
"139","X202",0.323987482649097
"140","X203",0.538118022104996
"141","X204",0.389170512629577
"142","X205",0.429595867062422
"143","X206",0.656061945681903
"144","X207",0.453125931263337
"145","X208",0.505665987351966
"146","X219",0.508564978294733
"147","X221",0.619169416075034
"148","X222",0.706622471408008
"149","X223",0.533404347745545
"150","X224",0.489640870452677
"151","X226",0.527876303598116
"152","X228",0.570195990003963
"153","X229",0.441979589763957
"154","X230",0.435381690765836
"155","X231",0.62532116677189
"156","X238",0.685447131678584
"157","X245",0.527400391722364
"158","X249",0.339474188493026
"159","X254",0.585912601849303
"160","X255",0.384676682717847
"161","X258",0.434662143820003
"162","X260",0.688851116091603
"163","X262",0.485093594946437
"164","X263",0.580312328471345
"165","X265",0.554298255778746
"166","X266",0.583746004240036
"167","X268",0.377670552012923
"168","X269",0.377705503663265
"169","X272",0.649967269923155
"170","X273",0.470455267451719
"171","X274",0.462322425437455
"172","X275",0.582898960451915
"173","X276",0.640295340090233
"174","X277",0.503958602475412
"175","X279",0.667324483388258
"176","X281",0.424416834679562
"177","X282",0.3100311381835
"178","X283",0.378645634747825
"179","X288",0.456027307845695
"180","X29",0.497150401944734
"181","X290",0.256814960139071
"182","X292",0.575944838103201
"183","X293",0.380369551235539
"184","X295",0.574688063707909
"185","X298",0.560542575834487
"186","X299",0.418818938750567
"187","X3",0.380485793083727
"188","X30",0.310801377069867
"189","X300",0.626939433868748
"190","X301",0.647774671489239
"191","X302",0.597862593712311
"192","X303",0.485200255727911
"193","X305",0.323921523682214
"194","X306",0.448360638941285
"195","X308",0.609247407896033
"196","X309",0.571091535941404
"197","X310",0.564907515113684
"198","X312",0.52936972734848
"199","X32",0.73658351674954
"200","X326",0.542670029258517
"201","X328",0.666308686024252
"202","X333",0.451467331581948
"203","X34",0.433092994010661
"204","X341",0.54396821674882
"205","X345",0.550001379405218
"206","X35",0.47926815619637
"207","X37",0.793526875543479
"208","X38",0.454105460507433
"209","X41",0.621142197922888
"210","X45",0.528879144323287
"211","X5",0.538997066181918
"212","X51",0.568381488068693
"213","X52",0.27572775976467
"214","X53",0.54840958972221
"215","X54",0.551176923635089
"216","X55",0.513505024382061
"217","X56",0.171111295687163
"218","X6",0.637508393429387
"219","X60",0.697707536163746
"220","X62",0.357695086519256
"221","X63",0.507041892673761
"222","X64",0.581239745111546
"223","X71",0.423814669565294
"224","X86",0.150213076963112
"225","X87",0.520970660815967
"226","X88",0.544738181016638
"227","X89",0.453522864377417
"228","X9",0.455529847227243
"229","X91",0.562023997268375
"230","X94",0.563224523565602
