"","X116225_at","X64321_at","X5354_at","X1292_at","X8602_at","X164656_at","X64895_at","X55601_at","X9478_at","X83746_at","X51081_at","X221391_at","X51637_at","X118424_at","X708_at","X2193_at","X7257_at","X29079_at","X5001_at","X100507463_at","X6706_at","X55801_at","X58509_at","X9221_at","X9491_at","X84146_at","X84294_at","X4998_at","X6036_at","X79574_at","X144809_at","X29960_at","X55140_at","X270_at","X84991_at","X23398_at","X55671_at","X5476_at","X3735_at","X51747_at","X79094_at","X25980_at","X8409_at","X81556_at","X2993_at","X26509_at","X7553_at","X23172_at","X5469_at","X498_at","X157247_at","X79833_at","X387694_at","X51634_at","X148266_at","X11011_at","X1058_at","X6631_at","X6346_at","X741_at","X400258_at","X9733_at","X3853_at","X6928_at","X29093_at","X28727_at","X1995_at","X54870_at","X4068_at","X333_at","X3576_at","X7323_at","X221302_at","X80308_at","X58493_at","X7562_at","X149998_at","X5536_at","X338_at","X134218_at","X51193_at","X4654_at","X55660_at","X10320_at","X4250_at","X65993_at","X6692_at","X6122_at","X84811_at"
"X51081_at",0.334127589074048,0.0326647838789895,0.0252122255691332,-0.077911078944355,0.194793816109186,0.0955264378024365,-0.0541223031306643,-0.247767401370974,-0.00142740311106848,0.160382061493688,1,0.116172117101116,0.198117446475949,0.222428582258499,0.280123375524923,0.160734332496797,-0.0890932393353656,0.0136269996859564,0.142520061517416,-0.283761461740315,-0.00179395326635236,-0.0308675801422889,0.145230337731438,0.364301331428577,0.143794349505233,-0.0971382261859101,0.0689413257907903,0.245031236492928,-0.136754094271563,0.0351348568608501,0.123208360312037,0.214908819210784,-0.0423966207271186,0.00183363220866286,0.124501758078383,0.0511693356708649,0.00850694479878129,0.0524659068809479,0.253172424697038,0.075291800186119,-0.217616479678877,0.185579245701172,-0.0108349518689365,0.178492848953527,0.00282622332230307,-0.00788117939090013,0.0663930738601185,0.15483266276416,0.219281598980131,0.17374069603536,0.0327089244174604,0.470726829209101,-0.0314995820665802,0.0338089079778681,0.0386276901826395,0.288243530194673,0.214161053399688,0.283819592124006,0.0183493827447523,0.342587733897457,-0.0972007116174305,0.129829891530823,0.0129006212093273,0.0656533751398369,0.291008585813999,0.223907211790925,0.0849964150963503,0.0469322498081757,-0.0879113580168647,0.040322856422027,-0.0665234016377745,-0.0336714299610987,-0.0169942935998337,0.279657269201321,0.0846680748231898,-0.0566304599970284,0.00836406861764264,0.316788625514224,0.0799618558157337,-0.125494519833969,0.0692273060419134,0.0583492565915496,0.190980878407955,-0.166235268820932,-0.0379647357307058,0.389884428968961,0.0168948028850805,0.0572940820867477,0.0873484288356069
"X221391_at",0.125740036216789,0.0214262491190078,-0.0395629326198777,-0.260833343001448,0.289843200564959,0.291611109615327,0.173150233310297,-0.161584952709137,0.148421447928774,0.225817677342158,0.116172117101116,1,0.0744523347568332,0.0346316333237976,0.16991750907249,0.0659544664930553,0.0413063211593239,0.175340916643709,0.155271983087874,0.121868361179864,0.205516327237478,0.108000540176593,0.115575465468209,0.246637909681771,0.0381877333757542,0.00770973481841264,0.124458730439966,0.232589221413485,0.0922643468389944,0.0399763013905996,0.206612320790128,0.068928778868761,0.238492376484559,0.262764468189033,0.233477220775426,0.219154730981285,0.116421287570512,-0.214358042151369,0.121558998855221,0.19831418024126,0.00793073502348111,0.0299360349395403,0.0461928264385076,0.190065057250468,0.0799597535630897,-0.307124830732537,0.169961547134206,0.177281612776233,0.190978324504255,0.227335063513065,0.136759249496405,0.0545979041770688,0.179861992139883,0.088975737104894,0.0524425922068029,0.140801212485735,0.0120439730037874,0.147314553633979,0.159723079614995,0.0253589625341679,0.182144414893848,0.235992584660234,-0.0773162521479797,0.0633254783413792,0.100022475650994,0.0477476843872477,0.0500439012697771,0.183442209829311,0.175645531869491,-0.162603397505627,-0.181649980621418,0.167851647129409,0.237869974477124,0.220264544931947,0.132322014651763,0.116223398767599,0.0385265323283532,0.084535063609679,0.0925747429164014,0.0872178369604907,0.186192824335724,0.0801329553550051,0.252469271048167,0.352275814888766,0.0538151476695539,0.171835590180382,-0.0649764697388179,0.250490095717004,0.107060376706427
"X51637_at",0.25991665211392,-0.0124109075984429,-0.191264869671131,-0.134977079926839,0.237042373729888,0.121084097287496,0.0578781651343403,-0.0712075958221673,0.0534914535721413,0.0696620894128741,0.198117446475949,0.0744523347568332,1,0.112845126694588,0.224890529906252,0.132183139425366,-0.133249007054718,0.0824713141965336,0.184961244594382,0.0458160698516671,0.0328192334422236,0.0405824948955824,0.201683575516383,0.198160214209617,0.118769837239853,0.0749336559857011,0.106702085985173,0.236319848777794,-0.0652678150837471,-0.0467419597388792,0.0287139906972635,0.149508611836867,0.0154401014910565,-0.0702758925488691,0.154536885865057,0.133391061034111,0.390223624298147,-0.263568679698067,0.25492481686663,0.0343424522346626,-0.0893588972614529,-0.015701962890751,0.133775105870896,0.191841497605733,-0.00169162051456568,-0.0777668842704163,0.0997652145126905,0.0618676749114458,0.110200280338946,0.124632256855055,-0.00982031811015101,0.207294285634451,0.117098193622534,0.123250071020727,0.13579653457283,0.0846670382423035,0.229502561211137,0.177378651262158,0.0551618427746129,0.184337617215744,0.0658497955197885,0.144704410712667,0.121593292173188,-0.116514169095814,0.180646854316107,0.134591974791126,0.0688326328549132,0.101789842984893,0.155275504235162,-0.038659510352365,-0.0748904689839619,0.148779819583144,0.118627884003289,0.111852288847466,0.237885204046393,0.166455398736149,0.0384876165783261,0.188714871498584,-0.0862675486477022,0.0339346205692724,0.228012864446821,0.0610625671720065,0.114083067416959,0.151426425574368,-0.00863929769720844,0.181279208039684,0.0885903067552688,0.166419230150536,0.209036213098693
"X118424_at",0.240140403127952,0.0155098243034311,-0.0258624140727802,0.0991251291755051,0.221703333891563,0.00499190135076099,0.0263748827330301,-0.214160202862291,-0.0138219926448277,0.263901011341353,0.222428582258499,0.0346316333237976,0.112845126694588,1,0.107239105688412,0.394403985546746,-0.112097528539181,-0.078470951285039,0.135461248654735,-0.0165694829933723,-0.0377279571204633,0.0106137337515041,0.339911458556939,0.277549255489188,0.0883856467207805,0.0558224683271278,0.125317648520714,0.336112514838048,-0.0404698338683605,-0.155030257465267,0.12124608352713,0.105879406889954,0.141661324025777,0.021284552347361,0.151244051212843,0.0862211125560746,0.0494077894091245,-0.0541538913338657,0.183011059407641,-0.0383471250191694,0.0678032188425232,0.195460244635453,0.148551380600812,0.105285683909555,0.126051906665317,-0.233480296515192,0.0879068411260936,0.129022612892243,0.060026568974833,0.205687148017823,0.200699438632399,0.244587562953183,0.0402059995146759,0.16860760930813,0.179828556941784,0.186816242685078,0.167714045652712,0.375323400759346,-0.0412878967689406,0.185744649275166,-0.0323550267586017,0.145093160721369,-0.122047634377362,-0.182651806886602,0.205234754300279,-0.0195199167445446,-0.0400510697855606,0.241685864060622,0.080261905756167,0.0641565929283279,-0.0276011317068017,0.161898185003067,0.0957721158336409,0.183775741020494,0.108550034532064,0.118753023865515,0.0679309044804427,0.412208390084405,0.0320985248123596,-0.0811578128896894,0.151188096681447,0.131162329446602,0.0280872264407211,0.167799897229571,-0.0679795780159357,0.271885976168295,-0.207880618631999,0.184070595824011,0.209302048949644
"X708_at",0.224063159834783,-0.0994626413498677,0.0767749275199752,-0.165633331567525,0.405805714650815,0.0919977231807776,0.18801801491808,-0.30161601000706,0.121277354702017,0.253798141902172,0.280123375524923,0.16991750907249,0.224890529906252,0.107239105688412,1,0.338486046899825,0.120277526013552,0.225834844710373,0.293578738696832,-0.097389066714497,0.062647540166935,0.0151066401115552,0.200821778196693,0.440580265342982,0.107580433533276,0.113890599918442,0.202875784098295,0.429703033968405,0.0161796318427935,0.0820263021354397,0.0368045322946668,0.28778362383217,0.263081974521868,-0.0470262085856056,0.185545591002413,0.184172733095598,0.151402692856438,-0.205396952898951,0.390294114848625,0.0958799267428021,-0.0360396093616758,-0.0118980854127869,0.109311946736747,0.238652744357111,0.0808585019060241,-0.23684987637202,0.0198581872748437,0.0547805712613688,0.106659962571838,0.303149705258898,0.232055703999799,0.347160633504725,0.119521443574863,0.12515538863162,0.167748694274854,0.0409655896830008,0.236440021907795,0.304360346181533,0.138015766879945,0.146400898450558,0.159027843231122,0.335884902990341,-0.0443101913761241,-0.071629368130574,0.241462654935236,-0.0600023227018124,0.0521026883766106,0.180852934610804,0.122160891390789,-0.056498378500719,-0.0512663001859147,0.0936865414474677,0.303254568609351,0.189334325926975,0.222559041247774,0.1480118056781,0.0569768031063496,0.223418846848649,0.093600260690366,0.0621789912736601,0.249665759028752,0.0419301893212126,0.202125866807777,0.153214321702962,-0.17477533060398,0.300132679771266,-0.192452067838568,0.289804227559736,0.194767831125249
"X2193_at",0.358666896048617,-0.069296732022288,0.0702597916899281,-0.0847144910817448,0.384270424572786,-0.00200024535562604,0.195752883820349,-0.21476001823375,0.0324461335104627,0.376295216056185,0.160734332496797,0.0659544664930553,0.132183139425366,0.394403985546746,0.338486046899825,1,0.0614436898271994,0.137946044916563,0.194615376244675,0.130791010158837,-0.07438985271722,-0.0706613142504288,0.463276090339832,0.495916405232165,0.157675713033938,0.050198727060879,0.278689638949103,0.508318698499363,0.207929611761176,-0.0952965785350106,0.0338201837005966,0.268309893879974,0.301050695357823,0.0847460182170909,0.148309452572526,0.0917642073099696,0.166410533932787,-0.132256331968378,0.325609997462943,0.0180992972334887,-0.0262732825673791,0.2095408521216,0.249979220658543,0.343567052697392,0.19501798670363,-0.339736538024875,0.139443226535314,0.229837906063352,0.142331209781757,0.411132212427586,0.300360589297794,0.327185272667205,0.0872966676884046,0.214771681798911,0.17473841437957,0.186647629990972,0.190718535128483,0.429344324821358,0.0288115646607804,0.316737426479071,-0.0929724407320895,0.281367193446034,-0.126667248372478,-0.179032057063865,0.208379101516419,-0.0987278522391064,0.0443284084287147,0.297035518224127,0.134028081181381,-0.043145146354937,-0.0450424075585141,0.239328807991696,0.17324492204962,0.268369989866804,0.161207893566198,0.239819727409643,0.0713708359295729,0.497049790546398,-0.0281261093865122,-0.126475352652895,0.216158522295832,0.015692390248823,0.0926033530598963,0.333928903854599,-0.125745725309767,0.380325532195524,-0.223035272121532,0.391786417156281,0.291016634300844
"X7257_at",-0.0809752933314295,-0.00753306475046098,0.348288716497008,-0.187716398518428,0.0203413881624919,-0.117061099655097,0.189577331805571,-0.0838439917863811,-0.0325564331892688,0.00949732662026825,-0.0890932393353656,0.0413063211593239,-0.133249007054718,-0.112097528539181,0.120277526013552,0.0614436898271994,1,0.150425240863023,0.0686556775761568,0.0358596549551559,-0.018760302082656,0.0777500650193353,-0.104787772185395,-0.0273135810840117,-0.13621126540923,0.262492835332795,0.214037269990157,0.0462308880964496,0.250523756450894,-0.0543403572313709,0.0381427805656015,0.0841799344279262,0.173457978462864,0.0258021875129773,-0.0486358352205638,-0.0290106505661133,0.156376367255388,-0.157307418225142,-0.16844888087129,0.229206554754023,0.0329208414590667,-0.10939398027072,0.0621311678801234,0.0249728963980161,0.0495318995510574,-0.280768342071952,0.08663142464497,0.0303674636701654,0.0388011297569409,0.0746330532916457,0.212907940275076,0.0205518159806337,0.0815195157542651,0.0651739754815019,0.0625052179155139,0.0372828121003901,-0.0480795515751749,0.0225567188558316,-0.00824664357844196,-0.131438102551084,0.0784080975852103,0.0738009426452064,-0.155505778749298,-0.0648264109097403,-0.170282450946968,-0.213937194410439,0.0474255297270797,0.0224623801055362,0.0272730714614765,0.00592509566162026,-0.00311880399047148,0.188674884819249,0.0201694411023143,0.188245912007077,0.0902463611038836,0.208398309998902,0.0158532212414013,-0.121542829482502,-0.0874060893331778,0.0344095981843131,0.069339035651024,-0.107958101436979,0.136285951193398,0.178054453113159,0.00521291726233265,0.0238859304862075,-0.11679084677845,0.0751616170358111,-0.0790632031129178
"X29079_at",0.223271226543494,-0.106622259672524,-0.0188373045772648,-0.283534099209583,0.21485730865285,0.087452873172235,0.284214198549606,-0.235750095528487,0.151227012541287,0.240803795059673,0.0136269996859564,0.175340916643709,0.0824713141965336,-0.078470951285039,0.225834844710373,0.137946044916563,0.150425240863023,1,0.116745106847458,0.103608775662863,-0.0057834298630184,0.0869282724456032,0.0715312835530039,0.211668457385668,0.0574733317203273,0.190030553479831,0.3063436035588,0.261012670137438,0.161527017013656,0.0477844190329758,-0.0134612849993807,0.11262453338971,0.316253007301494,0.0411837508926114,0.353024364242283,0.275714854596617,0.173047899641449,-0.430808226936218,0.13767066154888,0.383249248948655,-0.0683911221771026,0.00618636908595163,0.112605792931739,0.176168115446524,0.032053549413422,-0.373427080325554,0.127696989392189,0.216535219898369,0.225989556693517,0.288932911325059,0.212142772503087,-0.0398476111230898,0.152563120818195,0.0971702491729482,0.0576852070004857,0.219226817016077,0.0678860085048265,0.0872657977612008,0.0290592248671079,-0.140100009000215,0.23756461085148,0.341975768313599,-0.120643196709781,-0.10801205401567,0.0808794178954047,-0.167824993969616,0.188171927059785,0.234263187523149,0.135259396522,-0.125775481575989,-0.341496463030879,0.291284183760398,0.344940831115837,0.110428629249121,0.28762933386165,0.329243573166935,0.0391345582547934,0.085500744066675,-0.0286956398292186,0.202363182786255,0.279591529019488,-0.0423305486836982,0.253631153038716,0.284255207405715,0.0805634574282904,0.0536112985879237,-0.106164612071958,0.297361917601423,0.204358864968439
"X5001_at",0.223831717837956,-0.0794092715293302,0.163553244224094,-0.128371823760872,0.197134105813686,0.0514267347909852,0.0289189995576392,-0.205546600725912,0.0572183373860681,0.338255793940937,0.142520061517416,0.155271983087874,0.184961244594382,0.135461248654735,0.293578738696832,0.194615376244675,0.0686556775761568,0.116745106847458,1,0.00454115480979072,0.00536544601342304,-0.0189339086561965,0.205885908267627,0.314650946215374,0.0325354672609029,-0.056309947573333,0.120486316995094,0.239991503168213,-0.0754844820565004,-0.0150134431291298,0.0305433507401473,0.314578672235882,0.114420176311759,0.0777440780120536,0.0696025056832739,0.103093549733263,0.0118405945833632,-0.07173683062419,0.178315246022582,-0.0354361270129592,-0.0201728689689434,0.0512878636544626,0.194254055847445,0.216869856879034,-0.0548842643475693,-0.120568032732296,0.0719872693382725,0.0681591707513097,0.063537446921585,0.167820431287099,0.429863884049709,0.282902902374961,0.0536531511376532,0.156501146998001,-0.0125290102516657,0.034045666775846,0.132908971770504,0.205170441435947,0.0609958524217067,0.195322920541253,0.00289717237624086,0.104245927925089,-0.0427889703158775,-0.0700905915514569,0.134995564338151,0.0228861208729645,-0.0108284091076475,0.0133238794663438,0.0574090244111885,0.0144087020075032,-0.0899217508225164,-0.0164867101510906,0.172856516631141,0.303520162288338,0.232430589988144,0.0830484079399286,0.0163025318051324,0.179008085622002,-0.0406202167715383,-0.0505824113212785,0.141386803023919,0.106082580065989,0.178342416880352,0.127081669266034,-0.0434245320273119,0.265497889601379,-0.115277505432763,0.0954839865460133,0.0451820613137467
"X100507463_at",-0.109975180024474,-0.0963397923140623,-0.120388544103737,-0.0733066242185194,0.124813186296467,0.0529779341639017,0.235604531512466,0.316083258629696,-0.0351015683675201,0.157985571891724,-0.283761461740315,0.121868361179864,0.0458160698516671,-0.0165694829933723,-0.097389066714497,0.130791010158837,0.0358596549551559,0.103608775662863,0.00454115480979072,1,0.0152226319312588,0.193315562501752,0.102992703955239,-0.0492091090783925,0.0142399392147425,0.0880703518975423,0.12380313626665,0.17630755800681,0.250281404620281,-0.0931004409719771,-0.0302559707814934,0.0167358883043182,0.141425224720744,0.167774762423551,0.0809911734214571,0.223307144372119,0.160203835770233,-0.177156192310921,0.118890284966784,0.0900338076738165,0.0517940061829122,-0.0499418216086322,0.263485680216914,0.134308937633552,0.00584925912081701,-0.194863453626183,-0.0329086562752235,0.0568789851885301,0.0425910505798766,0.0492933817317354,-0.00610761284335581,-0.115277975612893,0.174000800861293,0.200432650343985,0.0476391245953648,0.0859517032899125,0.0741392701897852,0.0764905887156308,0.106781499528717,-0.0499446184863052,0.0783902915308792,0.0570649407890358,-0.0583057343498081,-0.065271739873211,0.0416334910888225,-0.0775006906314708,-0.180068445393695,0.145182408172921,0.244251435453564,-0.314124792316232,-0.0287684704024471,0.271849531778356,0.113167136594116,-0.0334921062960236,0.181870889347959,0.141318495887064,-0.0288079621120678,-0.0669254035429732,-0.136783779724894,0.164552688338917,0.0819831078140844,-0.0731769459344291,0.0536640130115562,0.604844069906526,-0.126849311542086,-0.0370008312613002,-0.0905433994845063,0.212593588419138,0.199684511831546
"X6706_at",-0.0163383036369117,0.0385650113256248,-0.0379941252666884,-0.109731154969238,0.0278633958825446,0.214644277878347,0.0182512731058061,-0.00220785977590232,0.0824500829571573,-0.0126066569791618,-0.00179395326635236,0.205516327237478,0.0328192334422236,-0.0377279571204633,0.062647540166935,-0.07438985271722,-0.018760302082656,-0.0057834298630184,0.00536544601342304,0.0152226319312588,1,0.0281374843894115,0.0204883257659716,0.014486077244836,-0.0173027316648795,-0.0450027859014772,0.00354784774483843,0.000737372354213971,0.0241064440055032,-0.00405191544168395,0.00422688394823637,-0.0276938911164708,0.0181849633142083,0.0251577712407819,0.018984398380853,0.0188107034356365,0.0154387582457854,-0.0488760337609739,-0.0186006821889291,0.0634272402149149,-0.0448769599115327,-0.0791551049007884,-0.0364686373435653,-0.0613626972546795,0.0454702743348425,-0.0506034079858785,0.0789041134771788,0.0260020244354196,0.00327992885069292,-0.0280997403288114,0.0324096443503998,-0.0120520266724572,0.101949426511104,-0.0697899706472269,-0.0249675146125765,0.00731670710888569,-0.0184843205078487,0.00763869375458696,0.0898301002507653,-0.0527632962632013,0.225406360491647,0.0452756857935332,0.240931634176843,0.0364175264385838,-0.0979429647227812,0.161561869111189,-0.0111382142339458,-0.0415272266088378,0.0794052058269572,-0.0937363661745589,0.00204179917561993,0.0328715518054844,0.0651056525851795,-0.0188931666055746,0.0351029355648176,-0.0476014638792119,-0.0483358740960689,-0.0431064375602835,0.0695625754141001,-0.0118299933492719,0.0352351860760738,0.137434446882788,0.0574878658093295,0.099996252443339,0.0240672849949808,-0.0686526803126131,0.0555713177272776,-0.0388296012873109,-0.07477220915999
"X55801_at",-0.156390224567473,-0.0287442964567884,-0.049138553215075,-0.080886852641447,0.0150845733527761,0.106751210958716,0.147727527945017,0.0135119170694522,0.0424976913279818,0.00230033973889704,-0.0308675801422889,0.108000540176593,0.0405824948955824,0.0106137337515041,0.0151066401115552,-0.0706613142504288,0.0777500650193353,0.0869282724456032,-0.0189339086561965,0.193315562501752,0.0281374843894115,0.999999999999999,-0.0445316373187146,-0.0735321768546714,-0.0498897147446697,0.110344947051197,0.0345298755351934,0.0175969485060391,0.0454100418868328,-0.00817682278349727,-0.0102822040271001,-0.10736519559012,0.0888884104694699,0.096882735864371,0.0182489972518515,0.169487007139106,0.123209722413897,-0.143387825336266,0.0182377076212338,0.0738406901134292,0.22724204558585,-0.0773674761286483,0.1354281789903,0.024227266966866,0.028253700896407,-0.111842079464456,0.0198116078413618,0.0073522876556855,0.0534314775952273,0.0497159147470052,-0.00395341936952769,-0.0930330436036579,0.0342595991956755,0.103230355449932,-0.0362889915950983,0.115841621011557,0.0360779678689934,0.0150810541575739,0.162552693703058,-0.0961815446608413,0.148802987743561,0.164343791777985,-0.0621940871509734,-0.0245535568808853,0.0666035133338907,-0.00305295265722694,-0.0279126836940748,0.0710955842902031,0.171307772057671,0.0394340428181348,-0.0508975108385858,0.205402878193446,0.0277803755120482,-0.0595971202397602,0.123846823034644,0.00615638928339531,0.0248285279038343,-0.0631490751591897,-0.0038312950841792,0.0545151642793218,-0.00137589071762386,-0.0134228637821499,0.0901323413411479,0.227479791500121,-0.0201315289095383,-0.035009830831937,-0.101981855805985,0.118740375015064,0.0842127303112212
"X58509_at",0.344635864107287,-0.0959199870392492,-0.0628189804948431,-0.0192821679540081,0.30356588724464,0.134735084759597,0.172397989470013,-0.245633635142734,0.0899736234705669,0.413273771155775,0.145230337731438,0.115575465468209,0.201683575516383,0.339911458556939,0.200821778196693,0.463276090339832,-0.104787772185395,0.0715312835530039,0.205885908267627,0.102992703955239,0.0204883257659716,-0.0445316373187146,1,0.362156312815943,0.167519253968838,0.038699290070944,0.116732260566342,0.394849758157866,0.0727517444946841,-0.0702847162783908,0.0568621003353964,0.222596412129337,0.194872718848399,0.114087375669176,0.245187758906058,0.22316523036521,0.187440646025307,-0.111862083737317,0.205604372964488,0.0216701880870318,-0.0552512737196923,0.225199620628241,0.132448367346037,0.268085833409041,0.081002354862384,-0.254060831493824,0.107609356047244,0.109101701787345,0.143589371221563,0.251685683569065,0.303507874331465,0.160554215764433,0.0724557374802359,0.204382134914794,0.0832385892036095,0.163694976093192,0.142975808714685,0.319889747381461,0.0448575213831566,0.247552476455377,0.0566148732682406,0.34550661524685,-0.0548182866049841,-0.119375002005636,0.159724143975287,0.11489011022498,-0.0134115253293902,0.297218763883717,0.122637064747872,-0.0111318868003866,-0.126229429550528,0.142878503283254,0.117232161629549,0.252397320350082,0.206407811269027,0.189510879840496,0.0815196930726216,0.363783199703739,-0.0221673600540965,-0.091586226351869,0.196211801925742,0.13265289263581,0.151708084180757,0.295210859293958,-0.101960907604128,0.234071971801349,-0.192788793008426,0.223342616385408,0.36915561155035
"X9221_at",0.422135683047726,-0.0159281457296008,-0.17033957659234,-0.394445822307647,0.537262034622843,0.164959671104868,0.282683582472062,-0.277791036657152,0.142267049394234,0.378682459122895,0.364301331428577,0.246637909681771,0.198160214209617,0.277549255489188,0.440580265342982,0.495916405232165,-0.0273135810840117,0.211668457385668,0.314650946215374,-0.0492091090783925,0.014486077244836,-0.0735321768546714,0.362156312815943,1,0.191420631359765,0.0736779659819848,0.315607738031015,0.535228102633219,0.0173913255250439,0.122340954034121,0.00955140654594284,0.239357913664784,0.239218322740254,0.0921401538704004,0.400646208673708,0.29106175594896,0.229833505546201,-0.282786309909032,0.446244341000157,0.220364717831113,0.00797639126690851,0.093541454218945,0.124896175682606,0.420499974099145,0.107187246852125,-0.290632297545863,0.147955724164889,0.484810845889668,0.293766846158789,0.304795141245527,0.354228490832735,0.36653147694379,0.0797593897847211,0.247480471309386,0.0379210679571047,0.200153650353185,0.194704398230764,0.388763049133863,0.0969368589135751,0.349624026333473,0.0182730524621666,0.479245904784048,-0.00562555529547071,0.0713918074376093,0.264668102302721,0.0621849676514001,0.113008216417418,0.234331924720293,0.132145356110519,-0.152262186684209,-0.182844483629839,0.170788562160705,0.296441287066281,0.499429053930123,0.22647965415302,0.135001311808154,0.0765325417330155,0.455252324567892,0.0634036406495515,0.00987531276730531,0.324263690293805,0.119864486250094,0.344326824112571,0.233073558175169,-0.0889026991052606,0.422187356046707,0.0178210761936564,0.438506394465192,0.311694531858165
"X9491_at",0.21079023298438,-0.0843741707515012,-0.139979185325816,-0.0891990844877104,0.124702379863205,0.0766672116634294,-0.0701569306845931,-0.0314890141449148,0.00490832315424761,0.102569610797266,0.143794349505233,0.0381877333757542,0.118769837239853,0.0883856467207805,0.107580433533276,0.157675713033938,-0.13621126540923,0.0574733317203273,0.0325354672609029,0.0142399392147425,-0.0173027316648795,-0.0498897147446697,0.167519253968838,0.191420631359765,1,-0.144770409986415,-0.00116925005933842,0.0477732973104173,-0.0147663709340737,0.0894215556786158,-0.0726636119973384,0.0964289593319095,0.0709001392621678,0.0314024404073173,0.137780816503525,0.00434720457573771,0.0123848859209053,0.0952867011963171,0.152821621003525,-0.112430847508833,-0.0657700243972057,0.281514263809008,0.18348674471845,0.106365209092777,0.0811251232089445,-0.00940268960461346,-0.0458942157513359,0.0357765323294432,0.0529397286481831,0.0730964216763061,-0.00720070313603773,0.0592888430859619,-0.0734589050808706,0.164646397473059,-0.0416780477592015,-0.0107610889745949,0.0387820624703482,0.0845761397748443,0.0115306271026212,0.232224666061647,0.0100818872165115,0.0106889162187702,0.0961389086633475,-0.0263340618145398,0.216644316922077,0.0154783423875917,-0.0731229222207531,-0.0470638739630228,0.0278199443509083,-0.118670145388581,-0.059229425218271,-0.0534079661272861,-0.0459916960938535,0.087032111578202,0.0907314730321244,-0.0850471219122192,-0.0339532244538016,0.185873471534536,0.105785293359896,0.0451806484678019,0.03977844070462,-0.0736581704970694,-0.106650929499736,-0.00423473762816506,0.0780777577535338,0.25401535637431,0.0941595759310713,0.0382851921348142,0.0739857230577816
"X84146_at",-0.095201406056326,0.00758339710199054,-0.112922832503751,-0.147035543364117,0.0835667097801756,-0.134802128272155,0.502424261837134,-0.0475556636847988,0.0461731294637793,0.0235574111143793,-0.0971382261859101,0.00770973481841264,0.0749336559857011,0.0558224683271278,0.113890599918442,0.050198727060879,0.262492835332795,0.190030553479831,-0.056309947573333,0.0880703518975423,-0.0450027859014772,0.110344947051197,0.038699290070944,0.0736779659819848,-0.144770409986415,1,0.293198236682258,0.29811301905116,0.106278690316061,-0.0996454567141794,0.00999881140143723,-0.0660772006308756,0.132856802840685,0.0428974781015013,0.124954478464633,0.267934016690805,0.452611890474803,-0.363506517036538,-0.042478563505778,0.349778432130208,0.0502983345337797,-0.206282092661146,-0.088230540484401,0.0602827101873156,0.150804354736497,-0.309867543742263,0.0314609932502803,0.169313458343882,0.126816538373891,0.0242509177700079,0.126357905311075,-0.135975083706077,0.0959772258694741,0.135200538507512,0.158758528575948,0.190620655635191,0.0651383966889944,0.145304421330247,0.0494998844353948,-0.182817333228803,0.114509549358788,0.278109160858141,-0.0799515044937286,-0.0905803657220524,-0.0326842984467886,-0.239973939032394,0.0198515608061505,0.306643241345156,0.182503453956463,-0.0694820712815664,-0.0955927771924244,0.275192734878434,0.219881629708344,-0.0357627871508045,0.261364514556824,0.365715642921847,0.0851856125603688,-0.0916854564699833,-0.0419337718452828,0.21428186517898,0.256566038860755,0.0536318602191503,0.190210801997871,0.28363080508604,-0.0848417256144576,-0.151393265928707,-0.133604521372024,0.185025633191176,0.280187574624975
"X84294_at",0.169266207123147,-0.163831619337033,-0.085508458306331,-0.170334165070738,0.304664573599859,-0.0535292728783933,0.365368239747098,-0.121965617082113,0.00478197574511362,0.126836480447422,0.0689413257907903,0.124458730439966,0.106702085985173,0.125317648520714,0.202875784098295,0.278689638949103,0.214037269990157,0.3063436035588,0.120486316995094,0.12380313626665,0.00354784774483843,0.0345298755351934,0.116732260566342,0.315607738031015,-0.00116925005933842,0.293198236682258,1,0.329462352713979,0.155261891621308,-0.0625137692645491,0.0356569997109853,0.121246657275857,0.209111263940512,0.158648178979643,0.195707869601079,0.246420813272129,0.321585045265532,-0.33841719721272,0.116476350588424,0.333414215379976,0.026168977649394,0.012376582544298,0.0947776492676006,0.224692621688443,0.161212528719521,-0.36971020611089,0.421763217660142,0.288960872574868,0.251260818142573,0.202200710101969,0.225360806432985,0.0995214250126252,0.105913642388818,0.142405170559478,0.0874825226693371,0.265711531082432,0.0463398082684514,0.214378789492921,0.131632648072091,0.102528623777381,0.0964615852673571,0.336448663530992,-0.124591711555035,-0.218599460517363,0.0686074282533457,-0.212335888096483,0.00786632109631415,0.265017426879412,0.153863019313549,-0.188657706195227,-0.164816552444688,0.332085066182958,0.269651450804946,0.189316813045404,0.340267663916814,0.291759262524076,0.0705895394279113,0.0905697659903767,-0.154320883058862,0.149419553185883,0.384565433727612,-0.03319656049503,0.21187765844595,0.360709234315673,0.0811538596975558,0.121695438921038,-0.102148428238376,0.384382887557204,0.2346938324435
