"","Cp","AICc","GCV","BIC"
"1",-0.276842104738714,-0.331170357216406,-0.336941264950112,-0.262956039281474
"2",-0.0746779700886477,-0.0795988578404386,-0.0797730750994526,-0.0751280772369478
