"","Cp","AICc","GCV","BIC"
"1",-0.476837902496416,-0.614341826969889,-0.65375659993291,-0.40737693200552
"2",-0.268724568973649,-0.3054819604527,-0.315956912585342,-0.279422620694026
"3",0.140756896662981,0.258271122912271,0.28784888492361,0.0479963990562131
