"","drugs.i.","a"
"3","X1",0.301056457592894
"4","X1001",0.319927708983842
"5","X1003",0.404925714475021
"6","X1004",0.677481947240709
"7","X1005",0.383759572849633
"8","X1006",0.660008859338561
"9","X1007",0.364667112851827
"10","X1008",0.475787327931615
"11","X1009",0.37799344072132
"12","X1010",0.384945323407364
"13","X1011",0.2651517761581
"14","X1012",0.410278451115568
"15","X1013",0.420596468701749
"16","X1014",0.0685824118935651
"17","X1015",0.340529686079748
"18","X1016",0.385827801646258
"19","X1017",0.36711210188257
"20","X1018",0.402785104050822
"21","X1019",0.521554648145295
"22","X1020",0.39336286493759
"23","X1021",0.3291146680527
"24","X1022",0.633049748711554
"25","X1023",0.278827759134789
"26","X1024",0.26971546541949
"27","X1025",0.472429314642639
"28","X1026",0.209031376131144
"29","X1028",0.444551029848723
"30","X1029",0.21783767577142
"31","X1030",0.509356740681346
"32","X1031",0.4368583356426
"33","X1032",0.115940403184258
"34","X1033",0.398794531680813
"35","X1036",0.488206739473283
"36","X1037",0.560036834410674
"37","X1038",0.503951999629802
"38","X1039",0.490864910239314
"39","X104",0.481812781970359
"40","X1042",0.549118842000707
"41","X1043",0.337221807794258
"42","X1046",0.428390089588756
"43","X1047",0.551313286317294
"44","X1049",0.463827863304431
"45","X1050",0.47688692664684
"46","X1052",0.284471033630876
"47","X1053",0.422542233868478
"48","X1054",0.371430455879539
"49","X1057",0.61574442751431
"50","X1058",0.233514591241194
"51","X1059",0.485669723880209
"52","X106",0.30600084041125
"53","X1060",0.249151778964361
"54","X1061",0.291082219299191
"55","X1062",0.262625718275985
"56","X1066",0.368854769023448
"57","X1067",0.161230598689156
"58","X1069",0.401995712780487
"59","X1072",0.207478067259829
"60","X1091",0.0868466288442958
"61","X11",0.754052296113898
"62","X110",0.271743830142474
"63","X111",0.426094942175647
"64","X1114",0.0955403781321292
"65","X1129",0.146958641114831
"66","X1133",0.45811356858643
"67","X1142",0.502323954887928
"68","X1143",0.380272110331755
"69","X1149",0.394724166284492
