"","drugs.i.","a"
"3","X1",0.120348717959829
"4","X1001",0.283183421357342
"5","X1003",0.482016132248244
"6","X1004",0.653504587498431
"7","X1005",0.473737434867385
"8","X1006",0.403664888840806
"9","X1007",0.405920631459985
"10","X1008",0.397134100254756
"11","X1009",0.358649303245619
"12","X1010",0.275549490887843
"13","X1011",0.309232693452577
"14","X1012",0.592363731810214
"15","X1013",0.399229859665813
"16","X1014",0.174377787224148
"17","X1015",0.108563349575113
"18","X1016",0.525271555302119
"19","X1017",0.468103196310028
"20","X1018",0.635629674512969
"21","X1019",0.601894305622594
"22","X1020",0.414112748026438
"23","X1021",0.361098576010169
"24","X1022",0.607489534326752
"25","X1023",0.213034151789204
"26","X1024",0.502175246211555
"27","X1025",0.159485766069637
"28","X1026",0.244209502349041
"29","X1028",0.397494980289237
"30","X1029",0.373911024909445
"31","X1030",0.346199556623631
"32","X1031",0.433369604214463
"33","X1032",0.00901263879800454
"34","X1033",0.367608940438927
"35","X1036",0.402377335978348
"36","X1037",0.548661555476547
"37","X1038",0.492857437727737
"38","X1039",0.530108740397816
"39","X104",0.539951138448735
"40","X1042",0.398597081871676
"41","X1043",0.300370628007795
"42","X1046",0.339064416661229
"43","X1047",0.403657693729083
"44","X1049",0.533577452901106
"45","X1050",0.605019922005785
"46","X1052",0.438459208299779
"47","X1053",0.195857802292063
"48","X1054",0.407332211760569
"49","X1057",0.568195528168123
"50","X1058",0.452015755705306
"51","X1059",0.57444198871367
"52","X106",0.603115463730251
"53","X1060",0.173319369990876
"54","X1061",0.212034910930171
"55","X1062",0.358412753068448
"56","X1066",0.32108401436008
"57","X1067",0.239538005671055
"58","X1069",0.242583389479289
"59","X1072",0.317121868510406
"60","X1091",0.341527945083922
"61","X11",0.64660505280436
"62","X110",0.504298766089874
"63","X111",0.41573885141484
"64","X1114",0.0839050709940385
"65","X1129",0.178771781743298
"66","X1133",0.368528104194386
"67","X1142",0.641760750400542
"68","X1143",0.347953004727449
"69","X1149",0.38570158449215
"70","X1158",0.532281598525192
"71","X1161",0.643880645667226
"72","X1164",0.447517798918423
"73","X1166",0.33519195373325
"74","X1170",0.479229738413166
"75","X1175",0.272070247357758
"76","X119",0.271930052315711
"77","X1192",0.307095789327406
"78","X1194",0.29578474079213
"79","X1199",0.492668581433463
"80","X1203",0.312074373950666
"81","X1218",0.0484730135950589
"82","X1219",0.311724809602577
"83","X1230",0.414279291944381
"84","X1236",0.332634786173263
"85","X1239",0.374051501888335
"86","X1241",0.332864245438722
"87","X1242",0.508515078643744
"88","X1243",0.655576699916634
"89","X1248",0.367351213034507
