"","x"
"1",0.380413133234579
"2",2.47447212597484
"3",1.43210501588331
"4",1.10243545276745
"5",1.25804259481565
"6",1.13707957303203
"7",1.59146796910038
"8",0.173325476026856
"9",1.25111377076273
"10",1.70394803807156
"11",1.14595105803436
"12",-0.124031159963721
"13",0.222280531952134
"14",1.21841231144757
"15",2.4848977397367
"16",1.37829330758449
"17",-0.226409391997933
"18",2.03044458830337
"19",1.76540087943807
"20",1.08579332396745
"21",0.207840085561476
"22",1.72097869906143
"23",1.42174415748642
"24",1.53279960842802
"25",1.12108499788184
"26",2.38996637467525
"27",0.754051589172215
"28",1.17204747012151
"29",1.43340012318292
"30",2.47434261524488
"31",0.819001220247683
"32",1.79233911126997
"33",0.497102300929487
"34",0.904931589576842
"35",-0.188462748119344
"36",0.0798834843599565
"37",2.11106501770412
"38",-0.0388130996493481
"39",1.94593883700378
"40",1.59969190045291
"41",1.24017011408103
"42",1.39247473251522
"43",0.682950198423598
"44",0.859732344820434
"45",0.740776739351207
"46",1.72564108534003
"47",0.488036549832214
"48",2.21927123258658
"49",1.652597033642
"50",1.02706020793011
"51",2.31990106976632
"52",1.93991658806059
