"","x"
"1",-2.57787922304393
"2",-0.79893554133159
"3",0.119431881543798
"4",-0.611757833980013
"5",-2.23252604347477
"6",-0.228440509295139
"7",-0.84256585648393
"8",0.336352057132395
"9",-0.106873912248656
"10",0.788100269749489
"11",-0.209153519566905
"12",0.978049705494546
"13",-1.90972625561254
"14",-2.57991961579322
"15",-0.306585907336482
"16",-0.221317180847441
"17",-0.159188509324546
"18",0.396739324516291
"19",0.274924078967118
"20",-1.11764899386836
"21",-1.63425503679087
"22",0.726450490646247
"23",0.302353111839541
"24",-1.44850223086716
"25",-1.88328275301894
