"","x"
"1",-2.22355967367876
"2",-0.555162982793652
"3",-0.0409302557248488
"4",-0.380632580858233
"5",-2.17113131993137
"6",-1.47450807307727
"7",-0.0146847252851635
"8",-0.8162212420509
"9",-0.289124186208649
"10",-0.251342634831712
"11",-3.28758997413382
"12",0.606859853671695
"13",0.747085127620775
"14",-0.0348900340064581
"15",0.685680726982405
"16",2.15714728274797
"17",0.534711911905016
"18",0.207558491761673
"19",-0.286664796308658
"20",-0.332556152321359
"21",-0.849796242644306
"22",1.10424462538871
"23",-0.487040812296095
"24",-0.646709376391161
"25",0.856407513302634
"26",0.493377876427345
"27",0.288275310829133
"28",0.63689581242152
