"","x"
"1",-0.219172346415731
"2",0.301990521917446
"3",-1.4186344000956
"4",-0.643788260846319
"5",0.231363347263565
"6",-1.23789279965092
"7",0.35619694856689
"8",-0.057161467164451
"9",-0.629120216162401
"10",0.109968894614678
"11",-1.07298210259262
"12",-0.591407738330049
"13",-0.428081261898043
"14",0.0167628773832673
"15",-1.63078624348852
"16",0.825216233564629
"17",0.0337641624065862
"18",0.00288719426963557
"19",0.273340364550076
"20",-0.532125366842701
"21",0.191619374140756
"22",0.533011521799659
"23",-0.583305829819501
"24",-1.83875536857691
"25",-0.492500988425016
