"","x"
"1",0.139878363867777
"2",-1.7226980869056
"3",-1.4280432411104
"4",-0.358198732127021
"5",-2.10808742948516
"6",0.561247252679352
"7",-0.108870734053374
"8",0.14942594685998
"9",0.674252458409933
"10",0.738784119994125
"11",-2.30928361899164
"12",-0.385648231371726
"13",-0.906046431844719
"14",0.839200810785058
"15",0.504655327899715
"16",-2.13353473445624
"17",-0.66050249936356
"18",-0.599075382123495
"19",-2.39109791448002
"20",0.376310585380559
"21",-1.52524086602939
"22",-1.05262248134097
"23",-0.155767192537346
"24",0.260526010083384
"25",-0.487831137944531
"26",0.140795851495292
