"","x"
"1",-2.43319065415568
"2",-2.15416273159126
"3",-0.209875691715295
"4",0.253591726771108
"5",1.56534145859535
"6",0.699348121619425
"7",-0.247714670129246
"8",-0.841982104851601
"9",-1.02355514474223
"10",-1.35070867573431
"11",1.03489102515839
"12",0.107017487804269
"13",-0.848779031795716
"14",-0.20633749971205
"15",0.325102428693657
"16",-1.56909886449281
"17",0.0920831474983209
"18",-2.10352157729214
"19",-0.976886114617232
"20",-0.786081059621173
"21",-0.272811574844621
"22",-0.438906557666744
"23",-1.20479915231918
"24",-2.10564520635997
"25",1.12784965017282
"26",-0.86564650761054
"27",-0.866646599718783
"28",0.0403479530892118
"29",1.13166736574768
"30",-0.5604641427107
