"","drugs.i.","a"
"3","X1",0.435582677478245
"4","X1001",0.174456873777572
"5","X1003",0.541314329737113
"6","X1004",0.599845798177935
"7","X1005",0.56485706533007
"8","X1006",0.620830653551344
"9","X1007",0.329840074610312
"10","X1008",0.336822969160363
"11","X1009",0.497463729712071
"12","X1010",0.120966169794896
"13","X1011",0.308506490879149
"14","X1012",0.549057336191894
"15","X1013",0.48736290509094
"16","X1014",0.197416711773139
"17","X1015",0.340049874938052
"18","X1016",0.576809895350105
"19","X1017",0.639418812885457
"20","X1018",0.613168541284636
"21","X1019",0.678792783070627
"22","X1020",0.509697961974514
"23","X1021",0.504938976145412
"24","X1022",0.61946245711901
"25","X1023",0.259835066273195
"26","X1024",0.727481268594728
"27","X1025",0.402981954919442
"28","X1026",0.142937745875728
"29","X1028",0.621848111412368
"30","X1029",0.369837640886875
"31","X1030",0.423717992646983
"32","X1031",0.318872232013308
"33","X1032",0.0629910491323937
"34","X1033",0.544969333416696
"35","X1036",0.353600591687936
"36","X1037",0.539960857100009
"37","X1038",0.598208479440425
"38","X1039",0.463077582923835
"39","X104",0.526689908182558
"40","X1042",0.427092146952953
"41","X1043",0.555991676317983
"42","X1046",0.446409391745292
"43","X1047",0.637121334619873
"44","X1049",0.4958422158691
"45","X1050",0.59465340078672
"46","X1052",0.50124240967923
"47","X1053",0.360711643594399
"48","X1054",0.464326190707636
"49","X1057",0.468318295618718
"50","X1058",0.582090386543658
"51","X1059",0.54539282965726
"52","X106",0.637919795767759
"53","X1060",0.103935418884851
"54","X1061",0.489726653597681
"55","X1062",0.349945006722827
"56","X1066",0.270856964342303
"57","X1067",0.417089604821581
"58","X1069",0.317120409627141
"59","X1072",0.314187329144664
"60","X1091",0.325286346831085
"61","X11",0.688732565033613
"62","X110",0.254006617505102
"63","X111",0.589548148208578
"64","X1114",0.104201588033467
"65","X1129",0.118039959012479
"66","X1133",0.479286133261718
"67","X1142",0.348479670736781
"68","X1143",0.541916367724211
"69","X1149",0.473732547166496
"70","X1158",0.436536072716132
"71","X1161",0.495157750450087
"72","X1164",0.447333638926831
"73","X1166",0.634253126547344
"74","X1170",0.446862605957237
"75","X1175",0.527993734042514
"76","X119",0.0211980538739331
"77","X1192",0.512678553552215
"78","X1194",0.436361965094731
"79","X1199",0.392838234576917
"80","X1203",0.475142200031227
"81","X1218",0.317940821907716
"82","X1219",0.542972680260597
"83","X1230",0.580155057250006
"84","X1236",0.262043201959668
"85","X1239",0.538050412618925
"86","X1241",0.324523907116529
"87","X1242",0.447666178094757
"88","X1243",0.34456230683943
"89","X1248",0.337986057486785
"90","X1259",0.590681440342369
"91","X1261",0.375128127958536
"92","X1262",0.572347695119859
"93","X1264",0.454942472835119
"94","X1268",0.361304994968304
"95","X127",0.614791720414408
"96","X133",0.695761739743758
"97","X134",0.688806850167396
"98","X135",0.570228296671459
"99","X136",0.556013110232638
"100","X1371",0.252204143928564
"101","X1372",0.310304218943742
"102","X1373",0.230260568169324
"103","X1375",0.479090217735681
"104","X1377",0.186636252495152
"105","X1378",0.362030538087614
"106","X140",0.674238471055157
"107","X147",0.296437665525767
"108","X1494",0.465766304708133
"109","X1495",0.550121232202794
"110","X1498",0.214794080648762
"111","X150",0.481172553093397
"112","X1502",0.484773094361478
"113","X151",0.606816511068503
"114","X152",0.707630413829409
"115","X1526",0.0862922069266284
"116","X1527",0.297428805817266
"117","X1529",0.351693236285194
"118","X153",0.585401798209511
"119","X154",0.498968703212989
"120","X155",0.562580444613299
"121","X156",0.32689274984523
"122","X157",0.594535578566057
"123","X158",0.516954791653535
"124","X159",0.486890098648082
"125","X163",0.567013941105444
"126","X164",0.512245393924995
"127","X165",0.509976848345577
"128","X166",0.491211813096355
"129","X167",0.586356284650527
"130","X17",0.615425075088127
"131","X170",0.561716713701536
"132","X171",0.283561139284639
"133","X172",0.502259546971415
"134","X173",0.296664012525134
"135","X175",0.500286735909569
"136","X176",0.49343123419185
"137","X177",0.42537707213922
"138","X178",0.702890837912266
"139","X179",0.674146822576798
"140","X180",0.517958223724453
"141","X182",0.609455981047612
"142","X184",0.450879414332681
"143","X185",0.273506823980392
"144","X186",0.390904160585853
"145","X190",0.349107968765398
"146","X192",0.566066516824571
"147","X193",0.56510933544092
"148","X194",0.73794852252866
"149","X196",0.374860802232446
"150","X197",0.403767818454201
"151","X199",0.545579148087288
"152","X200",0.612381218041662
"153","X201",0.702040460132824
"154","X202",0.491095131006539
"155","X203",0.659926037301498
"156","X204",0.526767231163981
"157","X205",0.651060347422677
"158","X206",0.467877667105619
"159","X207",0.629774914250386
"160","X208",0.763016485455573
"161","X211",0.585624467246274
"162","X219",0.687083318046586
"163","X221",0.721325148661504
"164","X222",0.71354885959633
"165","X223",0.555379931485298
"166","X224",0.576037602617391
"167","X225",0.685126492780799
"168","X226",0.681595796398587
"169","X228",0.588748064932259
"170","X229",0.519001743824729
"171","X230",0.557757024805378
"172","X231",0.66441128438053
"173","X235",0.675676788272058
"174","X238",0.741064996084046
"175","X245",0.709333210828146
"176","X249",0.712112100102424
"177","X252",0.681137937933308
"178","X253",0.76904114795068
"179","X254",0.560806500652625
"180","X255",0.338480440556712
"181","X256",0.797316184916954
"182","X257",0.782846726763493
"183","X258",0.591028096567078
"184","X260",0.818514351980842
"185","X261",0.799156392844647
"186","X262",0.621410562785889
"187","X263",0.748117888254917
"188","X265",0.628808030170173
"189","X266",0.382257588055527
"190","X268",0.342402815897499
"191","X269",0.514432169584368
"192","X271",0.616915890501855
"193","X272",0.662072189616663
"194","X273",0.675246004171867
"195","X274",0.523267623912073
"196","X275",0.780161838134371
"197","X276",0.627063859722573
"198","X277",0.608511486078328
"199","X279",0.852284405529628
"200","X281",0.613834041044568
"201","X282",0.637798298107018
"202","X283",0.733318261638197
"203","X286",0.751459406467891
"204","X287",0.662663968307531
"205","X288",0.523712131487764
"206","X29",0.336471430117053
"207","X290",0.7878904748863
"208","X291",0.807194244389105
"209","X292",0.720293567859347
"210","X293",0.266036329378213
"211","X294",0.579688040708087
"212","X295",0.844282755321777
"213","X298",0.582394095346152
"214","X299",0.719575407460956
"215","X3",0.394357950898204
"216","X30",0.640248263216281
"217","X300",0.800136780335154
"218","X301",0.796646817229167
"219","X302",0.619432309193749
"220","X303",0.885327314301579
"221","X304",0.591160789811771
"222","X305",0.901992564490343
"223","X306",0.81712242350024
"224","X308",0.615148101842662
"225","X309",0.693374609047048
"226","X310",0.811091464482365
"227","X312",0.589038984678458
"228","X32",0.495857482821675
"229","X326",0.607448746920074
"230","X328",0.763354560595757
"231","X329",0.810581363534173
"232","X330",0.778567183806093
"233","X331",0.75406230382347
"234","X332",0.729184490597132
"235","X333",0.7118859404028
"236","X34",0.690458643998852
"237","X341",0.637305754736339
"238","X344",0.447609568186684
"239","X345",0.732371184194702
"240","X346",0.737677577979267
"241","X35",0.447869341238561
"242","X37",0.798027425141075
"243","X38",0.442542999326171
"244","X41",0.779028836822884
"245","X45",0.748198962874849
"246","X5",0.769743570971993
"247","X51",0.570036376698523
"248","X52",0.520426039259972
"249","X53",0.280402167599545
"250","X54",0.628607664026617
"251","X55",0.492273380509749
"252","X56",0.563546973765741
"253","X59",0.634619328068068
"254","X6",0.554958434710708
"255","X60",0.499368919141796
"256","X62",0.74134870596738
"257","X63",0.835231484342378
"258","X64",0.696715148489101
"259","X71",0.459996653191402
"260","X83",0.618762025680136
"261","X86",0.783841091168114
"262","X87",0.58579817237564
"263","X88",0.442608261580395
"264","X89",0.558547265086338
"265","X9",0.498333347338917
"266","X91",0.559027557160219
"267","X94",0.60010504454465
