"","drugs.i.","a"
"3","X1",0.550068824381332
"4","X1001",0.409351933667302
"5","X1003",0.484730938913758
"6","X1004",0.63735460457446
"7","X1005",0.613496738834934
"8","X1006",0.562188908089626
"9","X1007",0.294270347315839
"10","X1008",0.459932691528505
"11","X1009",0.318303937082609
"12","X1010",0.346137655864409
"13","X1011",0.345530537568725
"14","X1012",0.333676107893952
"15","X1013",0.484403926600511
"16","X1014",0.173669310643035
"17","X1015",0.356492207915559
"18","X1016",0.477266688848947
"19","X1017",0.637582017529913
"20","X1018",0.561407495413456
"21","X1019",0.552207923201179
"22","X1020",0.536786356143082
"23","X1021",0.544688957704771
"24","X1022",0.592983781980543
"25","X1023",0.0511182415993951
"26","X1024",0.499691780334273
"27","X1025",0.423098542777341
"28","X1026",0.202921450328918
"29","X1028",0.609813462628769
"30","X1029",0.365820584045949
"31","X1030",0.565219516818591
"32","X1031",0.407903248026908
"33","X1032",0.314794269697899
"34","X1033",0.672136969879265
"35","X1036",0.50881770822753
"36","X1037",0.685169327611523
"37","X1038",0.662779404818431
"38","X1039",0.644444806348827
"39","X104",0.410200424387682
"40","X1042",0.317708937540406
"41","X1043",0.53271015081076
"42","X1046",0.567768649136597
"43","X1047",0.459571716902739
"44","X1049",0.328966614149626
"45","X1050",0.614497964552966
"46","X1052",0.51847448738864
"47","X1053",0.4070517064061
"48","X1054",0.62833626619436
"49","X1057",0.438200343820739
"50","X1058",0.508396342716726
"51","X1059",0.649502487122229
"52","X106",0.689703843201617
"53","X1060",0.109285128976413
"54","X1061",0.449423664389936
"55","X1062",0.447436088810441
"56","X1066",0.287584443388446
"57","X1067",0.487588380595897
"58","X1069",0.508799795030868
"59","X1072",0.318885770928512
"60","X1091",0.344036399560663
"61","X11",0.731483523848969
"62","X110",0.603657706737521
"63","X111",0.518897698524978
"64","X1114",0.114250894485908
"65","X1129",0.494085976987721
"66","X1133",0.536102812923614
"67","X1142",0.461494698853775
"68","X1143",0.417649128547186
"69","X1149",0.497838052974934
"70","X1158",0.511387777683168
"71","X1161",0.533860804191844
"72","X1164",0.578334414856445
"73","X1166",0.442975056549742
"74","X1170",0.437314482060022
"75","X1175",0.495464076698752
"76","X119",0.429907705670116
"77","X1192",0.528484351621956
"78","X1194",0.510630304450928
"79","X1199",0.556287556485129
"80","X1203",0.44655980103074
"81","X1218",0.436318411912617
"82","X1219",0.453301369444536
"83","X1230",0.443887388552344
"84","X1236",0.451464873701816
"85","X1239",0.561751761604247
"86","X1241",0.461821607272746
"87","X1242",0.409049047770099
"88","X1243",0.422720644411987
"89","X1248",0.528871820978076
"90","X1259",0.59195172100647
"91","X1261",0.282301277337562
"92","X1262",0.514092065013925
"93","X1264",0.432400623029128
"94","X1268",0.432714006877289
"95","X127",0.633688882494367
"96","X133",0.682467038467161
"97","X134",0.647922577395054
"98","X135",0.517488509277742
"99","X136",0.599145235553074
"100","X1371",0.50245159997483
"101","X1372",0.182585255006236
"102","X1373",0.273426630961804
"103","X1375",0.570325777536889
"104","X1377",0.215628744953336
"105","X1378",0.259957186819514
"106","X140",0.682480057527348
"107","X147",0.385694885674594
"108","X1494",0.391491721033281
"109","X1495",0.482530028208775
"110","X1498",0.143046619302392
"111","X150",0.485035107227993
"112","X1502",0.600400270262802
"113","X151",0.620663293332015
"114","X152",0.541263990845821
"115","X1526",0.0576480122816515
"116","X1527",0.518499615839241
"117","X1529",0.529637156233883
"118","X153",0.564097691865959
"119","X154",0.370707985681668
"120","X155",0.701869365964649
"121","X156",0.423867611902919
"122","X157",0.627906312660293
"123","X158",0.647170501791353
"124","X159",0.587620462912715
"125","X163",0.534175580066264
"126","X164",0.484907920805818
"127","X165",0.470062792816527
"128","X166",0.397140767766614
"129","X167",0.593592282699042
"130","X17",0.475219868072928
"131","X170",0.422769231424627
"132","X171",0.294570488265194
"133","X172",0.261177271101922
"134","X173",0.386749598065309
"135","X175",0.527701641758712
"136","X176",0.662611638028553
"137","X177",0.415867902334605
"138","X178",0.696565266951095
"139","X179",0.625612602345555
"140","X180",0.484317050672753
"141","X182",0.645898386782509
"142","X184",0.466762188933084
"143","X185",0.389164264361109
"144","X186",0.435970687901725
"145","X190",0.588131181589698
"146","X192",0.624037268015233
"147","X193",0.329959276259105
"148","X194",0.585407998721496
"149","X196",0.347743704477148
"150","X197",0.436179323557281
"151","X199",0.363084180502381
"152","X200",0.558311888707241
"153","X201",0.723784518956271
"154","X202",0.325647086522852
"155","X203",0.689407015101231
"156","X204",0.623429058983899
"157","X205",0.681314335235248
"158","X206",0.5968250159719
"159","X207",0.651919990162589
"160","X208",0.715441461716836
"161","X211",0.552855387121043
"162","X219",0.679894432260454
"163","X221",0.604480502444775
"164","X222",0.692146808642766
"165","X223",0.627369505584817
"166","X224",0.500824972349735
"167","X225",0.740937882595917
"168","X226",0.746928504869001
"169","X228",0.666972541559099
"170","X229",0.644084477934685
"171","X230",0.564325911250501
"172","X231",0.679754701544422
"173","X235",0.657698184220728
"174","X238",0.692028419406034
