,dddd1.drugs.i.,dddd1.a,dddd2.a,dddd3.a,dddd4.a,dddd5.a,dddd6.a,dddd7.a,dddd8.a,dddd9.a,dddd10.a,,
189,X269,0.55781371,0.364162504,0.508950882,0.50123439,0.438585309,0.51443217,0.454091754,0.538488852,0.452636271,0.46053489,0.479093073,
190,X271,0.511120117,0.514155759,0.752150334,0.476037059,0.680418739,0.616915891,0.69046525,0.740936166,0.502785004,0.572184462,0.605716878,
191,X272,0.47212462,0.706225981,0.550391636,0.549522875,0.634547278,0.66207219,0.606460261,0.581139622,0.568843307,0.556649071,0.588797684,
192,X273,0.719124289,0.626081405,0.69275345,0.715882667,0.705235224,0.675246004,0.737826792,0.542792562,0.71031815,0.712875483,0.683813603,
193,X274,0.67751174,0.579302977,0.500449967,0.513713361,0.565703351,0.523267624,0.559572243,0.570760117,0.64073713,0.580131111,0.571114962,
194,X275,0.742741388,0.705700219,0.602915452,0.64961057,0.660663315,0.780161838,0.564666132,0.689189486,0.727130048,0.722127328,0.684490578,
195,X276,0.639857682,0.710026629,0.64398568,0.662650634,0.657694856,0.62706386,0.594386333,0.719376089,0.644548664,0.660168553,0.655975898,
196,X277,0.567023556,0.511141289,0.534656866,0.645636525,0.38472189,0.608511486,0.348618608,0.460916093,0.632794887,0.42109829,0.511511949,
197,X279,0.845328886,0.887259537,0.84895989,0.857673854,0.826821735,0.852284406,0.855789213,0.838037688,0.848754328,0.84262752,0.850353706,
198,X281,0.517897428,0.506675596,0.362453447,0.479605603,0.54829823,0.613834041,0.533203924,0.593996286,0.534291059,0.432078719,0.512233433,
199,X282,0.522329939,0.614140777,0.81001051,0.598593104,0.653006884,0.637798298,0.64180079,0.555116137,0.578164432,0.566575858,0.617753673,
200,X283,0.76145946,0.635380717,0.696958531,0.696896573,0.720015277,0.733318262,0.680607943,0.672382298,0.740093812,0.744478372,0.708159124,
201,X286,0.741368238,0.795853379,0.803020322,0.720021252,0.757136844,0.751459406,0.746028172,0.752205308,0.73270563,0.749651578,0.754945013,
202,X287,0.735903967,0.542049101,0.763970695,0.706619502,0.731003556,0.662663968,0.719193116,0.759797738,0.684051004,0.655997046,0.696124969,
203,X288,0.587770966,0.615194522,0.595079939,0.680537046,0.66510069,0.523712131,0.565340771,0.557517559,0.625041524,0.539932347,0.59552275,
204,X29,0.35832061,0.482771433,0.404206976,0.430429405,0.385124773,0.33647143,0.575839289,0.472724693,0.500414201,0.42717273,0.437347554,
205,X290,0.735173885,0.74678383,0.725752397,0.761319136,0.776972389,0.787890475,0.767049454,0.734479363,0.791481541,0.783453486,0.761035595,
206,X291,0.670078773,0.764373086,0.728889108,0.69202598,0.737272565,0.807194244,0.68390057,0.766229846,0.761707154,0.749100622,0.736077195,
207,X292,0.759502301,0.693268655,0.71614201,0.738586518,0.738820639,0.720293568,0.668760706,0.73039806,0.718089671,0.633309912,0.711717204,
208,X293,0.417864255,0.421684403,0.296057351,0.251279448,0.235902367,0.266036329,0.34951318,0.441320297,0.43592653,0.29046714,0.34060513,
209,X294,0.687970683,0.808477729,0.659123213,0.745161245,0.742373674,0.579688041,0.702871898,0.638919962,0.627573511,0.581998533,0.677415849,
210,X295,0.829603709,0.759896376,0.789512293,0.826434338,0.744830139,0.844282755,0.757377026,0.758923559,0.807814144,0.781909961,0.79005843,
211,X298,0.608300078,0.627316299,0.743210404,0.596034409,0.584129023,0.582394095,0.696465614,0.577275364,0.659968775,0.565263386,0.624035745,
212,X299,0.630757188,0.681300273,0.732975066,0.721166508,0.643234948,0.719575407,0.651899552,0.656750796,0.636357392,0.700953532,0.677497066,
213,X3,0.496595605,0.499269541,0.70673593,0.409284698,0.523279096,0.394357951,0.508099932,0.542804206,0.363466464,0.494020072,0.49379135,
214,X30,0.705545965,0.547412773,0.702625571,0.583233548,0.748785882,0.640248263,0.548431837,0.548182752,0.550306293,0.784746713,0.63595196,
215,X300,0.728884021,0.671199527,0.682306923,0.713216045,0.813699667,0.80013678,0.682293822,0.623046096,0.654354102,0.69412692,0.70632639,
216,X301,0.770981745,0.778706151,0.823231905,0.751719829,0.802535914,0.796646817,0.809191591,0.763894809,0.794052444,0.749730189,0.784069139,
217,X302,0.627484741,0.569320453,0.537966419,0.752811108,0.588495562,0.619432309,0.77221359,0.544818749,0.655719375,0.615172036,0.628343434,
218,X303,0.799251646,0.814510833,0.778309114,0.841970856,0.861347818,0.885327314,0.799535603,0.808888511,0.859772491,0.825401112,0.82743153,
219,X304,0.396321055,0.570966914,0.615002062,0.444571703,0.572226526,0.59116079,0.494521361,0.523159308,0.515382629,0.654770659,0.537808301,
220,X305,0.891869109,0.773635697,0.868586372,0.873791245,0.87610877,0.901992564,0.831374628,0.864904282,0.851059911,0.783057262,0.851637984,
221,X306,0.77372156,0.748821584,0.732496862,0.8067472,0.764113316,0.817122424,0.777981865,0.795407636,0.766527412,0.831552527,0.781449239,
222,X308,0.624197871,0.709787582,0.632797518,0.674924846,0.540248141,0.615148102,0.636804091,0.610374736,0.597308831,0.527215821,0.616880754,
223,X309,0.78325048,0.657480939,0.701586773,0.708970071,0.785677912,0.693374609,0.769609421,0.685856821,0.748079724,0.757197896,0.729108465,
224,X310,0.754312471,0.777595259,0.802212995,0.863472054,0.737122037,0.811091464,0.857706513,0.80659084,0.794823985,0.791319915,0.799624753,
225,X312,0.586185554,0.65327958,0.586501906,0.555436487,0.702355941,0.589038985,0.50054643,0.661476275,0.660056879,0.674204678,0.616908271,
226,X32,0.671921829,0.83386993,0.769597031,0.699723327,0.698805073,0.495857483,0.621638545,0.685674799,0.698172445,0.704723045,0.687998351,
227,X326,0.618821721,0.630497364,0.576199697,0.68719741,0.697959902,0.607448747,0.65003556,0.584877841,0.62434721,0.563272616,0.624065807,
228,X328,0.746518087,0.797408079,0.738435824,0.770237893,0.731550548,0.763354561,0.786342326,0.730070452,0.668156655,0.793425052,0.752549948,
229,X329,0.813114808,0.809545843,0.79599742,0.793005932,0.834868292,0.810581364,0.770637118,0.811466554,0.741042036,0.717974451,0.789823382,
230,X330,0.771032226,0.726709492,0.689997911,0.750167649,0.758433753,0.778567184,0.811261774,0.801952853,0.803962212,0.809319325,0.770140438,
231,X331,0.748234165,0.771304026,0.719769006,0.750684457,0.589298322,0.754062304,0.691620084,0.740372952,0.710841727,0.698901581,0.717508862,
232,X332,0.758261784,0.689145227,0.628037568,0.714614147,0.740749849,0.729184491,0.711052572,0.782218433,0.621254158,0.660583241,0.703510147,
233,X333,0.637324741,0.553358366,0.597587521,0.556737431,0.618695992,0.71188594,0.642299463,0.578619282,0.619249828,0.499654615,0.601541318,
234,X34,0.237977078,0.542010473,0.438041746,0.413287713,0.335552745,0.690458644,0.409945259,0.507269605,0.422795272,0.475699151,0.447303769,
235,X341,0.704761051,0.583478883,0.545316262,0.685420463,0.483753216,0.637305755,0.506735201,0.654697982,0.415635602,0.536191739,0.575329615,
236,X344,0.622949074,0.565782072,0.567643738,0.57105965,0.520602457,0.447609568,0.607814169,0.488097437,0.440053939,0.556472954,0.538808506,
237,X345,0.697325495,0.658576962,0.795368555,0.604092699,0.643794021,0.732371184,0.709957387,0.652759767,0.664192257,0.714899347,0.687333767,
238,X346,0.716250307,0.527029735,0.722361806,0.640959887,0.513340192,0.737677578,0.621872272,0.591896205,0.720112336,0.683923592,0.647542391,
239,X35,0.589583555,0.513477094,0.61456969,0.699305172,0.533740349,0.447869341,0.618956566,0.544822796,0.635238523,0.504667077,0.570223016,
240,X37,0.490021023,0.753781991,0.451898419,0.3840373,0.268300309,0.798027425,0.792991454,0.480163343,0.487248407,0.683067698,0.558953737,
241,X38,0.533829488,0.529192589,0.586198836,0.440805449,0.413318557,0.442542999,0.598283626,0.662809143,0.738596422,0.565352615,0.551092972,
242,X41,0.772565229,0.793559755,0.753172579,0.520971004,0.626562211,0.779028837,0.572620808,0.591290268,0.550097281,0.613295162,0.657316313,
243,X45,0.499190837,0.662823542,0.66125921,0.551078177,0.665158204,0.748198963,0.718990582,0.576108405,0.75338797,0.7976962,0.663389209,
244,X5,0.691900157,0.675904498,0.687362224,0.639161878,0.642608393,0.769743571,0.77880712,0.772805436,0.718564574,0.596774289,0.697363214,
245,X51,0.273985214,0.591915041,0.493394073,0.428706589,0.611099605,0.570036377,0.600677618,0.464907958,0.487107696,0.760769672,0.528259984,
246,X52,0.382534219,0.411232573,0.664102819,0.543716939,0.613400614,0.520426039,0.579899503,0.585222337,0.198146732,0.261350671,0.476003245,
247,X53,0.77206636,0.808211084,0.741207433,0.778753404,0.868955232,0.280402168,0.706825129,0.640580584,0.832743705,0.644956967,0.707470206,
248,X54,0.712193347,0.742660965,0.735349609,0.65862331,0.730264063,0.628607664,0.627654934,0.757431034,0.586453078,0.717478028,0.689671603,
249,X55,0.609128707,0.62097495,0.562483986,0.432843302,0.659058646,0.492273381,0.614276523,0.710565556,0.658938347,0.369281061,0.572982446,
250,X56,0.481610788,0.454804851,0.452545563,0.599375912,0.407190832,0.563546974,0.494828709,0.570374989,0.489386908,0.565533332,0.507919886,
251,X59,0.660376635,0.65716897,0.587254164,0.543756796,0.486979904,0.634619328,0.543719665,0.596821571,0.638041443,0.587322831,0.593606131,
252,X6,0.294674161,0.527648992,0.501628276,0.624085289,0.305743632,0.554958435,0.623139542,0.139377161,0.387489836,0.581695144,0.454044047,
253,X60,0.546721404,0.642674381,0.625027593,0.620885335,0.705195846,0.499368919,0.689298379,0.545583455,0.45051462,0.743389966,0.60686599,
254,X62,0.500700958,0.400830752,0.504932441,0.611544069,0.574695012,0.741348706,0.690861614,0.729470606,0.414586994,0.663718791,0.583268994,
255,X63,0.756541015,0.734750669,0.741262984,0.667755384,0.607651152,0.835231484,0.659565127,0.593731332,0.617559674,0.736404425,0.695045325,
256,X64,0.672329322,0.660175098,0.548461847,0.778394917,0.47228462,0.696715148,0.557553516,0.577906172,0.688414589,0.632888148,0.628512338,
257,X71,0.592069244,0.415852153,0.48866325,0.474085524,0.409475025,0.459996653,0.612523323,0.464464124,0.430899188,0.506241003,0.485426949,
258,X83,0.385415587,0.73766994,0.704183398,0.560490427,0.62647898,0.618762026,0.602538988,0.65131268,0.688910879,0.648577439,0.622434034,
259,X86,0.702628863,0.550115526,0.653849571,0.633601772,0.807275248,0.783841091,0.682973539,0.531889843,0.672904605,0.565408299,0.658448836,
260,X87,0.665881525,0.588696859,0.515931129,0.665023322,0.778842197,0.585798172,0.72100801,0.765972159,0.745944631,0.617726941,0.665082495,
261,X88,0.494075571,0.607481867,0.54517305,0.646522688,0.587523459,0.442608262,0.411863066,0.590026502,0.644576057,0.297699242,0.526754976,
262,X89,0.735520301,0.712055547,0.709568683,0.522762212,0.46593666,0.558547265,0.661702801,0.547890129,0.294291872,0.484513528,0.5692789,
263,X9,0.504640725,0.541306509,0.499875711,0.410494133,0.689370531,0.498333347,0.363597139,0.560821597,0.356490032,0.480638037,0.490556776,
264,X91,0.163098906,0.515808988,0.431864492,0.394557036,0.428508486,0.559027557,0.3292319,0.162236763,0.502871972,0.525963579,0.401316968,
265,X94,0.477810802,0.294613757,0.151314082,0.367792159,0.457609922,0.600105045,0.416610579,0.322999413,0.533462949,0.367215223,0.398953393,
