"","drugs.i.","a"
"3","X1",0.18014555467742
"4","X1001",0.363890254918898
"5","X1003",0.714094683926148
"6","X1004",0.587618185409329
"7","X1006",0.190976440916362
"8","X1007",0.473696523031774
"9","X1008",0.491449004998456
"10","X1009",0.472238690353717
"11","X1010",0.531996070046154
"12","X1011",0.139676587030676
"13","X1012",0.533817574795733
"14","X1013",0.580897013773311
"15","X1014",0.795002518826554
"16","X1015",0.704945587211589
"17","X1016",0.42802788572142
"18","X1017",0.674198816255842
"19","X1018",0.397016945897852
"20","X1019",0.322722321898821
"21","X1020",0.643560478125305
"22","X1021",0.513205323243449
"23","X1022",0.667551169160558
"24","X1023",0.34888867931113
"25","X1024",0.381170074639956
"26","X1025",0.452892587261199
"27","X1026",0.0440035705258931
"28","X1028",0.537808487759325
"29","X1029",0.202844329863038
"30","X1030",0.542801983457237
"31","X1031",0.399996029780312
"32","X1032",0.767707312929569
"33","X1033",0.524938269150028
"34","X1036",0.49335761406358
"35","X1038",0.26480977477379
"36","X1039",0.321893414932231
"37","X104",0.595127917853352
"38","X1042",0.0298858886518528
"39","X1043",0.179056016680855
"40","X1047",0.345224897371825
"41","X1049",0.343014164041561
"42","X1050",0.484896442969686
"43","X1052",0.102842554780217
"44","X1053",0.39422274202782
"45","X1054",0.275472475955349
"46","X1057",0.366351311273044
"47","X1058",0.270871754733544
"48","X1059",0.366310525224374
"49","X1060",0.752066041698827
"50","X1061",0.331562285087064
"51","X1062",0.444277000970313
"52","X1066",0.443687047807572
"53","X1067",0.384902491499439
"54","X1069",0.235858593994183
"55","X1072",0.288512107457907
"56","X1091",0.181398572465782
"57","X11",0.466808331275359
"58","X110",0.566254967467848
"59","X111",0.400160433345985
"60","X1129",0.454571484794972
"61","X1133",0.35669769455134
"62","X1164",0.568917578573429
"63","X1170",0.552525322685833
"64","X1175",0.475319630696056
"65","X119",0.154397278351377
"66","X1192",0.372716922982424
"67","X1194",0.369637760912383
"68","X1199",0.514088784755489
"69","X1218",0.392157781151635
"70","X1219",0.479389884512395
"71","X1230",0.233294550340363
"72","X1236",0.464696425586001
"73","X1239",0.334911995509954
"74","X1241",0.263369097349008
"75","X1242",0.41293120766344
"76","X1243",0.39552085415858
"77","X1248",0.603329735852104
"78","X1259",0.375685290056632
"79","X1262",0.519376234042307
"80","X1264",0.434995701322049
"81","X1268",0.225151039008463
"82","X127",0.465984154716051
"83","X133",0.653543652514895
"84","X134",0.644156503098487
"85","X135",0.628391326036961
"86","X136",0.422364590644522
"87","X1371",0.491830150787721
"88","X1372",0.438819373773964
"89","X1373",0.0639578927412796
"90","X1375",0.387319319754561
"91","X1377",0.509265847963601
"92","X140",0.569317379925423
"93","X147",0.449873428588525
"94","X1494",0.502186175403568
"95","X1495",0.607013713715381
"96","X1498",0.394749322891233
"97","X150",0.524629120830452
"98","X1502",0.446293662736877
"99","X151",0.433100041057141
"100","X152",0.486980998565496
"101","X1526",0.766656074483106
"102","X1527",0.431344135129778
"103","X1529",0.447216219151607
"104","X153",0.418240906682454
"105","X154",0.342133487202567
"106","X155",0.704970221165202
"107","X156",0.414052644044236
"108","X157",0.347542312844992
"109","X158",0.404100168261957
"110","X159",0.457825964156484
"111","X163",0.484295592524484
"112","X165",0.273700591791334
"113","X166",0.311189719340373
"114","X167",0.584731207833121
"115","X17",0.643588542415493
"116","X170",0.592265182425751
"117","X171",0.60511215754101
"118","X172",0.449058941354356
"119","X173",0.217602494873582
"120","X175",0.353234966139082
"121","X176",0.50945229885498
"122","X177",0.586690200184273
"123","X178",0.550459822743765
"124","X179",0.422265886880237
"125","X180",0.560116082345942
"126","X182",0.385924618825012
"127","X184",0.294799041611467
"128","X185",0.254440331574157
"129","X186",0.539009503328933
"130","X190",0.278490528116339
"131","X192",0.322719329328333
