"","drugs.i.","a"
"3","X1",0.139598436583088
"4","X1001",0.239615721899315
"5","X1003",0.619965674349104
"6","X1004",0.615599818421663
"7","X1006",0.340925587000616
"8","X1007",0.494112727196644
"9","X1008",0.549508986974149
"10","X1009",0.390598582332177
"11","X1010",0.4871696730016
"12","X1011",0.290655124057804
"13","X1012",0.379907731310049
"14","X1013",0.391329623671758
"15","X1014",0.836312445827494
"16","X1015",0.645734587456481
"17","X1016",0.402839533681751
"18","X1017",0.609216900253714
"19","X1018",0.51168962552191
"20","X1019",0.42226923756846
"21","X1020",0.526893752399585
"22","X1021",0.473561037710298
"23","X1022",0.563982915333347
"24","X1023",0.178750268172938
"25","X1024",0.415342444365309
"26","X1025",0.566716621590705
"27","X1026",0.0789483698170813
"28","X1028",0.568638334021667
"29","X1029",0.157880690425648
"30","X1030",0.492034124269705
"31","X1031",0.334637350362995
"32","X1032",0.539106228447991
"33","X1033",0.442282105571577
"34","X1036",0.564037641278907
"35","X1038",0.620184086878008
"36","X1039",0.535134506812422
"37","X104",0.259771953941126
"38","X1042",0.376459303314298
"39","X1043",0.336838503995333
"40","X1047",0.210750769588236
"41","X1049",0.474668240785421
"42","X1050",0.472577818068061
"43","X1052",0.357724013501321
"44","X1053",0.33670128448565
"45","X1054",0.41717903506784
"46","X1057",0.415056869758219
"47","X1058",0.506558554560343
"48","X1059",0.57374232421371
"49","X1060",0.69458233567352
"50","X1061",0.350529811407403
"51","X1062",0.4739539880275
"52","X1066",0.426372719133533
"53","X1067",0.396585088796512
"54","X1069",0.350690138891875
"55","X1072",0.08105670059343
"56","X1091",0.352918962146851
"57","X11",0.157221797402185
"58","X110",0.527249060286798
"59","X111",0.648458599433547
"60","X1129",0.342612125935033
"61","X1133",0.408347292756976
"62","X1164",0.307425479872969
"63","X1170",0.450429501078117
"64","X1175",0.502478816290024
"65","X119",0.175913086956615
"66","X1192",0.480102085816209
"67","X1194",0.348112307584344
"68","X1199",0.451852411849532
"69","X1218",0.339118052001804
"70","X1219",0.478820932130279
"71","X1230",0.108088232567247
"72","X1236",0.596042027551476
"73","X1239",0.242230364088963
"74","X1241",0.295819436170335
"75","X1242",0.34200341314508
"76","X1243",0.562645757251817
"77","X1248",0.400023260877334
"78","X1259",0.335056758869361
"79","X1262",0.553549518351787
"80","X1264",0.288820192302227
"81","X1268",0.304817790153133
"82","X127",0.455896041465389
