"","drugs.i.","a"
"3","X1",-0.316611318629137
"4","X1001",0.409977810560286
"5","X1003",0.710046711374535
"6","X1004",0.510957924698036
"7","X1006",0.32161531910256
"8","X1007",0.500465034078909
"9","X1008",0.540263319315743
"10","X1009",0.501657781637584
"11","X1010",0.590273546318669
"12","X1011",0.237376516483761
"13","X1012",0.461521210954629
"14","X1013",0.612769047931552
"15","X1014",0.832172700122951
"16","X1015",0.825588294874782
"17","X1016",0.028556262315296
"18","X1017",0.634378609658844
"19","X1018",0.440107901748037
"20","X1019",0.322521646021719
"21","X1020",0.546671664041582
"22","X1021",0.577770872919679
"23","X1022",0.41836016755694
"24","X1023",0.259708169954666
"25","X1024",0.414637761570914
"26","X1025",0.441419976557151
"27","X1026",0.0799476124511656
"28","X1028",0.524727098980832
"29","X1029",0.519271561116098
"30","X1030",0.528976087948159
"31","X1031",0.0544584709398513
"32","X1032",0.608113187414696
"33","X1033",0.485064233815404
"34","X1036",0.573393655966148
"35","X1038",0.255307243520601
"36","X1039",0.401454425607324
"37","X104",0.375342368893386
"38","X1042",0.365092202140682
"39","X1043",0.314294377021766
"40","X1047",0.372050947297259
"41","X1049",0.486702877159666
"42","X1050",0.500567813977911
"43","X1052",0.344321351014944
"44","X1053",0.200210679939654
"45","X1054",0.166345488289748
"46","X1057",0.376749913146745
"47","X1058",0.45002483227408
"48","X1059",0.302634367448091
"49","X1060",0.542217851187148
"50","X1061",0.317909649313362
"51","X1062",0.402514225738927
"52","X1066",0.421531051873613
"53","X1067",0.377419200428529
"54","X1069",0.380564230160621
"55","X1072",0.303284871312745
"56","X1091",0.353576210644263
"57","X11",0.230863158088174
"58","X110",0.620911930808767
"59","X111",0.63705945290353
"60","X1129",0.294789763278588
"61","X1133",0.428256936819308
"62","X1164",0.566357167235964
"63","X1170",0.515420958928444
"64","X1175",0.218848723736401
"65","X119",0.38611823045719
"66","X1192",0.230307042956358
"67","X1194",0.497240574495509
"68","X1199",0.636091660794132
"69","X1218",0.468629127639403
"70","X1219",0.48942131718962
"71","X1230",0.390466418416528
"72","X1236",0.41933499518215
"73","X1239",0.216166673775626
"74","X1241",0.479025068273848
"75","X1242",0.361001383518948
"76","X1243",0.657593044210525
"77","X1248",0.492902390264877
"78","X1259",0.478488403815547
"79","X1262",0.603337305640076
"80","X1264",0.421954070859545
"81","X1268",0.260235279921797
"82","X127",0.0872484517669552
"83","X133",0.559953882483859
"84","X134",0.641138769892999
"85","X135",0.538362576924039
"86","X136",0.428545983147064
"87","X1371",0.489704670584308
"88","X1372",0.557968894518843
"89","X1373",0.257660515406562
"90","X1375",0.446340106061523
"91","X1377",0.680917024216897
"92","X140",0.313565134270937
"93","X147",0.312933707494745
"94","X1494",0.526647277511849
"95","X1495",0.627350131189334
"96","X1498",0.380379422088262
"97","X150",0.501283332345285
"98","X1502",0.231721589190007
"99","X151",0.395113747106491
"100","X152",0.381829060967849
"101","X1526",0.819725845329671
"102","X1527",0.466380112265285
"103","X1529",0.483684539556257
"104","X153",0.534271391206376
"105","X154",0.44832584664325
"106","X155",0.649937137210102
"107","X156",0.345762665426852
"108","X157",0.443699341917136
"109","X158",0.528640116599328
"110","X159",0.561714125827001
"111","X163",0.314189147595459
"112","X165",0.352848587993454
"113","X166",0.345452914038858
"114","X167",0.566025404861854
"115","X17",0.564255977552797
"116","X170",0.50481781232865
"117","X171",0.399025979184918
"118","X172",0.660412479513438
"119","X173",0.140368665153611
"120","X175",0.464756047277253
"121","X176",0.525084788014518
"122","X177",0.649288445956345
"123","X178",0.506625627335844
"124","X179",0.434367775169648
"125","X180",0.569231883426033
"126","X182",0.27316887165128
"127","X184",0.330003991356552
"128","X185",0.281486982519323
"129","X186",0.316549218564658
"130","X190",0.546318585492237
"131","X192",0.488459804820554
"132","X193",0.392914744871266
"133","X194",0.499109582661511
"134","X196",0.284067340138239
"135","X197",0.248399028112062
"136","X199",0.427713430085983
"137","X200",0.681010529870542
"138","X201",0.6163946864752
"139","X202",0.321464955272963
"140","X203",0.562053349565282
"141","X204",0.505509688217294
"142","X205",0.633594347353342
"143","X206",0.563224745336144
"144","X207",0.297058631445181
"145","X208",0.627643067594583
"146","X219",0.690839583798417
"147","X221",0.476884542944872
"148","X222",0.693317979397561
"149","X223",0.71083890346953
"150","X224",0.384300822891991
"151","X226",0.534860662834407
"152","X228",0.590106975156275
"153","X229",0.415822085655956
"154","X230",0.576989065047373
"155","X231",0.489453260753087
"156","X238",0.609861206171564
"157","X245",0.458824326856512
"158","X249",0.243920099448966
"159","X254",0.362408925485794
"160","X255",0.39110077937998
"161","X258",0.480884117345812
"162","X260",0.64626860373902
"163","X262",0.485993832598307
"164","X263",0.448481075658764
"165","X265",0.66916048348399
"166","X266",0.670392122423292
"167","X268",0.249027296533687
"168","X269",0.460933513012329
"169","X272",0.681809697808947
"170","X273",0.50566262961741
"171","X274",0.604875620157958
"172","X275",0.654173661035132
"173","X276",0.679881997436533
"174","X277",0.526630695834263
"175","X279",0.501159376476935
"176","X281",0.294317443259633
"177","X282",0.336508661684189
"178","X283",0.619922606803541
"179","X288",0.391966229333209
"180","X29",0.366778197896303
"181","X290",0.448736253030393
"182","X292",0.659569939437131
"183","X293",0.259071821197445
"184","X295",0.612965310413804
"185","X298",0.599053234341327
"186","X299",0.265361359348422
"187","X3",0.494444306709189
"188","X30",0.528103066508067
"189","X300",0.531247237269669
"190","X301",0.529928039983184
"191","X302",0.659192294485463
"192","X303",0.505145013322402
"193","X305",0.564131519087488
"194","X306",0.679718023274644
"195","X308",0.426185677030197
"196","X309",0.7298097511529
"197","X310",0.519389946520737
"198","X312",0.427516176866119
"199","X32",0.450755866805806
"200","X326",0.442980384556042
"201","X328",0.637792712603103
"202","X333",0.476005666751747
"203","X34",0.374437830948297
"204","X341",0.538731265161621
"205","X345",0.361867860179258
"206","X35",-0.0408056489532162
"207","X37",0.535664103730737
"208","X38",0.618471678082209
"209","X41",0.61614044895788
"210","X45",0.479853993831665
"211","X5",0.495967475341613
"212","X51",0.503751211025476
"213","X52",0.292772523858839
"214","X53",0.529627838899238
"215","X54",0.486425233015528
"216","X55",0.0933937518624408
"217","X56",0.564345886450134
"218","X6",0.65428493712106
"219","X60",0.435430496047084
"220","X62",0.434574170721073
"221","X63",0.485820578606532
"222","X64",0.561503166615903
"223","X71",0.432192153430236
"224","X86",0.502191637051112
"225","X87",0.319274633639273
"226","X88",0.000313799436015538
"227","X89",0.483109541781444
"228","X9",0.482936276704684
"229","X91",0.386914158621804
"230","X94",0.393225593754644
