"","Cp","AICc","GCV","BIC"
"1",-0.247301940076704,-0.54412965446107,-0.54412965446107,-0.212311245344188
"2",-0.194962895082046,-0.248469099428987,-0.248469099428987,-0.207130990856169
"3",0.610199699993828,0.691957890029418,0.691957890029418,0.505069428953777
"4",-0.117377226209949,-0.0230890323607409,-0.0230890323607409,-0.120769266029488
