"","Cp","AICc","GCV","BIC"
"1",-0.172327276789919,-0.48562570568532,-0.486576613578729,-0.124417148891278
"2",0.456413777912436,0.231102841096097,0.22919653497358,0.413765047971313
"3",-0.364255494097225,-0.634292758211183,-0.633092093997567,-0.30999701676717
"4",-0.410204938398332,-0.539378920442347,-0.541650743990028,-0.355946461068278
"5",-0.386747210208316,-0.615536207242986,-0.612422225841776,-0.351788795866631
"6",-0.362657442282286,-0.388155915751624,-0.389152661053422,-0.340361104770816
