"","Cp","AICc","GCV","BIC"
"1",-0.408402610184691,-0.560427441799729,-0.590200687099245,-0.318338034640522
"2",0.824737860695716,0.911627375250337,0.929929406439201,0.777497885587761
"3",0.317452150789438,0.384759663904493,0.40133933826062,0.276276174320408
"4",-0.230965199608878,-0.256166620568024,-0.255013313902655,-0.21329853352342
"5",-0.201473996165092,-0.198002881001902,-0.197438434775596,-0.203568499063956
"6",0.317452150789438,0.384759663904493,0.40133933826062,0.276276174320408
