"","x"
"1",0.417872958176872
"2",0.32919564772585
"3",0.668037886404028
"4",0.0315161425781677
"5",0.571760701383976
"6",-0.250976216933143
"7",0.149473778091105
"8",0.0464545177782359
"9",-0.153569135930811
"10",0.379144274524502
"11",0.150642799983497
"12",0.0454266691456046
"13",0.0539987647547915
"14",0.501542806141298
"15",0.209795759262353
"16",-0.0665588427246191
"17",0.085456510082893
"18",0.380652755901997
"19",0.180046004568185
"20",0.254559114806219
"21",0.148256754999522
"22",0.331446076666876
"23",0.658797158587664
"24",0.0641636865474139
"25",0.723551821971168
"26",-0.0689441006825426
"27",0.260399228684978
"28",0.289565996603119
"29",0.643846756299353
"30",0.402615682237932
"31",0.813919276409053
"32",0.236402989139259
"33",-0.100088317740683
"34",-0.0827143149154304
"35",-0.5174699847798
"36",0.0935629966463854
