"","x"
"1",-0.697020946692097
"2",0.105902199542
"3",-0.247057830109682
"4",-0.374628602690827
"5",-0.404229712004135
"6",-0.405923129412905
"7",-0.396814526887694
"8",-0.323971406717478
"9",-0.15236533517169
"10",-0.463317398778982
"11",0.0255121440212987
"12",0.042937833221442
"13",-0.181365487028315
"14",-0.610734525669664
"15",-0.690978918831441
"16",-0.170692133228979
"17",-0.268475280298854
"18",-0.308003729433262
"19",-0.254039305194487
"20",-0.272413273538075
"21",-0.174930839909017
"22",-0.495123578552034
"23",-0.228561918921143
"24",-0.750244716702142
"25",-0.0340172801743652
