"","ENSG00000106341","ENSG00000156469","ENSG00000175489","ENSG00000140107","ENSG00000006327","ENSG00000168148","ENSG00000167749","ENSG00000130935","ENSG00000113083","ENSG00000198218","ENSG00000189280","ENSG00000160087","ENSG00000160654","ENSG00000115524","ENSG00000058729","ENSG00000102145","ENSG00000122733","ENSG00000100450","ENSG00000100796","ENSG00000154143","ENSG00000124664","ENSG00000167670","ENSG00000105246","ENSG00000169385","ENSG00000099960","ENSG00000135374","ENSG00000146910","ENSG00000135775","ENSG00000164451","ENSG00000130766","ENSG00000058262","ENSG00000079689","ENSG00000116726","ENSG00000095906","ENSG00000138614","ENSG00000171747","ENSG00000143851","ENSG00000129221","ENSG00000221818","ENSG00000150750","ENSG00000140829","ENSG00000077498","ENSG00000132664","ENSG00000251247","ENSG00000064835","ENSG00000168876","ENSG00000133114","ENSG00000179950","ENSG00000163811","ENSG00000091164","ENSG00000156574","ENSG00000100335","ENSG00000167658","ENSG00000103067","ENSG00000173193","ENSG00000111536","ENSG00000135447","ENSG00000198791","ENSG00000113249","ENSG00000169689","ENSG00000084674","ENSG00000091704","ENSG00000127774","ENSG00000165462","ENSG00000166183","ENSG00000163534","ENSG00000148156","ENSG00000143119","ENSG00000160714","ENSG00000160917","ENSG00000196361","ENSG00000105392","ENSG00000128656"
"ENSG00000189280",-0.0803154134331856,-0.185780020114474,-0.0593227085203201,-0.00825434914227644,0.295659502139421,-0.132722282969894,-0.0452091689864966,-0.150425289693699,-0.0247919755245831,-0.0651381528915985,0.999999999999999,-0.00874192058247313,-0.0787904842740282,-0.164262721241,-0.187895466585866,-0.0298359823973348,-0.0570950319518553,-0.0348093998041221,0.012358513897672,-0.0349849594297048,0.0959292456812585,-0.171706601350941,-0.0349745795470687,-0.0563378648675687,0.0186938888495509,0.206660652619186,-0.0219077590766614,-0.0432049074976484,-0.0298592854263287,-0.054860858857408,0.018841167451008,-0.0634857582729552,-0.0522124704043823,-0.127251289684649,-0.0134466181769634,0.0265065445735489,-0.125654540602947,-0.0171044897379758,-0.0561337549020847,-0.0211289523891176,0.0488256922814968,-0.0625799055637931,-0.137812931663313,-0.153581548243206,-0.0266092209661189,-0.0453477196011737,-0.110131821752922,0.0921337734625891,-0.0211318279334996,-0.383481377955618,-0.00991187682210479,-0.062958617234265,-0.205067666129539,0.514537857247099,0.113786107861396,-0.0372209572531894,-0.0535983953885101,-0.203087679451309,-0.0347478890498837,0.0393009739122601,-0.0689512048025853,-0.0611677138787641,0.156604385189845,-0.0753375996997473,0.190001912167027,-0.0699618131784822,-0.0745353348863474,-0.157551956533749,-0.0891426512407945,-0.211467072469407,-0.151539313065517,-0.031998208391316,-0.259951946343777
"ENSG00000160087",-0.111338438236148,0.129262366177622,0.00557027271212957,0.118424036976358,-0.184264195090521,0.0552643659907235,0.0398025513267612,0.105909803622624,-0.184245276313911,0.152095818796577,-0.00874192058247313,1,0.101688678101994,-0.000715452104611838,0.0442407455064291,0.145787619731443,0.035915874785896,0.0437211015768615,0.248633717256309,-0.0715367144809648,0.0737609645216196,0.207550742726548,0.0609003768326624,-0.0172958512168061,0.112138537466052,0.108159372105254,0.0701420092391538,0.0919766921281114,0.0610214056251495,0.174991058677088,0.0741103202922084,0.128475658782048,-0.058130429620898,0.114465634703648,0.0666409343141635,-0.046240866264455,0.181987042884831,0.0282735155210146,0.0847011213026127,0.131908028190522,0.121261954022396,-0.125230727191934,-0.0555500941914106,0.116764784978051,-0.0767755908068157,0.17000452288191,0.0585964760638209,0.139136547873113,0.161056606277826,0.158624342671012,0.0331540770926787,0.115900598954123,-0.0326780432794495,0.0540469933986143,-0.0706695211064293,0.034046173419134,0.1203350787532,0.00560655205250625,-0.106317379937453,0.144126867579249,-0.0500332018415322,0.0391970567728509,0.039533893565409,-0.256064098462303,0.13292512892083,0.105350891920225,-0.0669773352252132,0.216253852940923,0.0863919884914452,0.216466576453582,-0.120199687026898,0.041016079731335,-0.136656661075546
"ENSG00000160654",-0.046758457658786,0.121337123311284,0.100286166661404,0.107279932853811,-0.222805052708452,0.129278334498868,0.053963845118435,0.181860015649426,-0.107825054901224,0.273824202738806,-0.0787904842740282,0.101688678101994,1,0.154121540641193,0.145091271659608,-0.0151355524589619,0.0408921725126455,-0.00601311946023183,0.198872498756929,0.0163392460802345,-0.00406145026786597,0.286840971521254,-0.0166067874936513,-0.0255616387393351,0.00662047522430954,-0.0324160792189763,0.00122363439474466,0.122869415791578,0.0263785538505952,0.0417460840044719,-0.0745467974764826,-0.0865930799976648,0.0237487799562491,0.164932703795238,0.208418735704753,-0.0174364265839862,0.306372825239366,-0.0235925230808632,0.00829780997127911,0.00173410017402424,0.135494174497627,-0.0181016068988678,-0.00766976392499476,0.191655202337971,0.0348158779980034,0.268076025384936,0.204869999468689,-0.00806149815698972,0.0676801252335256,0.100381132868488,0.052087828438733,0.119172560210125,-0.0147199142327375,-0.116569389219046,0.0913577694610182,-0.00606835038979443,-0.0525504772808345,0.164095329596427,-0.0314847874575008,0.000146619454626402,0.0121396495517796,0.0599062612767418,0.0840889457677198,-0.0605426092529618,0.0907866625715844,0.0659918071554861,0.0405758089635635,0.267671767160765,-0.121267753258857,0.050695492677392,-0.124673584713376,-0.014141525415109,-0.0956166453065925
"ENSG00000115524",0.0424877313593554,0.164005271479082,0.0670002385199046,0.161283155080169,-0.415403084968363,0.252455991413935,0.0416917295605198,0.316149678707415,-0.206748020053247,0.174219824943346,-0.164262721241,-0.000715452104611838,0.154121540641193,0.999999999999999,0.245742979287217,0.0695593901074231,-0.0103633864624753,0.0679487445000025,0.310387927528575,0.0970561290484966,-0.103948699032746,0.324232859846813,0.0920868657730839,0.138721471636257,0.00032685942143824,-0.0629215301122247,0.0185604446111729,0.105680492778575,-0.0185252494947676,-0.062039914393377,-0.0857490620776245,-0.0274380778252795,0.0676590044906853,0.0951480147715682,0.135455387433796,-0.0134607066684575,0.277691730092913,0.0279046791189978,0.0375614074025122,0.0394466356136996,0.173530639168997,-0.0517132670798605,0.0517945198906931,0.148841107462194,0.0984871951214654,0.245460837130821,0.240709205217285,-0.083510761884216,0.2752975296078,0.269177244094511,0.19156160519181,0.105828351458205,0.111514664392973,-0.188143609128549,-0.0346846452462086,0.110874083808247,0.0316349260313273,0.190084777409441,-0.101035349808204,-0.15156326286341,0.0603031812546091,0.0764395748302688,-0.134561380177329,0.0732719992534111,-0.0360601352349956,0.215867175490449,-0.0203509260440678,0.343727101053089,0.0628868225462668,0.126425962380248,0.0703219136561074,-0.0291157121436837,-0.126304335867568
"ENSG00000058729",-0.00612374602569397,0.242022481153126,0.195538494957705,0.269846477789433,-0.287847931799496,0.18767402433276,0.135769600785329,0.314188623112067,-0.11104722560395,0.296344565956642,-0.187895466585866,0.0442407455064291,0.145091271659608,0.245742979287217,1,0.128551887686281,0.125643667730438,0.0420403234770034,0.162310659880837,0.0268639689615566,0.0440037649667824,0.142294458956591,0.0636358560371739,0.154539347102795,-0.0680803985822051,-0.0537172861444913,-0.100881873657229,0.226578755577582,0.0158718463685666,0.255378890177311,-0.0341349296012985,-0.264926435396909,-5.24244905559616e-05,0.144210548846959,0.290724875446604,0.0538280066788164,0.348770708933616,0.0213857229267073,0.0514128659312945,-0.0452205317482772,0.164713085469103,-0.0453154153136609,0.0417186837377528,0.0525810186098725,0.126712793431421,0.226086962891951,0.275236264951362,-0.00441722713293302,0.512707537974127,0.196722937194948,0.0936214055630134,0.41723905573337,0.362899222151652,-0.285148796163918,0.03006843380449,0.153118813767358,0.0213739346515394,0.0945065173086901,-0.0373110973904675,-0.183698972929009,0.0682644478235088,0.123312596573518,0.0131811407446659,0.0488435248658771,0.15383562444414,0.174085863123056,0.0750405691872714,0.397767291331243,0.0890311147854825,0.18358279118303,-0.190233097607855,0.0127333227487921,-0.285585975047254
"ENSG00000102145",-0.0284938874810984,-0.00112687115008307,0.106924091004129,0.140289679206469,-0.115857016545898,0.207784050992436,0.0345310848260262,0.136561510736957,-0.116246195333362,0.075478350280575,-0.0298359823973348,0.145787619731443,-0.0151355524589619,0.0695593901074231,0.128551887686281,1,0.0476067156440457,0.0278995897808537,-0.0106172096128501,0.0321399695745066,0.0229383068341635,0.129514473506969,-0.030581055101687,0.087320696960185,0.0154356557212599,-0.0303204397261239,0.00817761002370743,0.0722422166066275,0.0079782499093309,0.0908849030794291,-0.0293096022913391,-0.0212568794408535,-0.0317163398738825,-0.0155293163179974,0.0741169723700258,0.00588434085216751,0.387905145911867,0.0327263486811632,0.0441819449549205,-0.00361576172717479,0.0177756109851872,-0.0384712780090481,-0.115625250894633,0.0991951588128762,-0.00243448715715297,0.167179393029215,0.0159768829252925,0.108468886689371,0.0909947739546876,0.0723088041372967,0.0666326668317456,0.109615112477352,0.191911356889169,-0.114870049729433,0.0353613661435517,0.00280815598054592,-0.0660945777621034,0.171082381032518,-0.0153656579534639,0.0179652394887294,0.00682609551727633,0.111655173381524,-0.150503946910021,-0.0364401380091124,0.132542305276309,0.00957731512360212,0.0359794511888942,0.267816191627083,-0.053497814722567,-0.0198154156667716,-0.0735728914057839,-0.00824596998550971,-0.180427514537902
"ENSG00000122733",-0.0125382507769858,0.0781066199981781,0.152093507665721,0.192798475126612,-0.16055353546293,0.120639501167527,0.0814814776872147,0.0594846415751608,-0.117716447107735,0.119441188182254,-0.0570950319518553,0.035915874785896,0.0408921725126455,-0.0103633864624753,0.125643667730438,0.0476067156440457,1,0.278430301280101,0.050449782736756,0.0423730165562851,0.0594286007278353,0.08330901002304,0.144084782391907,0.0316114109616848,0.0302860089081067,0.0433174553824043,0.0404284948555067,0.149077629198231,0.0317324515833375,0.122929616050887,-0.0145415980888312,-0.0792617623035256,0.0991944295271189,0.0427390893222429,0.11576503959396,0.0267211122824836,0.110586817183549,0.0180202930718143,0.0753637155074939,0.0113089629021929,0.0914429858861782,0.0152085592355038,0.0264614528092247,-0.0844604207510997,0.0615750526760138,0.0417821264273298,-0.00515647700749074,-0.00737031889381876,0.183876770837686,0.0900978320844095,0.119646560054693,0.11816171734982,0.12461529138798,-0.0757364933410183,0.00633155012292011,0.0679475036917728,-0.0326090959311966,0.0312538082410012,0.0166845027366904,-0.0777346125250651,0.0194121217699614,0.0777696328048899,-0.0457098597376015,0.0136348328313536,0.0579300301594647,0.0984586783475273,0.032120019701048,0.10383065361659,0.0820036872495047,0.0301387817565104,-0.0464350667765444,0.0246030161833579,-0.139784665785623
"ENSG00000100450",-0.0210699750345758,0.00968339620932558,0.147606267480971,0.11981744631095,-0.082103959074061,0.0448800429985542,0.0443254056120845,-0.0583673324245182,-0.0904544104729836,0.116697119653116,-0.0348093998041221,0.0437211015768615,-0.00601311946023183,0.0679487445000025,0.0420403234770034,0.0278995897808537,0.278430301280101,1,0.0385319108315769,-0.0155098382211428,-0.0022302634579983,0.0442162218411877,0.0759336902163338,0.135200770375519,0.00944824869151512,0.0119154649458356,0.0485516752161071,0.0632960097576003,-0.0176308747808065,0.0764916827550407,0.0207303137749599,-0.0594021478022786,0.00917101903806695,-0.00511364814170956,0.113342236374197,0.0172322076575867,0.184975047807416,0.0120262771800013,0.00881216593451823,0.0015853174593076,0.0445502942314337,-0.00395134717566118,0.0401831423283701,-0.112513497319701,0.0252940843535229,0.11055770009712,0.0858870861785393,-0.0813691076454311,0.0381585682986415,0.015289685677097,0.0569538706430714,0.0568039701491687,0.0063172850977183,-0.0587031301868317,0.0729000246126224,0.113812382498778,-0.0689704344742319,-0.000324025426128582,0.0394038916695967,-0.112620156183296,0.0631878558472226,0.0509297922824518,-0.0875070283553272,-0.0332928842417781,0.0206377166229161,0.0134643277890068,-0.00510972535071283,0.190962181829395,0.100369092358018,0.0788109187632134,-0.0656435097261954,-0.0302997855554331,-0.167328195783939
"ENSG00000100796",0.162361764985893,0.177385642557699,0.173081684952643,0.18023806143287,-0.490004905010895,0.192132914057223,0.0432956881194559,0.228734803683689,-0.338182956488171,0.238355793233315,0.012358513897672,0.248633717256309,0.198872498756929,0.310387927528575,0.162310659880837,-0.0106172096128501,0.050449782736756,0.0385319108315769,1,0.0730276331408573,0.0194713389146549,0.297570399853456,0.191981757223932,0.0212140927712745,0.0636689963098974,-0.00827840585823965,0.0754645225406109,0.21709487490778,0.0796261126099431,0.215092181551818,-0.193572381845107,0.0880065633999528,0.0801023943160187,0.161456927346602,0.161262301600291,0.0755521459902105,0.265612212517543,0.040986859640329,0.0953130973683464,0.14566495622269,0.226890417181327,-0.260193604787718,0.0254875095934465,0.257585703029292,0.071114662356358,0.425932758439935,0.294836664103036,-0.0537178037028405,0.237431379440311,0.290362461006179,0.139756661375734,0.229716425141422,0.196862013512032,0.0319299075592168,0.0114608718438735,0.0903206703026038,-0.0613981304795727,0.214434311328508,-0.25581126117778,-0.0493027696339615,0.0244639912747119,0.0514909392077097,-0.0303606216678359,-0.0364118303896402,0.0156404311941113,0.293045008077576,0.0593255256295311,0.419633570201401,0.136797202361604,0.186911711641953,0.108377381966501,0.0886675666551429,-0.248055425035037
"ENSG00000154143",0.00226672454270076,0.000383434203188613,-0.00707121077070997,-0.00124103975457184,-0.0332422874404853,0.124420604640424,0.0507847426550565,0.023153032809425,0.0915945779142238,-0.0296888679398646,-0.0349849594297048,-0.0715367144809648,0.0163392460802345,0.0970561290484966,0.0268639689615566,0.0321399695745066,0.0423730165562851,-0.0155098382211428,0.0730276331408573,1,0.0411177523712653,0.00974522476854813,0.0185336153044995,-0.00753332912711567,0.0337590308462907,0.0278307747985213,0.0270809480451288,-0.00633239429825562,0.00560857756563807,-0.0655664086449517,0.0398389598984109,-0.0119174094611085,0.0654688708648836,-0.0166331652819051,-0.097754702354951,-0.010051462426068,0.0361268723830944,-0.00335112093121676,-0.00476515149736318,-0.00153803541829209,0.0429189649902946,-0.0223825152360868,0.0464916557836983,-0.0478675067719833,0.0229066982404479,0.0034794946775873,-0.0361414765972287,0.0646079141283122,0.0331065576351231,0.0555205625952862,0.0256603270173241,-0.0153548048768558,-0.0281115762733564,-0.043396227855616,-0.0392369350436098,0.018793660826016,-0.022005206455551,0.0169316594954038,0.0156413778568825,-0.021562641418987,0.0215117846485206,0.0544356193875767,0.025153665957949,0.00819969349799383,-0.0332598249211833,0.0304724171209684,0.00670585071576413,0.024613340050757,0.103961903238484,-0.0211734314773997,-0.0240636474051739,-0.00636332319192057,0.0352611517236818
"ENSG00000124664",-0.0434347270481042,0.00608854611924365,0.138957746185168,0.116842733378929,0.0830471945448247,0.141376410800172,0.286433612408467,0.0104442431389016,-0.0746793705262992,-0.0724699301383716,0.0959292456812585,0.0737609645216196,-0.00406145026786597,-0.103948699032746,0.0440037649667824,0.0229383068341635,0.0594286007278353,-0.0022302634579983,0.0194713389146549,0.0411177523712653,1,-0.0478791414785375,-0.0734946593234899,-0.013299271266908,0.0430723009885125,0.359126658954408,0.0296314214125846,0.124972377073625,0.0142888937190933,-0.0732837385080024,0.0485896903662488,0.129320741940429,0.000402948374071939,0.131494793174061,0.112791867606624,0.200825325871388,-0.0584991732213348,0.00869001157116865,0.0298417295251137,0.102940437574599,-0.14174388502625,-0.0347599337264678,-0.138105930971128,-0.0896183907678995,0.00832007187413135,0.00134120971991506,-0.140976220142372,0.0723432947139369,0.0491701646795724,-0.0208153712078972,0.0600300596735627,0.0323582733618594,0.075814554236472,0.406155200549731,-0.150147899806648,-0.0106136657269161,0.00734237451072714,-0.137745652208431,0.0165481589504684,0.252598599637561,0.0420225481592582,0.0563866897751264,0.0567978894096575,-0.0359241316655862,0.0475231286040788,-0.03419985690015,0.0289997841973612,-0.0941048077658753,-0.00973864801247989,-0.019491487829669,-0.0616128930261063,0.0100447306373336,-0.108172817673308
"ENSG00000167670",0.134934148504909,0.313454139191947,0.150973429481422,0.247594874796693,-0.486654815341484,0.309227159904914,0.0750044525477888,0.45388918988891,-0.352254003238366,0.291974940874967,-0.171706601350941,0.207550742726548,0.286840971521254,0.324232859846813,0.142294458956591,0.129514473506969,0.08330901002304,0.0442162218411877,0.297570399853456,0.00974522476854813,-0.0478791414785375,1,-0.111974480833225,0.122348092782437,0.0909455088994479,-0.0626454753714401,0.073233813818347,0.175922178944278,0.0795807077388367,-0.0899428335852888,-0.171276003256786,0.0379129370748963,0.0813254783598926,0.343660681114108,0.179859802408876,-0.0055503995252293,0.345883465746577,0.121550994514673,0.114639644921885,0.0573329437724181,0.160111643788867,-0.0813528692082816,0.0683479100463951,0.33442269667627,0.0120395207314754,0.329696417026571,0.175368313033591,0.198715496183911,0.290660594005819,0.308528017843729,0.129615473192777,0.235158994838522,0.228436490906603,-0.175538810398975,-0.262538625604413,0.00263164913115396,0.0369683433375333,0.374470576949017,-0.160704176728727,0.271512555111471,0.0216183175920938,0.0605272753426787,-0.0794977312906702,0.0559085767193773,0.0528066249992831,0.154679149863963,0.155117548809168,0.339060146463444,0.101042368821115,0.352923367379704,0.159928551093409,0.112807447439375,-0.0432308818346463
"ENSG00000105246",-0.0708211393124543,0.0211862430845447,0.159459719239698,0.144755077438793,-0.224800121536155,0.0291127022105115,0.0536314422744745,-0.113510845330904,-0.121484456515116,0.127393941831693,-0.0349745795470687,0.0609003768326624,-0.0166067874936513,0.0920868657730839,0.0636358560371739,-0.030581055101687,0.144084782391907,0.0759336902163338,0.191981757223932,0.0185336153044995,-0.0734946593234899,-0.111974480833225,1,-0.0830205429415764,-0.0242751477437545,-0.0607385344817341,0.0634213323415638,-0.0256154334259869,0.0153511187285318,0.301444764497651,0.0196841584512918,-0.125505116469956,0.147900366095097,-0.090535809450541,0.0472687583199963,-0.0769325793426908,0.197308435065941,-0.0137880497865807,-0.00281796016885109,-0.0356392331337453,0.142520885352176,-0.0799735464861375,-0.130694367559533,-0.175069599885558,0.101530298830655,0.154480327690736,0.0678575367589959,-0.178932433066951,0.109469963689765,0.0969232067188854,0.0393841112137497,0.0908835249414107,0.0756150980866927,-0.152343439558209,0.460412501668659,0.0892336750880151,-0.103000084058724,-0.163855545073567,0.0431560272900425,-0.315657459866008,0.014026421637716,0.052802814013887,0.0472350577841889,-0.0730184722504418,0.114798689157452,0.0831170830463692,0.049086039155646,0.454155590130857,0.0145485913472099,0.0165001546998209,-0.169445146930147,-0.0274157832048237,-0.278129856542321
"ENSG00000169385",-0.0308474934892674,0.151603663097252,0.256923108004233,0.200326839557184,-0.142507159911106,0.237627578411465,0.0171797336801441,0.034817385001013,-0.115185318904585,0.149575200799122,-0.0563378648675687,-0.0172958512168061,-0.0255616387393351,0.138721471636257,0.154539347102795,0.087320696960185,0.0316114109616848,0.135200770375519,0.0212140927712745,-0.00753332912711567,-0.013299271266908,0.122348092782437,-0.0830205429415764,1,0.00372332833521391,-0.031779701050592,-0.00180745160183808,0.161285677362512,0.0142133731927712,-0.0551260829160983,-0.000933360105054318,-0.0807631758077617,0.0431817440347289,-0.032279430972155,0.0642551660479928,-0.0314983447324338,0.536209610969903,-0.00818430990351298,0.0448230103109451,-0.0169464857000359,0.00719982526656642,-0.0335489709755404,-0.114113028223992,0.0676949080374986,0.00235464179832943,0.18304454325545,0.106662012975026,0.0992713559177794,0.139068320261756,0.030944138879441,0.134121798888403,0.12247820815186,0.148425052651771,-0.148978752389947,-0.0202688171510909,0.0505655998284952,-0.0596607925553765,0.192650982105819,0.00772311485802657,-0.0482034798582538,0.0276910668588897,0.116550912750338,-0.203325371825986,-0.0405957056672308,0.0386490922447596,-0.0366541228807737,0.0736305019063353,0.308226566141549,0.0182164009185073,-0.039348305351307,-0.108873863027687,-0.0175066948689889,-0.260752570146575
"ENSG00000099960",0.0135175127993912,-0.114055049450928,0.0186971915231136,0.166929630783106,-0.0666363760449698,0.0654305581479144,0.0883172281392957,-0.00608397657913429,-0.0936181974477946,-0.023052215933897,0.0186938888495509,0.112138537466052,0.00662047522430954,0.00032685942143824,-0.0680803985822051,0.0154356557212599,0.0302860089081067,0.00944824869151512,0.0636689963098974,0.0337590308462907,0.0430723009885125,0.0909455088994479,-0.0242751477437545,0.00372332833521391,1,0.12299159815755,0.0783616835623358,0.0519357252240235,0.078002438298738,0.000153913388146576,-0.0758705651698667,0.127501236967355,-0.0560813643609159,0.0947209165194921,-0.0452143526392535,-0.017082639371499,0.00472322907077267,0.082246876982554,0.0507185428622296,0.0796138363159677,0.0702032773326775,0.0119347579420239,0.0150949869728324,0.0244972706038784,-0.0128967052569518,0.0463994541218953,-0.010961132037831,0.0262734461939501,0.0306870142901984,-0.0442792906987713,0.0522954827542849,0.000653277027506185,-0.0837351317756084,0.137419042872963,-0.0856542384306881,-0.0187184197404339,0.00886761606463077,-0.032995118859051,-0.0320918983559752,0.0610617477269555,-0.011398980985454,0.0528178841586818,-0.0579437761804471,-0.0218115687482761,0.134251192490659,0.0412416814304145,0.0718887690620857,0.0743995819062645,-0.0183173168119214,0.0743041174246382,0.0314013655310312,0.0144975035296885,-0.0695477557507772
"ENSG00000135374",-0.0474380790152081,0.115210654651605,0.00983606921801466,0.0223108564542979,0.106175090913977,-0.0371976901039367,0.000992609762493013,-0.0399503323919271,-0.0409618462533131,0.000728942085663482,0.206660652619186,0.108159372105254,-0.0324160792189763,-0.0629215301122247,-0.0537172861444913,-0.0303204397261239,0.0433174553824043,0.0119154649458356,-0.00827840585823965,0.0278307747985213,0.359126658954408,-0.0626454753714401,-0.0607385344817341,-0.031779701050592,0.12299159815755,1,0.0355391856755301,0.113026486781935,0.0150331201230068,-0.10543581351657,-0.00564641673161602,0.00677451485759246,-0.0741354277651811,0.0144628185359735,0.0303279668508072,0.0234899721432828,-0.0844283528186345,0.00112442892734285,-0.00876007625917986,0.0254017312522558,-0.112189230228365,-0.0118258875152724,-0.0582805534056502,0.00374055774192389,0.016116399389903,0.00733996076796807,-0.15665261233574,0.1598544551076,0.0546111682338026,-0.0386873122521942,-0.00022462219602685,0.0152179866377345,-0.0126661880507631,0.381046952066095,-0.0384902120804386,-0.00857101906736892,0.0986316517408151,-0.0874098819917135,-0.0261226292701993,0.133598354933816,-0.00563140114560914,-0.016185868488386,0.0360115658154343,-0.0203444005776317,0.151346832878634,-0.0251784419902378,-0.0176430405128826,-0.0866215274681769,0.146388890827413,0.0165484102415079,-0.0844622923555039,-0.0261988419544769,-0.124245937468602
"ENSG00000146910",0.0325528698317287,0.0147417461091073,0.079034998116624,0.140721260518947,-0.155756057278839,0.0544317859722874,0.0253578490952685,-0.0629620670258392,-0.145777497989395,0.0721323630937973,-0.0219077590766614,0.0701420092391538,0.00122363439474466,0.0185604446111729,-0.100881873657229,0.00817761002370743,0.0404284948555067,0.0485516752161071,0.0754645225406109,0.0270809480451288,0.0296314214125846,0.073233813818347,0.0634213323415638,-0.00180745160183808,0.0783616835623358,0.0355391856755301,1,0.147913579079817,0.0646118330749511,-0.00404234423057398,-0.0621649812235991,0.0142769455492711,0.00887752801715835,0.0467276119922426,-0.0204704321267212,0.0172472701284042,0.027628146849279,0.0838830734339994,0.0880629969712097,0.124511222661178,0.060254623350493,-0.00118197256287937,-0.0339972442621665,-0.0829576001944373,0.022985353792003,0.0973492071850981,-0.044354284292863,0.00398957750449752,-0.0292877078215039,-0.00868415757477735,0.0685792248738051,0.0585519505058979,0.0618895658605613,0.0279541711253122,-0.100827178000026,-0.0247114457174699,0.122616651081831,-0.0215888429571262,-0.0396456772358857,0.0878560004465667,0.0360704476402858,0.00220905758281549,-0.000314385991267274,-0.0574942254101075,0.144208213461455,0.0418536127229,0.0839344642269062,0.0435417725360918,0.169342087739083,0.0871097448593335,0.0137636874597769,0.0506205979910863,0.0104230490850891
"ENSG00000135775",0.141005667959079,0.180716709758077,0.215426388028164,0.214447559522973,-0.351836506704226,0.169397442856164,0.103870900433043,0.291468067008045,-0.457552919876001,0.245101594198064,-0.0432049074976484,0.0919766921281114,0.122869415791578,0.105680492778575,0.226578755577582,0.0722422166066275,0.149077629198231,0.0632960097576003,0.21709487490778,-0.00633239429825562,0.124972377073625,0.175922178944278,-0.0256154334259869,0.161285677362512,0.0519357252240235,0.113026486781935,0.147913579079817,1,0.127723614334062,0.0617005507543562,-0.152320145684106,-0.00967929561172638,-0.0538136401598305,0.230316749383509,0.265775993922222,0.131433556947036,0.252075383024377,0.0880548632663335,0.0744470688095597,0.062204687544613,0.167980222485987,0.00297824328939056,-0.0257703531955508,0.0212684529377937,0.175288524097056,0.193190851193715,0.0246830263547072,0.0536138533817797,0.276678393618094,0.0764986161489073,0.126997083863975,0.337369942748907,0.224729505993183,-0.00674699428233239,-0.127372724211814,0.261731265994152,0.017395131137839,0.113525796504106,-0.0491239830243451,0.0743323563868308,0.0479688394002632,0.101659593953792,0.00759264043353898,0.140729085240845,0.168227649429551,0.107347706903947,0.09920761546048,0.236891800677603,0.39682558733473,0.176931340760911,0.044213804778289,0.069556944465688,-0.162402492030429
"ENSG00000164451",-0.00615359478512153,0.0930599547605345,0.192138133107079,0.164559006892709,-0.076620327767099,0.0246442023014829,0.0602451556504121,0.0863061361267318,-0.0657434674532542,0.189341224305909,-0.0298592854263287,0.0610214056251495,0.0263785538505952,-0.0185252494947676,0.0158718463685666,0.0079782499093309,0.0317324515833375,-0.0176308747808065,0.0796261126099431,0.00560857756563807,0.0142888937190933,0.0795807077388367,0.0153511187285318,0.0142133731927712,0.078002438298738,0.0150331201230068,0.0646118330749511,0.127723614334062,1,0.0415344859594191,-0.0569711492069497,-0.0207994507264732,0.0322277650850525,0.101726052423814,0.129991277971585,-0.0197478590511708,0.0277545572308276,0.0388984051847335,0.0202506694471544,0.0138518357167995,0.168821068402752,-0.053335950102459,0.0198663622257379,0.00156664250546318,0.0775311021095498,0.074195852181891,0.00395264846155985,0.0763245253491913,0.0859797469136798,0.0318505573766593,0.0378442757284825,0.113779804009187,0.0397418618632624,-0.0780297651115254,-0.0409742023258409,-0.00423316569198176,-0.00342223246909203,0.0296974588467985,-0.0700138106945649,0.0392716869206997,0.0490909097325336,0.0407589383888329,0.0800984002309712,0.0321713595989223,0.131047205189593,0.093789082111127,0.0692075198626319,0.0722052178991125,0.0281541361044461,0.105980660544694,-0.00836058782931876,0.0261636841607916,-0.0365747911594743
"ENSG00000130766",-0.114296382112331,0.0116837057390439,0.0422047774244242,0.100153988028968,-0.128758360814455,-0.019493051217523,0.010158300239625,-0.076866658900578,-0.108317262644341,0.203620908502713,-0.054860858857408,0.174991058677088,0.0417460840044719,-0.062039914393377,0.255378890177311,0.0908849030794291,0.122929616050887,0.0764916827550407,0.215092181551818,-0.0655664086449517,-0.0732837385080024,-0.0899428335852888,0.301444764497651,-0.0551260829160983,0.000153913388146576,-0.10543581351657,-0.00404234423057398,0.0617005507543562,0.0415344859594191,1,0.116954189258642,-0.171730723331646,0.0553498048795464,-0.0648445575749736,0.108623253897284,0.0209866531461484,0.204992126461815,0.0453544467201438,0.054410129625396,-0.0867266423087727,0.00143725624096608,-0.0448270527761871,-0.0556957962108348,-0.0757535186767526,-0.0395980905095752,0.138306518983039,0.182058431876677,-0.191578004427298,0.179589383644922,0.116404933938237,0.046065945429599,0.291251776140989,0.296135926109535,-0.151157098587874,0.225828600717682,0.0515169872810471,0.0777463895626255,-0.0372205909034638,0.00891804827758644,-0.426882711699723,-0.0138902086960285,0.0883030350674699,0.103546233614426,-0.146405489506984,0.113133188189394,0.177827892169126,0.00189488995088028,0.346081063153751,0.0170732500391048,0.156923679088824,-0.236995595141749,0.0814870723375087,-0.310549355906837
