"","x"
"1",0.368488555157596
"2",0.128555804348318
"3",-0.166443888180737
"4",0.436726466519097
"5",-1.4489799372053
"6",0.6837032519777
"7",0.0459899063711974
"8",-1.14998506026932
"9",-0.652944481278592
"10",0.537128776533549
"11",0.411471979235547
"12",-0.377239611788701
"13",0.77420640374761
"14",0.20795095911404
"15",-0.030592502272445
"16",0.278834275645406
"17",0.109942985569282
"18",0.39573416662065
"19",0.301626561165938
"20",0.0881987859662692
"21",0.490806274348287
"22",0.314092362855922
"23",0.370581641702716
"24",-0.795143184253382
"25",0.244768359239061
"26",0.526221238390002
"27",0.478430522479372
"28",0.201500615534026
"29",-0.375212591092365
"30",0.211408368250843
