"","x"
"1",-0.57215357460856
"2",0.0986470260523615
"3",0.127885487240299
"4",0.134434375349792
"5",0.0169495725254111
"6",0.297141654417512
"7",-0.347562093523153
"8",-0.00626197248784268
"9",0.355426900847879
"10",0.537996445042542
"11",0.257733867047032
"12",-0.235557892555438
"13",0.708073125674934
"14",-0.248532682097869
"15",0.520762045119905
"16",0.460139360877866
"17",0.465013616434119
"18",0.190710591834256
"19",0.583621682791197
"20",0.462412063025629
"21",0.503717772955381
"22",0.161104279104052
"23",0.0238910831755067
"24",0.618595058709082
"25",0.0705048515088662
"26",-0.0620713827602248
"27",0.201250585117049
"28",0.0406310792448663
"29",-0.331425018528153
"30",0.513433764742656
"31",-0.466710591825136
"32",0.280621334685276
"33",0.314293205992193
"34",-0.379910187012364
"35",0.60389293912262
