"","x"
"2496",13
"2497",17
"2498",9
"2499",0
"2500",0
"2501",8
"2502",5
"2503",58
"2504",3
"2505",2
"2506",9
"2507",0
"2508",6
"2509",13
"2510",7
"2511",2
"2512",10
"2513",2
"2514",4
"2515",3
"2516",69
"2517",38
"2518",1
"2519",15
"2520",1
"2521",1
"2522",7
"2523",15
"2524",3
"2525",5
"2526",7
"2527",16
"2528",7
"2529",0
"2530",0
"2531",1
"2532",3
"2533",0
"2534",16
"2535",55
"2536",4
"2537",9
"2538",0
"2539",10
"2540",21
"2541",4
"2542",0
"2543",0
"2544",0
"2545",14
"2546",0
"2547",0
"2548",5
"2549",3
"2550",1
"2551",4
"2552",4
"2553",7
"2554",4
"2555",6
"2556",3
"2557",3
"2558",14
"2559",0
"2560",7
"2561",1
"2562",4
"2563",5
"2564",15
"2565",1
"2566",8
"2567",6
"2568",3
"2569",1
"2570",4
"2571",5
"2572",10
"2573",38
"2574",0
"2575",17
"2576",0
"2577",1
"2578",1
"2579",0
"2580",4
"2581",0
"2582",1
"2583",17
"2584",31
"2585",7
"2586",31
"2587",0
"2588",6
"2589",31
"2590",15
"2591",42
"2592",5
"2593",3
"2594",4
"2595",13
"2596",31
"2597",31
"2598",31
"2599",8
"2600",31
"2601",0
"2602",0
"2603",31
"2604",0
"2605",0
"2606",31
"2607",0
"2608",69
"2609",1
"2610",3
"2611",0
"2612",6
"2613",70
"2614",1
"2615",20
"2616",0
"2617",1
"2618",0
"2619",6
"2620",6
"2621",7
"2622",0
"2623",10
"2624",11
"2625",40
"2626",2
"2627",46
"2628",0
"2629",0
"2630",20
"2631",4
"2632",0
"2633",6
"2634",4
"2635",11
"2636",8
"2637",56
"2638",3
"2639",40
"2640",40
"2641",3
"2642",4
"2643",6
"2644",40
"2645",40
"2646",6
"2647",46
"2648",5
"2649",4
"2650",40
"2651",0
"2652",0
"2653",40
"2654",24
"2655",40
"2656",40
"2657",3
"2658",40
"2659",40
"2660",4
"2661",6
"2662",6
"2663",40
"2664",40
"2665",40
"2666",70
"2667",1
"2668",70
"2669",0
"2670",0
"2671",0
"2672",2
"2673",17
"2674",15
"2675",0
"2676",30
"2677",40
"2678",38
"2679",70
"2680",2
"2681",1
"2682",18
"2683",0
"2684",14
"2685",9
"2686",40
"2687",17
"2688",16
"2689",1
"2690",70
"2691",0
"2692",46
"2693",0
"2694",4
"2695",8
"2696",4
"2697",0
"2698",13
"2699",1
"2700",72
"2701",8
"2702",70
"2703",1
"2704",2
"2705",21
"2706",1
"2707",0
"2708",8
"2709",15
"2710",14
"2711",18
"2712",1
"2713",0
"2714",1
"2715",1
"2716",4
"2717",3
"2718",4
"2719",0
"2720",42
"2721",10
"2722",1
"2723",18
"2724",6
"2725",3
"2726",0
"2727",30
"2728",70
"2729",28
"2730",29
"2731",0
"2732",43
"2733",20
"2734",0
"2735",1
"2736",41
"2737",0
"2738",41
"2739",0
"2740",4
"2741",21
"2742",1
"2743",6
"2744",11
"2745",3
"2746",1
"2747",3
"2748",10
"2749",41
"2750",0
"2751",20
"2752",0
"2753",15
"2754",5
"2755",17
"2756",15
"2757",17
"2758",43
"2759",1
"2760",1
"2761",11
"2762",4
"2763",4
"2764",41
"2765",41
"2766",11
"2767",6
"2768",4
"2769",5
"2770",60
"2771",4
"2772",17
"2773",0
"2774",47
"2775",0
"2776",52
"2777",52
"2778",10
"2779",68
"2780",17
"2781",4
"2782",52
"2783",4
"2784",4
"2785",11
"2786",7
"2787",3
"2788",4
"2789",0
"2790",10
"2791",1
"2792",1
"2793",0
"2794",1
"2795",1
"2796",3
"2797",1
"2798",43
"2799",3
"2800",4
"2801",1
"2802",10
"2803",0
"2804",6
"2805",0
"2806",3
"2807",9
"2808",11
"2809",4
"2810",47
"2811",0
"2812",4
"2813",53
"2814",0
"2815",47
"2816",7
"2817",47
"2818",9
"2819",53
"2820",2
"2821",18
"2822",19
"2823",0
"2824",3
"2825",52
"2826",1
"2827",0
"2828",52
"2829",52
"2830",52
"2831",52
"2832",52
"2833",4
"2834",8
"2835",1
"2836",1
"2837",4
"2838",1
"2839",4
"2840",1
"2841",40
"2842",5
"2843",71
"2844",0
"2845",5
"2846",0
"2847",1
"2848",4
"2849",59
"2850",5
"2851",6
"2852",4
"2853",1
"2854",0
"2855",16
"2856",2
"2857",15
"2858",1
"2859",2
"2860",3
"2861",0
"2862",11
"2863",10
"2864",4
"2865",13
"2866",5
"2867",0
"2868",1
"2869",6
"2870",6
"2871",4
"2872",1
"2873",3
"2874",13
"2875",5
"2876",6
"2877",1
"2878",3
"2879",0
"2880",7
"2881",9
"2882",1
"2883",8
"2884",0
"2885",17
"2886",11
"2887",0
"2888",2
"2889",1
"2890",16
"2891",11
"2892",4
"2893",16
"2894",4
"2895",0
"2896",2
"2897",3
"2898",2
"2899",1
"2900",5
"2901",0
"2902",0
"2903",16
"2904",0
"2905",11
"2906",5
"2907",1
"2908",1
"2909",0
"2910",9
"2911",0
"2912",63
"2913",1
"2914",8
"2915",12
"2916",1
"2917",25
"2918",14
"2919",0
"2920",63
"2921",0
"2922",0
"2923",5
"2924",0
"2925",0
"2926",9
"2927",8
"2928",0
"2929",58
"2930",8
"2931",0
"2932",17
"2933",2
"2934",0
"2935",0
"2936",1
"2937",0
"2938",3
"2939",1
"2940",11
"2941",3
"2942",30
"2943",28
"2944",4
"2945",28
"2946",36
"2947",4
"2948",16
"2949",1
"2950",6
"2951",4
"2952",3
"2953",10
"2954",5
"2955",0
"2956",10
"2957",4
"2958",9
"2959",0
"2960",17
"2961",4
"2962",6
"2963",8
"2964",7
"2965",1
"2966",38
"2967",21
"2968",2
"2969",10
"2970",9
"2971",21
"2972",4
"2973",9
"2974",6
"2975",65
"2976",0
"2977",1
"2978",0
"2979",0
"2980",0
"2981",0
"2982",4
"2983",0
"2984",1
"2985",6
"2986",2
"2987",8
"2988",0
"2989",0
"2990",8
"2991",2
"2992",4
"2993",9
"2994",46
"2995",9
"2996",5
"2997",21
"2998",21
"2999",20
"3000",9
"3001",55
"3002",0
"3003",12
"3004",0
"3005",22
"3006",0
"3007",3
"3008",19
"3009",63
"3010",56
"3011",0
"3012",0
"3013",2
"3014",3
"3015",0
"3016",5
"3017",0
"3018",2
"3019",8
"3020",2
"3021",21
"3022",5
"3023",4
"3024",0
"3025",0
"3026",0
"3027",1
"3028",0
"3029",2
"3030",0
"3031",1
"3032",0
"3033",4
"3034",2
"3035",1
"3036",11
"3037",0
"3038",0
"3039",43
"3040",0
"3041",0
"3042",3
"3043",0
"3044",0
"3045",8
"3046",0
"3047",15
"3048",15
"3049",36
"3050",10
"3051",0
"3052",6
"3053",0
"3054",0
"3055",3
"3056",60
"3057",0
"3058",7
"3059",0
"3060",13
"3061",0
"3062",0
"3063",9
"3064",4
"3065",2
"3066",5
"3067",4
"3068",1
"3069",5
"3070",4
"3071",4
"3072",0
"3073",16
"3074",4
"3075",1
"3076",27
"3077",3
"3078",4
"3079",0
"3080",0
"3081",1
"3082",3
"3083",3
"3084",0
"3085",27
"3086",3
"3087",1
"3088",0
"3089",5
"3090",4
"3091",27
"3092",0
"3093",36
"3094",0
"3095",14
"3096",43
"3097",20
"3098",0
"3099",0
"3100",0
"3101",19
"3102",17
"3103",5
"3104",3
"3105",14
"3106",3
"3107",11
"3108",27
"3109",60
"3110",0
"3111",27
"3112",0
"3113",2
"3114",18
"3115",0
"3116",0
"3117",0
"3118",0
"3119",0
"3120",27
"3121",6
"3122",14
"3123",12
"3124",3
"3125",0
"3126",1
"3127",4
"3128",1
"3129",6
"3130",6
"3131",3
"3132",0
"3133",4
"3134",9
"3135",16
"3136",2
"3137",33
"3138",64
"3139",27
"3140",5
"3141",5
"3142",0
"3143",4
"3144",27
"3145",16
"3146",27
"3147",19
"3148",27
"3149",0
"3150",11
"3151",5
"3152",10
"3153",27
"3154",1
"3155",11
"3156",7
"3157",0
"3158",21
"3159",12
"3160",27
"3161",12
"3162",30
"3163",7
"3164",61
"3165",8
"3166",0
"3167",27
"3168",0
"3169",5
"3170",14
"3171",9
"3172",19
"3173",0
"3174",3
"3175",5
"3176",27
"3177",16
"3178",2
"3179",3
"3180",15
"3181",5
"3182",3
"3183",3
"3184",5
"3185",5
"3186",0
"3187",0
"3188",1
"3189",0
"3190",11
"3191",0
"3192",0
"3193",1
"3194",35
"3195",6
"3196",3
"3197",0
"3198",9
"3199",18
"3200",14
"3201",27
"3202",0
"3203",1
"3204",5
"3205",4
"3206",0
"3207",11
"3208",3
"3209",0
"3210",0
"3211",0
"3212",4
"3213",27
"3214",0
"3215",27
"3216",43
"3217",0
"3218",27
"3219",0
"3220",13
"3221",0
"3222",18
"3223",1
"3224",4
"3225",1
"3226",4
"3227",0
"3228",10
"3229",0
"3230",1
"3231",0
"3232",0
"3233",42
"3234",0
"3235",33
"3236",0
"3237",14
"3238",0
"3239",0
"3240",1
"3241",0
"3242",64
"3243",1
"3244",51
"3245",11
"3246",14
"3247",9
"3248",13
"3249",0
"3250",0
"3251",11
"3252",0
"3253",1
"3254",1
"3255",1
"3256",0
"3257",4
"3258",1
"3259",0
"3260",4
"3261",10
"3262",0
"3263",15
"3264",3
"3265",6
"3266",36
"3267",50
"3268",20
"3269",0
"3270",1
"3271",3
"3272",14
"3273",1
"3274",1
"3275",12
"3276",1
"3277",18
"3278",0
"3279",2
"3280",0
"3281",1
"3282",1
"3283",1
"3284",0
"3285",5
"3286",9
"3287",30
"3288",4
"3289",4
"3290",2
"3291",0
"3292",0
"3293",6
"3294",14
"3295",0
"3296",10
"3297",64
"3298",15
"3299",6
"3300",55
"3301",0
"3302",8
"3303",0
"3304",4
"3305",11
"3306",3
"3307",1
"3308",1
"3309",1
"3310",13
"3311",4
"3312",43
"3313",0
"3314",0
"3315",0
"3316",0
"3317",1
"3318",14
"3319",4
"3320",0
"3321",8
"3322",1
"3323",3
"3324",0
"3325",16
"3326",71
"3327",10
"3328",0
"3329",2
"3330",4
"3331",0
"3332",3
"3333",0
"3334",0
"3335",7
"3336",0
"3337",0
"3338",0
"3339",8
"3340",8
"3341",3
"3342",8
"3343",8
"3344",0
"3345",0
"3346",0
"3347",4
"3348",11
"3349",3
"3350",4
"3351",30
"3352",0
"3353",0
"3354",5
"3355",1
"3356",3
"3357",0
"3358",0
"3359",0
"3360",10
"3361",0
"3362",3
"3363",8
"3364",0
"3365",15
"3366",71
"3367",5
"3368",6
"3369",58
"3370",0
"3371",0
"3372",23
"3373",8
"3374",19
"3375",3
"3376",3
"3377",0
"3378",1
"3379",10
"3380",0
"3381",4
"3382",5
"3383",0
"3384",44
"3385",4
"3386",44
"3387",68
"3388",19
"3389",0
"3390",11
"3391",5
"3392",15
"3393",62
"3394",1
"3395",9
"3396",4
"3397",0
"3398",0
"3399",5
"3400",26
"3401",10
"3402",4
"3403",2
"3404",11
"3405",0
"3406",62
"3407",0
"3408",62
"3409",0
"3410",0
"3411",37
"3412",37
"3413",0
"3414",7
"3415",15
"3416",37
"3417",8
"3418",0
"3419",3
"3420",3
"3421",16
"3422",0
"3423",37
"3424",37
"3425",62
"3426",37
"3427",6
"3428",9
"3429",1
"3430",1
"3431",1
"3432",0
"3433",62
"3434",3
"3435",1
"3436",37
"3437",3
"3438",13
"3439",0
"3440",14
"3441",0
"3442",56
"3443",0
"3444",35
"3445",0
"3446",20
"3447",10
"3448",0
"3449",5
"3450",24
"3451",8
"3452",14
"3453",1
"3454",10
"3455",43
"3456",11
"3457",14
"3458",2
"3459",3
"3460",0
"3461",3
"3462",0
"3463",4
"3464",21
"3465",4
"3466",6
"3467",3
"3468",0
"3469",4
"3470",3
"3471",3
"3472",2
"3473",8
"3474",4
"3475",15
"3476",15
"3477",36
"3478",0
"3479",37
"3480",4
"3481",37
"3482",0
"3483",4
"3484",0
"3485",55
"3486",6
"3487",1
"3488",62
"3489",0
"3490",3
"3491",5
"3492",3
"3493",1
"3494",3
"3495",2
"3496",0
"3497",3
"3498",0
"3499",30
"3500",8
"3501",0
"3502",2
"3503",0
"3504",0
"3505",60
"3506",0
"3507",0
"3508",0
"3509",0
"3510",0
"3511",7
"3512",31
"3513",0
"3514",3
"3515",0
"3516",2
"3517",4
"3518",4
"3519",1
"3520",4
"3521",3
"3522",0
"3523",58
"3524",1
"3525",6
"3526",15
"3527",1
"3528",0
"3529",7
"3530",36
"3531",8
"3532",3
"3533",0
"3534",8
"3535",8
"3536",1
"3537",9
"3538",1
"3539",4
"3540",5
"3541",0
"3542",1
"3543",1
"3544",17
"3545",1
"3546",5
"3547",0
"3548",11
"3549",5
"3550",3
"3551",1
"3552",13
"3553",17
"3554",1
"3555",17
"3556",0
"3557",35
"3558",1
"3559",0
"3560",45
"3561",1
"3562",0
"3563",0
"3564",5
"3565",0
"3566",0
"3567",4
"3568",3
"3569",7
"3570",4
"3571",4
"3572",5
"3573",9
"3574",0
"3575",39
"3576",16
"3577",10
"3578",63
"3579",0
"3580",11
"3581",1
"3582",4
"3583",16
"3584",2
"3585",0
"3586",0
"3587",6
"3588",15
"3589",1
"3590",1
"3591",0
"3592",11
"3593",1
"3594",0
"3595",3
"3596",22
"3597",4
"3598",5
"3599",26
"3600",4
"3601",17
"3602",17
"3603",3
"3604",0
"3605",1
"3606",0
"3607",3
"3608",9
"3609",0
"3610",44
"3611",2
"3612",39
"3613",6
"3614",0
"3615",0
"3616",3
"3617",3
"3618",2
"3619",66
"3620",66
"3621",39
"3622",3
"3623",0
"3624",16
"3625",1
"3626",0
"3627",3
"3628",39
"3629",0
"3630",26
"3631",2
"3632",1
"3633",0
"3634",0
"3635",14
"3636",9
"3637",19
"3638",19
"3639",0
"3640",1
"3641",33
"3642",0
"3643",44
"3644",1
"3645",10
"3646",3
"3647",0
"3648",16
"3649",5
"3650",0
"3651",8
"3652",9
"3653",50
"3654",18
"3655",13
"3656",1
"3657",0
"3658",1
"3659",8
"3660",26
"3661",4
"3662",14
"3663",6
"3664",15
"3665",0
"3666",1
"3667",13
"3668",2
"3669",14
"3670",3
"3671",9
"3672",1
"3673",0
"3674",1
"3675",0
"3676",1
"3677",10
"3678",0
"3679",7
"3680",9
"3681",0
"3682",0
"3683",0
"3684",0
"3685",0
"3686",1
"3687",8
"3688",9
"3689",0
"3690",0
"3691",8
"3692",7
"3693",42
"3694",3
"3695",65
"3696",71
"3697",71
"3698",4
"3699",14
"3700",3
"3701",13
"3702",8
"3703",10
"3704",3
"3705",12
"3706",14
"3707",0
"3708",24
"3709",3
"3710",5
"3711",0
"3712",0
"3713",1
"3714",8
"3715",0
"3716",7
"3717",1
"3718",5
"3719",4
"3720",4
"3721",2
"3722",6
"3723",18
"3724",11
"3725",1
"3726",2
"3727",9
"3728",4
"3729",0
"3730",8
"3731",55
"3732",6
"3733",3
"3734",20
"3735",20
"3736",21
"3737",3
"3738",1
"3739",1
"3740",8
"3741",0
"3742",8
"3743",0
"3744",0
"3745",0
"3746",1
"3747",4
"3748",43
"3749",5
"3750",36
"3751",0
"3752",0
"3753",14
"3754",5
"3755",29
"3756",48
"3757",3
"3758",5
"3759",1
"3760",5
"3761",3
"3762",26
"3763",0
"3764",28
"3765",8
"3766",26
"3767",1
"3768",29
"3769",5
"3770",4
"3771",55
"3772",0
"3773",0
"3774",28
"3775",15
"3776",6
"3777",4
"3778",0
"3779",4
"3780",9
"3781",0
"3782",0
"3783",19
"3784",3
"3785",42
"3786",2
"3787",44
"3788",3
"3789",0
"3790",0
"3791",3
"3792",1
"3793",1
"3794",0
"3795",4
"3796",0
"3797",4
"3798",0
"3799",14
"3800",20
"3801",1
"3802",6
"3803",14
"3804",0
"3805",0
"3806",55
"3807",3
"3808",8
"3809",0
"3810",4
"3811",3
"3812",26
"3813",0
"3814",5
"3815",9
"3816",4
"3817",3
"3818",1
"3819",2
"3820",1
"3821",0
"3822",6
"3823",1
"3824",3
"3825",0
"3826",0
"3827",5
"3828",4
"3829",12
"3830",5
"3831",65
"3832",17
"3833",9
"3834",21
"3835",0
"3836",0
"3837",0
"3838",5
"3839",2
"3840",29
"3841",5
"3842",5
"3843",0
"3844",2
"3845",58
"3846",0
"3847",1
"3848",8
"3849",12
"3850",0
"3851",0
"3852",1
"3853",1
"3854",1
"3855",1
"3856",23
"3857",0
"3858",1
"3859",21
"3860",7
"3861",3
"3862",4
"3863",0
"3864",0
"3865",4
"3866",5
"3867",0
"3868",68
"3869",11
"3870",2
"3871",14
"3872",63
"3873",0
"3874",4
"3875",0
"3876",1
"3877",11
"3878",0
"3879",1
"3880",4
"3881",0
"3882",10
"3883",1
"3884",50
"3885",5
"3886",4
"3887",3
"3888",0
"3889",0
"3890",2
"3891",5
"3892",4
"3893",1
"3894",3
"3895",0
"3896",6
"3897",18
"3898",3
"3899",23
"3900",3
"3901",3
"3902",1
"3903",26
"3904",11
"3905",7
"3906",0
"3907",0
"3908",4
"3909",18
"3910",12
"3911",0
"3912",13
"3913",1
"3914",18
"3915",9
"3916",8
"3917",0
"3918",5
"3919",55
"3920",1
"3921",5
"3922",8
"3923",1
"3924",8
"3925",0
"3926",0
"3927",8
"3928",1
"3929",29
"3930",0
"3931",20
"3932",14
"3933",0
"3934",0
"3935",3
"3936",5
"3937",5
"3938",2
"3939",24
"3940",0
"3941",3
"3942",3
"3943",0
"3944",4
"3945",6
"3946",1
"3947",6
"3948",19
"3949",0
"3950",4
"3951",1
"3952",0
"3953",1
"3954",5
"3955",4
"3956",3
"3957",30
"3958",0
"3959",0
"3960",5
"3961",4
"3962",0
"3963",45
"3964",5
"3965",0
"3966",0
"3967",16
"3968",10
"3969",0
"3970",7
"3971",14
"3972",0
"3973",0
"3974",0
"3975",10
"3976",14
"3977",45
"3978",0
"3979",4
"3980",0
"3981",30
"3982",0
"3983",14
"3984",14
"3985",14
"3986",4
"3987",1
"3988",14
"3989",35
"3990",2
"3991",33
"3992",1
"3993",1
"3994",17
"3995",45
"3996",0
"3997",5
"3998",11
"3999",56
"4000",4
"4001",45
"4002",0
"4003",0
"4004",1
"4005",8
"4006",28
"4007",0
"4008",5
"4009",9
"4010",6
"4011",0
"4012",0
"4013",4
"4014",0
"4015",16
"4016",0
"4017",4
"4018",29
"4019",0
"4020",5
"4021",35
"4022",44
"4023",0
"4024",0
"4025",45
"4026",2
"4027",1
"4028",1
"4029",9
"4030",0
"4031",28
"4032",14
"4033",20
"4034",3
"4035",45
"4036",1
"4037",45
"4038",45
"4039",33
"4040",4
"4041",0
"4042",0
"4043",0
"4044",6
"4045",5
"4046",26
"4047",36
"4048",9
"4049",4
"4050",4
"4051",4
"4052",14
"4053",19
"4054",5
"4055",10
"4056",10
"4057",0
"4058",7
"4059",1
"4060",45
"4061",4
"4062",22
"4063",4
"4064",5
"4065",0
"4066",22
"4067",0
"4068",0
"4069",22
"4070",66
"4071",48
"4072",51
"4073",35
"4074",35
"4075",4
"4076",3
"4077",1
"4078",3
"4079",8
"4080",0
"4081",22
"4082",0
"4083",8
"4084",41
"4085",3
"4086",1
"4087",66
"4088",1
"4089",28
"4090",2
"4091",0
"4092",10
"4093",28
"4094",15
"4095",0
"4096",17
"4097",1
"4098",19
"4099",13
"4100",15
"4101",3
"4102",18
"4103",0
"4104",3
"4105",1
"4106",1
"4107",5
"4108",12
"4109",18
"4110",3
"4111",0
"4112",0
"4113",22
"4114",3
"4115",10
"4116",42
"4117",4
"4118",0
"4119",1
"4120",0
"4121",0
"4122",0
"4123",17
"4124",0
"4125",4
"4126",0
"4127",0
"4128",0
"4129",3
"4130",6
"4131",0
"4132",0
"4133",1
"4134",0
"4135",0
"4136",20
"4137",29
"4138",4
"4139",22
"4140",22
"4141",7
"4142",19
"4143",3
"4144",8
"4145",3
"4146",22
"4147",9
"4148",9
"4149",4
"4150",22
"4151",0
"4152",0
"4153",4
"4154",8
"4155",4
"4156",0
"4157",10
"4158",1
"4159",28
"4160",21
"4161",6
"4162",9
"4163",42
"4164",3
"4165",6
"4166",22
"4167",19
"4168",0
"4169",22
"4170",22
"4171",3
"4172",1
"4173",14
"4174",0
"4175",1
"4176",0
"4177",3
"4178",6
"4179",36
"4180",5
"4181",11
"4182",9
"4183",0
"4184",4
"4185",8
"4186",0
"4187",3
"4188",33
"4189",1
"4190",3
"4191",18
"4192",18
"4193",8
"4194",3
"4195",3
"4196",29
"4197",3
"4198",46
"4199",3
"4200",5
"4201",1
"4202",3
"4203",3
"4204",13
"4205",0
"4206",8
"4207",0
"4208",3
"4209",24
"4210",1
"4211",9
"4212",0
"4213",0
"4214",3
"4215",3
"4216",4
"4217",6
"4218",2
"4219",71
"4220",4
"4221",20
"4222",0
"4223",10
"4224",42
"4225",22
"4226",3
"4227",30
"4228",1
"4229",3
"4230",30
"4231",0
"4232",8
"4233",1
"4234",10
"4235",14
"4236",9
"4237",6
"4238",4
"4239",2
"4240",6
"4241",2
"4242",3
"4243",0
"4244",4
"4245",8
"4246",3
"4247",0
"4248",4
"4249",14
"4250",20
"4251",0
"4252",1
"4253",0
"4254",0
"4255",3
"4256",1
"4257",0
"4258",1
"4259",26
"4260",72
"4261",15
"4262",8
"4263",3
"4264",2
"4265",10
"4266",71
"4267",0
"4268",5
"4269",48
"4270",26
"4271",15
"4272",3
"4273",8
"4274",0
"4275",28
"4276",3
"4277",30
"4278",3
"4279",3
"4280",29
"4281",2
"4282",12
"4283",3
"4284",17
"4285",0
"4286",11
"4287",0
"4288",6
"4289",3
"4290",3
"4291",1
"4292",3
"4293",26
"4294",2
"4295",3
"4296",1
"4297",3
"4298",1
"4299",0
"4300",18
"4301",4
"4302",26
"4303",3
"4304",8
"4305",26
"4306",8
"4307",4
"4308",42
"4309",11
"4310",8
"4311",6
"4312",1
"4313",15
"4314",16
"4315",1
"4316",0
"4317",0
"4318",33
"4319",1
"4320",5
"4321",1
"4322",0
"4323",6
"4324",0
"4325",1
"4326",1
"4327",3
"4328",10
"4329",0
"4330",13
"4331",1
"4332",3
"4333",6
"4334",0
"4335",0
"4336",3
"4337",11
"4338",3
"4339",69
"4340",3
"4341",1
"4342",4
"4343",7
"4344",2
"4345",4
"4346",6
"4347",5
"4348",5
"4349",6
"4350",13
"4351",2
"4352",8
"4353",4
"4354",0
"4355",14
"4356",35
"4357",0
"4358",4
"4359",2
"4360",12
"4361",0
"4362",5
"4363",4
"4364",56
"4365",2
"4366",51
"4367",7
"4368",34
"4369",1
"4370",1
"4371",8
"4372",1
"4373",34
"4374",2
"4375",8
"4376",34
"4377",10
"4378",4
"4379",3
"4380",4
"4381",0
"4382",3
"4383",34
"4384",18
"4385",2
"4386",0
"4387",34
"4388",0
"4389",68
"4390",0
"4391",5
"4392",8
"4393",4
"4394",0
"4395",1
"4396",1
"4397",11
"4398",32
"4399",0
"4400",32
"4401",12
"4402",5
"4403",0
"4404",32
"4405",0
"4406",32
"4407",1
"4408",1
"4409",8
"4410",6
"4411",4
"4412",1
"4413",0
"4414",3
"4415",4
"4416",21
"4417",13
"4418",34
"4419",68
"4420",34
"4421",26
"4422",11
"4423",55
"4424",11
"4425",0
"4426",0
"4427",13
"4428",56
"4429",1
"4430",1
"4431",0
"4432",65
"4433",11
"4434",0
"4435",8
"4436",0
"4437",3
"4438",16
"4439",19
"4440",13
"4441",0
"4442",0
"4443",34
"4444",11
"4445",4
"4446",34
"4447",9
"4448",33
"4449",3
"4450",38
"4451",2
"4452",1
"4453",34
"4454",14
"4455",8
"4456",2
"4457",13
"4458",34
"4459",57
"4460",57
"4461",57
"4462",34
"4463",0
"4464",57
"4465",14
"4466",3
"4467",2
"4468",4
"4469",57
"4470",18
"4471",18
"4472",1
"4473",0
"4474",0
"4475",13
"4476",5
"4477",0
"4478",3
"4479",4
"4480",32
"4481",3
"4482",4
"4483",11
"4484",1
"4485",10
"4486",0
"4487",34
"4488",1
"4489",3
"4490",1
"4491",1
"4492",0
"4493",4
"4494",30
"4495",57
"4496",4
"4497",4
"4498",0
"4499",0
"4500",57
"4501",20
"4502",20
"4503",0
"4504",0
"4505",0
"4506",48
"4507",5
"4508",3
"4509",8
"4510",3
"4511",17
"4512",11
"4513",6
"4514",32
"4515",32
"4516",14
"4517",3
"4518",0
"4519",5
"4520",7
"4521",0
"4522",0
"4523",4
"4524",1
"4525",0
"4526",0
"4527",0
"4528",0
"4529",28
"4530",6
"4531",3
"4532",13
"4533",0
"4534",6
"4535",10
"4536",4
"4537",2
"4538",1
"4539",1
"4540",3
"4541",3
"4542",10
"4543",0
"4544",10
"4545",48
"4546",5
"4547",11
"4548",3
"4549",0
"4550",0
"4551",6
"4552",8
"4553",4
"4554",4
"4555",48
"4556",0
"4557",10
"4558",1
"4559",6
"4560",57
"4561",5
"4562",0
"4563",0
"4564",5
"4565",1
"4566",42
"4567",28
"4568",3
"4569",4
"4570",5
"4571",5
"4572",5
"4573",34
"4574",0
"4575",3
"4576",38
"4577",13
"4578",42
"4579",4
"4580",8
"4581",41
"4582",1
"4583",30
"4584",6
"4585",4
"4586",0
"4587",2
"4588",10
"4589",39
"4590",2
"4591",39
"4592",15
"4593",66
"4594",2
"4595",2
"4596",0
"4597",1
"4598",5
"4599",0
"4600",57
"4601",9
"4602",0
"4603",0
"4604",0
"4605",0
"4606",8
"4607",3
"4608",3
"4609",1
"4610",66
"4611",0
"4612",13
"4613",15
"4614",68
"4615",1
"4616",2
"4617",39
"4618",65
"4619",4
"4620",0
"4621",5
"4622",0
"4623",20
"4624",51
"4625",46
"4626",0
"4627",4
"4628",3
"4629",2
"4630",0
"4631",9
"4632",0
"4633",20
"4634",13
"4635",3
"4636",9
"4637",16
"4638",5
"4639",0
"4640",3
"4641",0
"4642",2
"4643",0
"4644",3
"4645",26
"4646",0
"4647",3
"4648",36
"4649",5
"4650",4
"4651",11
"4652",0
"4653",18
"4654",42
"4655",58
"4656",13
"4657",0
"4658",38
"4659",3
"4660",0
"4661",0
"4662",17
"4663",57
"4664",6
"4665",70
"4666",5
"4667",13
"4668",3
"4669",8
"4670",1
"4671",11
"4672",0
"4673",20
"4674",0
"4675",0
"4676",0
"4677",0
"4678",0
"4679",1
"4680",0
"4681",6
"4682",3
"4683",6
"4684",50
"4685",0
"4686",8
"4687",8
"4688",0
"4689",1
"4690",1
"4691",4
"4692",8
"4693",6
"4694",0
"4695",4
"4696",11
"4697",0
"4698",28
"4699",5
"4700",0
"4701",5
"4702",0
"4703",3
"4704",0
"4705",0
"4706",5
"4707",3
"4708",6
"4709",0
"4710",0
"4711",6
"4712",0
"4713",12
"4714",0
"4715",0
"4716",15
"4717",26
"4718",6
"4719",17
"4720",5
"4721",17
"4722",13
"4723",67
"4724",4
"4725",0
"4726",0
"4727",26
"4728",8
"4729",0
"4730",2
"4731",23
"4732",1
"4733",0
"4734",1
"4735",3
"4736",9
"4737",4
"4738",10
"4739",9
"4740",3
"4741",23
"4742",0
"4743",5
"4744",23
"4745",23
"4746",0
"4747",44
"4748",18
"4749",28
"4750",3
"4751",23
"4752",12
"4753",12
"4754",23
"4755",23
"4756",0
"4757",5
"4758",0
"4759",65
"4760",4
"4761",42
"4762",3
"4763",36
"4764",0
"4765",5
"4766",42
"4767",16
"4768",1
"4769",1
"4770",36
"4771",3
"4772",1
"4773",6
"4774",3
"4775",0
"4776",1
"4777",0
"4778",2
"4779",20
"4780",13
"4781",20
"4782",0
"4783",1
"4784",14
"4785",15
"4786",0
"4787",0
"4788",1
"4789",16
"4790",30
"4791",0
"4792",4
"4793",3
"4794",10
"4795",0
"4796",2
"4797",48
"4798",16
"4799",15
"4800",46
"4801",0
"4802",1
"4803",3
"4804",6
"4805",2
"4806",8
"4807",2
"4808",5
"4809",0
"4810",6
"4811",21
"4812",10
"4813",0
"4814",68
"4815",0
"4816",2
"4817",0
"4818",15
"4819",11
"4820",2
"4821",12
"4822",4
"4823",5
"4824",16
"4825",1
"4826",19
"4827",5
