"","drugs.i.","a"
"3","X1",0.427856373107911
"4","X1001",0.275911266475253
"5","X1003",0.610125119068239
"6","X1004",0.735442235971428
"7","X1005",0.553679721622214
"8","X1006",0.480563321854479
"9","X1007",0.0996685211811359
"10","X1008",0.328289097192531
"11","X1009",0.463706383177415
"12","X1010",0.358815476303114
"13","X1011",0.412022667899689
"14","X1012",0.641700550021911
"15","X1013",0.453894588567997
"16","X1014",0.412820245825429
"17","X1015",0.386212791211709
"18","X1016",0.607221373224984
"19","X1017",0.678079926178692
"20","X1018",0.62302746298113
"21","X1019",0.609455887741528
"22","X1020",0.593168762199746
"23","X1021",0.586528709283484
"24","X1022",0.52497616351789
"25","X1023",0.268667733764206
"26","X1024",0.59826133407136
"27","X1025",0.35783741475344
"28","X1026",0.162141142655287
"29","X1028",0.611941072674058
"30","X1029",0.499545279693591
"31","X1030",0.515099702328222
"32","X1031",0.496406275017485
"33","X1032",0.179945877453202
"34","X1033",0.473396542220197
"35","X1036",0.185339976555856
"36","X1037",0.629698221502539
"37","X1038",0.609382290236375
"38","X1039",0.437167352083157
"39","X104",0.495467145681006
"40","X1042",0.244577356496396
"41","X1043",0.587868019875963
"42","X1046",0.51332415726932
"43","X1047",0.36660215648171
"44","X1049",0.3276649272896
"45","X1050",0.581506626902416
"46","X1052",0.457598820039127
"47","X1053",0.181236967938637
"48","X1054",0.491459576120711
"49","X1057",0.532491496962626
"50","X1058",0.458272850403084
"51","X1059",0.505009082053791
"52","X106",0.684084669269574
"53","X1060",-0.123628554137842
"54","X1061",0.55372974834156
"55","X1062",0.329951230643474
"56","X1066",0.227511905922287
"57","X1067",0.382897921540744
"58","X1069",0.287184522738576
"59","X1072",0.222529161375978
"60","X1091",0.417962933432049
"61","X11",0.642132114122615
"62","X110",0.554506879331248
"63","X111",0.60368114002499
"64","X1114",0.028397649886549
"65","X1129",0.379027957172262
"66","X1133",0.419435162569762
"67","X1142",0.342705835514013
"68","X1143",0.423051816286109
"69","X1149",0.572693904479866
"70","X1158",0.625194859266673
"71","X1161",0.570306796394791
"72","X1164",0.36173716927184
"73","X1166",0.484845478579121
"74","X1170",0.572759018441958
"75","X1175",0.553892187302322
"76","X119",0.210467382859404
"77","X1192",0.460750342067917
"78","X1194",0.290553571452695
"79","X1199",0.527339111680688
