"","drugs.i.","a"
"3","X1",0.183268677633101
"4","X1001",0.310352602386575
"5","X1003",0.678212548456119
"6","X1004",0.716350673833193
"7","X1005",0.407235608099895
"8","X1006",0.489150547271812
"9","X1007",0.346623939094063
"10","X1008",0.297722864655169
"11","X1009",0.443804911659304
"12","X1010",0.345725758276427
"13","X1011",0.405603397517517
"14","X1012",0.508708185700613
"15","X1013",0.580152621099861
"16","X1014",0.203868856220468
"17","X1015",0.193038139107192
"18","X1016",0.582766937978506
"19","X1017",0.618740920364935
"20","X1018",0.562873803481956
"21","X1019",0.638416065878155
"22","X1020",0.585450691461241
"23","X1021",0.74193029227999
"24","X1022",0.525327811714755
"25","X1023",0.422653084200018
"26","X1024",0.610106362018899
"27","X1025",0.424783000399764
"28","X1026",0.201924359736762
"29","X1028",0.536269200292774
"30","X1029",0.190826472420665
"31","X1030",0.438906379625804
"32","X1031",0.368740911290397
"33","X1032",0.378462086668961
"34","X1033",0.462809955285099
"35","X1036",0.350006169297281
"36","X1037",0.665157236779126
"37","X1038",0.444993719414062
"38","X1039",0.446926504354893
"39","X104",0.720839319504147
"40","X1042",-0.00122641046198717
"41","X1043",0.492333097290883
"42","X1046",0.395220581769435
"43","X1047",0.333725715493989
"44","X1049",0.433691580745174
"45","X1050",0.635814608710877
"46","X1052",0.454927400371616
"47","X1053",0.304685841723828
"48","X1054",0.569224097068089
"49","X1057",0.589106702672291
"50","X1058",0.361443495944537
"51","X1059",0.357677005301086
"52","X106",0.696623070944862
"53","X1060",0.206842200240937
"54","X1061",0.38812869344151
"55","X1062",0.287855932895679
"56","X1066",0.347701050945759
"57","X1067",0.305052542636218
"58","X1069",0.293235250807683
"59","X1072",0.304337321989092
"60","X1091",0.320165102647563
"61","X11",0.75010990104628
"62","X110",0.569127562981787
"63","X111",0.509023938095826
"64","X1114",-0.116918230511722
"65","X1129",0.404612157152587
"66","X1133",0.46042434589068
"67","X1142",0.388896179220327
"68","X1143",0.449795173963093
"69","X1149",0.506164360720316
"70","X1158",0.63435216429296
"71","X1161",0.483050708089664
"72","X1164",0.545216643082325
"73","X1166",0.417901673287493
"74","X1170",0.435510357933807
