,dddd1.drugs.i.,dddd1.a,dddd2.a,dddd3.a,dddd4.a,dddd5.a,dddd6.a,dddd7.a,dddd8.a,dddd9.a,dddd10.a,,
80,X1219,0.548729395,0.596015749,0.548679603,0.465815887,0.444733084,0.512879063,0.598376984,0.58363799,0.636906786,0.645371628,0.558114617,
81,X1230,0.4745727,0.049034274,0.203117743,0.358589561,0.37952034,0.449627324,0.373336849,0.156708936,0.226261831,0.307695541,0.29784651,
82,X1236,0.22429959,0.428909485,0.390423121,0.304015397,0.421283286,0.209901871,0.252857634,0.443771306,0.272741401,0.339556742,0.328775983,
83,X1239,0.390397015,0.567112179,0.285819527,0.443630248,0.372493005,0.334580243,0.410642223,0.41185444,0.451631406,0.274961902,0.394312219,
84,X1241,0.421092411,0.431820989,0.405989175,0.305382216,0.451363463,0.310713939,0.358957877,0.450652913,0.425582277,0.315661423,0.387721668,
85,X1242,0.25855667,0.410039063,0.57001139,0.364788585,0.37717863,0.549084268,0.403219335,0.183047556,0.422039626,0.424500616,0.396246574,
86,X1243,0.5624021,0.423006489,0.521127985,0.495891148,0.415872958,0.378857378,0.575034634,0.496444624,0.355931232,0.576095081,0.480066363,
87,X1248,0.33654213,0.285062208,0.432599219,0.323560077,0.462369725,0.34722081,0.365922895,0.315419373,0.335634527,0.433119781,0.363745074,
88,X1259,0.289612734,0.251337149,0.197695839,0.16186387,0.479326896,0.417614249,0.410668753,0.395096775,0.21552918,0.394286331,0.321303178,
89,X1261,0.011896481,0.19513601,0.222206394,0.342581009,0.22457275,0.372689465,0.282470291,0.219432195,0.303060585,0.190133172,0.236417835,
90,X1262,0.439107419,0.48989571,0.367654589,0.352251029,0.486186218,0.539372238,0.396730612,0.373507532,0.499106091,0.505753955,0.444956539,
91,X1264,0.573674623,0.647092316,0.333153284,0.518356512,0.441778248,0.488447037,0.585714611,0.399450248,0.485336431,0.52220867,0.499521198,
92,X1268,0.227437637,0.28030719,0.456587158,0.223355222,0.357564869,0.421629266,0.384439151,0.458834547,0.423572157,0.362584361,0.359631156,
93,X127,0.25564071,0.383131064,0.356131893,0.576566911,0.566645789,0.398079459,0.440652865,0.344239329,0.398282707,0.279302441,0.399867317,
94,X133,0.803991624,0.801244965,0.7442818,0.743175978,0.755209578,0.777460092,0.814284654,0.670160421,0.72290681,0.751572206,0.758428813,
95,X134,0.451710976,0.618734055,0.492560008,0.560523466,0.601025438,0.510129409,0.532726993,0.509952244,0.69975762,0.562830774,0.553995098,
96,X135,0.797311915,0.664325703,0.79634797,0.660322149,0.699583718,0.629240176,0.6957857,0.684172231,0.680001997,0.675843478,0.698293504,
97,X136,0.577388263,0.631447336,0.660710306,0.623656759,0.597093754,0.625814187,0.602566532,0.59530043,0.589296465,0.686107695,0.618938173,
98,X1371,0.350093914,0.294086641,0.379106011,0.342291077,0.456095275,0.256524331,0.257524691,0.439413852,0.365941571,0.496128536,0.36372059,
99,X1372,0.222009614,0.190947326,-0.050094791,0.252063101,0.204611446,0.264492746,0.199891372,0.169381855,0.2533265,0.361994427,0.20686236,
100,X1373,0.030983695,0.065805958,0.266671332,0.253436856,0.263408392,0.186874257,0.147535155,0.16791144,0.221547456,0.18957936,0.17937539,
101,X1375,0.509463688,0.564527947,0.524904259,0.491994996,0.562218508,0.522823115,0.585368166,0.61020653,0.566041835,0.565798523,0.550334757,
102,X1377,0.102622237,0.131701675,0.04717618,0.087075445,0.19041724,0.224236723,0.101957203,0.135706201,0.219046453,0.092840238,0.13327796,
103,X1378,0.284764562,0.487758686,0.379607314,0.574807203,0.365623688,0.392085803,0.524107726,0.386501266,0.383142808,0.512754171,0.429115323,
104,X140,0.704354702,0.70992083,0.607385748,0.720241986,0.662048684,0.706104176,0.630693823,0.742544952,0.708879667,0.705643493,0.689781806,
105,X147,0.342376404,0.475758222,0.330499652,0.28282467,0.405562659,0.355098493,0.224446934,0.326122964,0.327844205,0.349917334,0.342045154,
106,X1494,0.50744541,0.475928479,0.461454524,0.484116822,0.513559632,0.481031755,0.424691478,0.5269591,0.58700691,0.539721171,0.500191528,
107,X1495,0.41154165,0.449038801,0.41476992,0.424163395,0.470426982,0.553343408,0.505272001,0.36496998,0.372113132,0.575907924,0.454154719,
108,X1498,0.225087298,0.076534295,0.108516545,0.102829476,0.164180576,0.284368709,0.310018109,0.2049969,0.047454845,0.129014776,0.165300153,
109,X150,0.300933807,0.546845168,0.355237703,0.552454707,0.313123405,0.328935042,0.375957371,0.380892542,0.471611872,0.307476862,0.393346848,
110,X1502,0.328642408,0.4290721,0.454762999,0.349210632,0.555237563,0.329964057,0.331380873,0.148597483,0.635165541,0.323033688,0.388506734,
111,X151,0.483045595,0.561846478,0.65624758,0.554705542,0.612554451,0.615075822,0.64374796,0.715649821,0.550712738,0.628067333,0.602165332,
112,X152,0.444892375,0.525121092,0.672180074,0.659085438,0.427721963,0.664785499,0.487786281,0.70888751,0.652468003,0.47734262,0.572027086,
113,X1526,0.083030463,0.085419267,0.240832221,0.079775526,0.098637458,0.044220691,0.175133328,0.134033481,0.215493009,0.119598576,0.127617402,
114,X1527,0.252995801,0.340799683,0.224450604,0.266903057,0.45741939,0.089589514,0.378169403,0.318387963,0.325698551,0.370662381,0.302507635,
115,X1529,0.540426369,0.371095167,0.40992114,0.383966242,0.361709861,0.375163331,0.383012534,0.39498076,0.358828591,0.423380063,0.400248406,
116,X153,0.527121011,0.513581335,0.449636102,0.562877257,0.632089227,0.616463745,0.450229711,0.622401756,0.55754936,0.516452009,0.544840151,
117,X154,0.38107917,0.354508174,0.40456187,0.272298766,0.475143996,0.4881706,0.270467075,0.187156878,0.460438129,0.382892131,0.367671679,
118,X155,0.482099972,0.25815714,0.463460205,0.407162817,0.558228785,0.379503247,0.372584535,0.386641679,0.34695606,0.419299334,0.407409377,
119,X156,0.451416848,0.339138915,0.285857376,0.442174444,0.34803581,0.320353946,0.326533499,0.435670335,0.16211245,0.426724785,0.353801841,
120,X157,0.599014304,0.553939325,0.530481334,0.533812381,0.605578522,0.57896662,0.599044356,0.65232001,0.587112059,0.639055638,0.587932455,
121,X158,0.620969046,0.537128432,0.58872956,0.504532657,0.612179752,0.574071596,0.604504741,0.66207589,0.62357293,0.633192512,0.596095712,
122,X159,0.574850032,0.508822153,0.563478629,0.62127624,0.682428887,0.548362899,0.700111573,0.602748301,0.504791546,0.575191715,0.588206198,
123,X163,0.321899006,0.489629439,0.554849232,0.541172193,0.485018947,0.60751628,0.410476305,0.630034324,0.485396682,0.569480671,0.509547308,
124,X164,0.457758739,0.519252394,0.564143183,0.464688223,0.415680253,0.460948103,0.550262293,0.621958617,0.597815822,0.629324827,0.528183245,
125,X165,0.431551302,0.414269135,0.481537988,0.285823525,0.496888827,0.459843352,0.449072029,0.4587432,0.481668791,0.483196131,0.444259428,
126,X166,0.530602459,0.327057653,0.461038661,0.453188383,0.402343238,0.544116831,0.414799041,0.360292923,0.448974363,0.414977409,0.435739096,
127,X167,0.623209024,0.666202465,0.612032557,0.737296293,0.560307529,0.595270502,0.679096149,0.662189317,0.660523325,0.600518468,0.639664563,
128,X17,0.380632475,0.690570434,0.705113671,0.490498808,0.522178973,0.54952126,0.593813195,0.517629113,0.642765082,0.501011354,0.559373437,
129,X170,0.604279214,0.48456201,0.541802151,0.403073659,0.389816969,0.546428149,0.448760476,0.580931816,0.365958901,0.507518656,0.4873132,
130,X171,0.356594615,0.435005031,0.408511261,0.466203347,0.23511348,0.220290836,0.247627055,0.54004755,0.464047924,0.309710425,0.368315152,
131,X172,0.640460659,0.538980429,0.522093036,0.474830397,0.520818877,0.673046688,0.469723708,0.584733638,0.493727358,0.65893036,0.557734515,
132,X173,0.437965604,0.42631841,0.368155165,0.431635584,0.445714706,0.380348665,0.529741162,0.282854257,0.471829324,0.406917128,0.418148,
133,X175,0.637326133,0.526523051,0.504284128,0.446296927,0.485417657,0.613554328,0.359985195,0.529186049,0.602385454,0.563385393,0.526834432,
134,X176,0.498407696,0.592142521,0.462819648,0.673699451,0.620298892,0.490367509,0.638447715,0.567390967,0.592641869,0.48370038,0.561991665,
135,X177,0.478373686,0.44681326,0.521418435,0.555644089,0.524569804,0.494844815,0.574138451,0.540534007,0.562047708,0.551506493,0.524989075,
136,X178,0.66926593,0.633227964,0.714061018,0.606480827,0.683185993,0.715103834,0.665384905,0.705745753,0.6973031,0.588013226,0.667777255,
137,X179,0.668329405,0.635589787,0.63082892,0.746505178,0.640505408,0.648687186,0.768122249,0.718963695,0.73822073,0.752944976,0.694869753,
138,X180,0.458382505,0.522409551,0.569754508,0.441917988,0.437759599,0.385920249,0.426901067,0.387018656,0.468958883,0.583899516,0.468292252,
139,X182,0.578634003,0.542501417,0.568711707,0.456360191,0.565441721,0.683154289,0.581195976,0.661827729,0.657445893,0.511089639,0.580636257,
140,X184,0.448396652,0.418576224,0.451833734,0.444553227,0.507363139,0.490138618,0.413289113,0.511634651,0.307177735,0.326231222,0.431919431,
141,X185,0.425675623,0.245369096,0.366876328,0.359154645,0.375555038,0.355382955,0.396581107,0.384278372,0.177420987,0.240889049,0.33271832,
142,X186,0.433934727,0.467459321,0.615631075,0.473749711,0.423748176,0.408953662,0.513520083,0.444801503,0.515937678,0.453667419,0.475140336,
143,X190,0.570467164,0.3395802,0.444582811,0.493124348,0.580294534,0.370355813,0.288412584,0.403650998,0.53227287,0.504650462,0.452739178,
144,X192,0.298053642,0.317121981,0.337842581,0.460508417,0.518624741,0.530537364,0.59961266,0.37457058,0.503349468,0.435181178,0.437540261,
145,X193,0.479336141,0.54628787,0.429549573,0.392116037,0.355962882,0.55138039,0.471617218,0.485826682,0.525900903,0.505115201,0.47430929,
146,X194,0.640812801,0.545787016,0.575988785,0.691344183,0.521146443,0.662068609,0.589520598,0.598182647,0.608371332,0.634793339,0.606801575,
147,X196,0.325882643,0.49497607,0.405600693,0.481012133,0.396874725,0.426722156,0.37083516,0.398452597,0.318882499,0.470245614,0.408948429,
148,X197,0.416550938,0.412320995,0.388848039,0.406976309,0.418112603,0.250644676,0.339007814,0.453198899,0.408235522,0.342966958,0.383686275,
149,X199,0.442886733,0.334221176,0.37708176,0.467183919,0.389155561,0.46616927,0.319683363,0.260357937,0.390970034,0.57482626,0.402253601,
150,X200,0.633612743,0.672423374,0.613349414,0.586653367,0.6405587,0.665237338,0.706686354,0.688895899,0.477511167,0.740748915,0.642567727,
151,X201,0.593174472,0.666793083,0.660337724,0.62093308,0.56953474,0.649222562,0.633631662,0.463993919,0.586995265,0.751659909,0.619627641,
152,X202,0.529582616,0.463374554,0.475433182,0.452352889,0.370599094,0.492858021,0.484905554,0.521441814,0.339378427,0.513128461,0.464305461,
153,X203,0.639708759,0.459350582,0.514442292,0.525420241,0.50717773,0.508656901,0.444246024,0.499115594,0.500414848,0.57277666,0.517130963,
154,X204,0.685665596,0.48885823,0.546902298,0.536197946,0.544269949,0.498287113,0.567719629,0.663850576,0.507509488,0.587643985,0.562690481,
155,X205,0.748806609,0.574131879,0.496085092,0.554369849,0.698527846,0.679444487,0.583907996,0.51854489,0.613732925,0.615182739,0.608273431,
156,X206,0.714542865,0.684560924,0.487161945,0.528515622,0.494736893,0.512786484,0.720782751,0.437179602,0.670087936,0.590676498,0.584103152,
157,X207,0.401274354,0.685988658,0.585283907,0.462464715,0.602301359,0.576708153,0.603426948,0.377552367,0.649665564,0.590917319,0.553558334,
158,X208,0.735669737,0.755383016,0.659430368,0.746411098,0.741325566,0.730097981,0.674946998,0.769159344,0.726012816,0.703107368,0.724154429,
159,X211,0.65408574,0.710037988,0.545442183,0.573285798,0.592069101,0.505146776,0.591150603,0.748019349,0.70888953,0.736928702,0.636505577,
160,X219,0.665498889,0.650170237,0.643621931,0.619607172,0.753035349,0.720931802,0.681047951,0.778631501,0.688546358,0.787287871,0.698837906,
161,X221,0.733891035,0.702877236,0.71805806,0.717046333,0.692098006,0.714982109,0.725425822,0.755294446,0.714642981,0.640058921,0.711437495,
162,X222,0.661437938,0.615076077,0.518785058,0.466787344,0.672677881,0.704061719,0.520425739,0.629024679,0.619922337,0.627220831,0.60354196,
163,X223,0.678525582,0.576232147,0.690241535,0.615731797,0.633813538,0.573968065,0.596359761,0.644571233,0.621338573,0.632397731,0.626317996,
164,X224,0.436576864,0.511495296,0.507741852,0.551197318,0.499259551,0.586046406,0.566476235,0.577707838,0.554072627,0.521114156,0.531168814,
165,X225,0.651832832,0.79080059,0.787197555,0.864286122,0.758017535,0.752693613,0.673621636,0.730130764,0.806306643,0.672920285,0.748780758,
166,X226,0.824685724,0.59639364,0.630413584,0.739748748,0.719100711,0.632711279,0.723769875,0.700605534,0.701200627,0.663265403,0.693189512,
167,X228,0.760509808,0.636290659,0.693347249,0.703043168,0.724923991,0.636595683,0.729305658,0.644683866,0.673242914,0.616406861,0.681834986,
168,X229,0.512321121,0.525225494,0.433599024,0.553768372,0.585164678,0.437077834,0.455274088,0.48231021,0.502985073,0.539973521,0.502769942,
169,X230,0.64868887,0.573530696,0.754006995,0.673763261,0.567163946,0.552711155,0.642021048,0.625077576,0.588567504,0.687812782,0.631334383,
170,X231,0.494558886,0.529621872,0.627842483,0.55480838,0.579160259,0.565261369,0.461479583,0.472102927,0.460834287,0.407098271,0.515276832,
171,X235,0.521120429,0.519761004,0.473641076,0.680013828,0.561681741,0.598556677,0.472589504,0.628993547,0.622928302,0.525979307,0.560526542,
172,X238,0.631850094,0.546949533,0.488692651,0.541159901,0.605022532,0.660245542,0.521540113,0.574550359,0.612316956,0.628670548,0.581099823,
173,X245,0.655019969,0.66538903,0.615766144,0.637086892,0.717908038,0.716810392,0.65678363,0.731839813,0.585596787,0.63658296,0.661878366,
174,X249,0.756170616,0.634366374,0.764684248,0.73838684,0.709739577,0.688155691,0.785180232,0.675809646,0.749676425,0.705296858,0.720746651,
175,X252,0.691967153,0.783558944,0.710136293,0.806701499,0.743577852,0.687620718,0.667449045,0.637502455,0.6834352,0.75547478,0.716742394,
176,X253,0.794988043,0.785128676,0.644725659,0.725599497,0.731340914,0.749030295,0.757391297,0.779273105,0.792889944,0.814737213,0.757510464,
177,X254,0.459758216,0.623031876,0.530623478,0.528720365,0.530542525,0.521020534,0.541911482,0.514320956,0.449074255,0.510033582,0.520903727,
178,X255,0.568393556,0.36795245,0.334751885,0.420525213,0.581452378,0.373851836,0.65175876,0.502096809,0.501463453,0.598422989,0.490066933,
179,X256,0.824654061,0.811121858,0.763024464,0.858200083,0.780558847,0.765524729,0.773412586,0.874066721,0.799441206,0.800370106,0.805037466,
180,X257,0.815981527,0.825354684,0.798707156,0.827394519,0.884277755,0.802787706,0.777985089,0.857445805,0.830943573,0.812587806,0.823346562,
181,X258,0.686088159,0.465118103,0.678686943,0.692623728,0.715787321,0.582431134,0.615621783,0.615883855,0.582374253,0.612821939,0.624743722,
182,X260,0.863944172,0.859833717,0.887354438,0.79511554,0.849497151,0.815377448,0.859721853,0.764996954,0.839507907,0.852290895,0.838764007,
183,X261,0.809658867,0.873417711,0.87742933,0.831036622,0.834261441,0.820342845,0.822923206,0.906962639,0.806175495,0.867747461,0.844995562,
184,X262,0.654322702,0.621558281,0.674468342,0.650248018,0.581769806,0.625311322,0.643316493,0.571802978,0.461620633,0.521065016,0.600548359,
185,X263,0.722526687,0.69380167,0.807025834,0.76526369,0.718554983,0.780896621,0.734827917,0.63917731,0.700542996,0.606002893,0.71686206,
186,X265,0.666853223,0.589812196,0.696873665,0.635898035,0.665416024,0.655537314,0.61954551,0.6371258,0.539377801,0.62263323,0.63290728,
187,X266,0.574114387,0.592357485,0.612734445,0.632521544,0.677666951,0.411518615,0.764999529,0.680282477,0.572127447,0.775997009,0.629431989,
188,X268,0.455062993,0.439508084,0.298768108,0.316811544,0.498685318,0.393057202,0.44861777,0.335938363,0.523349562,0.336258418,0.404605736,
189,X269,0.576988115,0.389424092,0.560537031,0.579063675,0.473598516,0.527846383,0.552501429,0.49551985,0.471554318,0.462331425,0.508936483,
