"","drugs.i.","a"
"3","X1",0.0211762784216394
"4","X1001",0.0922783209309547
"5","X1003",0.530420271882313
"6","X1004",0.613145890925267
"7","X1005",0.453178001847476
"8","X1006",0.533961524095793
"9","X1007",0.123499516855802
"10","X1008",0.293349186251076
"11","X1009",0.489230579817587
"12","X1010",0.142036017761509
"13","X1011",0.423102676418202
"14","X1012",0.536780397297544
"15","X1013",0.505208380402524
"16","X1014",0.212814702631568
"17","X1015",0.322358107226246
"18","X1016",0.446153826477202
"19","X1017",0.610772119827942
"20","X1018",0.580512447901367
"21","X1019",0.626406804271316
"22","X1020",0.412176297019445
"23","X1021",0.647654588143869
"24","X1022",0.56429072433557
"25","X1023",0.30535920639662
"26","X1024",0.675127594330307
"27","X1025",0.423211012026909
"28","X1026",0.214096777114937
"29","X1028",0.599374083456686
"30","X1029",0.236338453788947
"31","X1030",0.335613245140358
"32","X1031",0.323116022256469
"33","X1032",0.223472431692613
"34","X1033",0.512683150194064
"35","X1036",0.351002066278997
"36","X1037",0.462617770104851
"37","X1038",0.558439177616802
"38","X1039",0.350392651783959
"39","X104",0.543938804980784
"40","X1042",0.112599867077493
"41","X1043",0.549081667740516
"42","X1046",0.492955607513465
"43","X1047",0.529217472538236
"44","X1049",0.345134619544633
"45","X1050",0.57873735478499
"46","X1052",0.371202934823617
"47","X1053",0.203068268940311
"48","X1054",0.481821436900563
"49","X1057",0.428578780367466
"50","X1058",0.491601504951298
"51","X1059",0.411543734296408
"52","X106",0.680016408786816
"53","X1060",0.118220232676425
"54","X1061",0.509844587803678
"55","X1062",0.369188600478675
"56","X1066",0.158857625881791
"57","X1067",0.252988145645321
"58","X1069",0.309934160463329
"59","X1072",0.277820929650566
"60","X1091",0.236532779974407
"61","X11",0.772267349465376
"62","X110",0.165877297357121
"63","X111",0.593421483028396
"64","X1114",0.0347680487657039
"65","X1129",0.164095023220093
"66","X1133",0.321107014272793
"67","X1142",0.350878686384631
"68","X1143",0.148830538620146
"69","X1149",0.49668395252603
"70","X1158",0.468500803525678
"71","X1161",0.538017000460288
"72","X1164",0.210180800571096
"73","X1166",0.532903647951169
"74","X1170",0.412743015000977
"75","X1175",0.526943107596413
"76","X119",-0.0233902050560534
"77","X1192",0.53251553062443
"78","X1194",0.487586739229654
"79","X1199",0.405298366590018
"80","X1203",0.233829961938779
"81","X1218",0.294607195615883
"82","X1219",0.512879063095715
"83","X1230",0.449627323878479
"84","X1236",0.20990187115577
"85","X1239",0.334580242630993
"86","X1241",0.310713939325941
"87","X1242",0.549084267634324
"88","X1243",0.378857378000468
"89","X1248",0.347220809506533
"90","X1259",0.417614249338973
"91","X1261",0.372689465335692
"92","X1262",0.539372238266347
"93","X1264",0.488447037117702
"94","X1268",0.421629266205446
"95","X127",0.398079458788337
"96","X133",0.77746009151145
"97","X134",0.510129408831676
"98","X135",0.629240175741769
"99","X136",0.625814186801347
"100","X1371",0.256524331098391
"101","X1372",0.2644927458096
"102","X1373",0.186874256684621
"103","X1375",0.522823115326911
"104","X1377",0.224236723246596
"105","X1378",0.39208580251176
"106","X140",0.706104176179657
"107","X147",0.355098493086955
"108","X1494",0.481031754636732
"109","X1495",0.553343407919189
"110","X1498",0.284368709305522
"111","X150",0.328935042376499
"112","X1502",0.329964057486508
"113","X151",0.61507582215864
"114","X152",0.664785499108502
"115","X1526",0.0442206907864049
"116","X1527",0.0895895144776799
"117","X1529",0.375163331364414
"118","X153",0.616463744633459
"119","X154",0.488170600440784
"120","X155",0.379503246965012
"121","X156",0.320353946223111
"122","X157",0.578966620481271
"123","X158",0.574071595940609
"124","X159",0.54836289936464
"125","X163",0.607516280076568
"126","X164",0.46094810317364
"127","X165",0.459843351685726
"128","X166",0.544116830545848
"129","X167",0.595270501635144
"130","X17",0.54952126018342
"131","X170",0.546428148887678
"132","X171",0.220290835712941
"133","X172",0.673046687995143
"134","X173",0.380348665086586
"135","X175",0.613554328051725
"136","X176",0.490367509477187
"137","X177",0.494844815030925
"138","X178",0.715103834469934
"139","X179",0.648687186237303
"140","X180",0.385920249210954
"141","X182",0.68315428948475
"142","X184",0.490138617651457
"143","X185",0.355382954539834
"144","X186",0.408953661730024
"145","X190",0.37035581304453
"146","X192",0.53053736392875
"147","X193",0.551380389912439
"148","X194",0.662068608764474
"149","X196",0.426722156249556
"150","X197",0.250644676301572
"151","X199",0.466169270106965
"152","X200",0.665237338437193
"153","X201",0.649222562189397
"154","X202",0.492858020743153
"155","X203",0.508656901008539
"156","X204",0.498287113164458
"157","X205",0.679444487099771
"158","X206",0.512786483959982
"159","X207",0.576708153063747
"160","X208",0.730097981147561
"161","X211",0.505146776424929
"162","X219",0.720931802271234
"163","X221",0.714982109162482
"164","X222",0.704061719339491
"165","X223",0.573968065330668
"166","X224",0.586046406198715
"167","X225",0.75269361286115
"168","X226",0.632711278594829
"169","X228",0.636595682981824
"170","X229",0.437077833572474
"171","X230",0.552711155478648
"172","X231",0.565261368985289
"173","X235",0.598556677361929
"174","X238",0.660245542259677
"175","X245",0.716810392479895
"176","X249",0.688155690955295
"177","X252",0.687620717642457
"178","X253",0.749030295003599
"179","X254",0.521020533702733
"180","X255",0.373851836178101
"181","X256",0.765524728505229
"182","X257",0.802787706158309
"183","X258",0.582431134469604
"184","X260",0.815377447660291
"185","X261",0.820342844793434
"186","X262",0.625311322218631
"187","X263",0.780896621423866
"188","X265",0.655537313521126
"189","X266",0.411518615132927
"190","X268",0.393057202025192
"191","X269",0.527846382530363
"192","X271",0.567180172966171
"193","X272",0.69304014422765
"194","X273",0.61255650808891
"195","X274",0.363804847080128
"196","X275",0.777659375632399
"197","X276",0.539877441114667
"198","X277",0.574282630288356
"199","X279",0.848492570753556
"200","X281",0.616729153501595
"201","X282",0.608089933445573
"202","X283",0.732267500507872
"203","X286",0.763416276385064
"204","X287",0.608343056142134
"205","X288",0.531119169988105
"206","X29",0.31931683454445
"207","X290",0.758262047972001
"208","X291",0.791703273928577
"209","X292",0.679635822357318
"210","X293",0.26820420813757
