"","drugs.i.","a"
"3","X1",0.523881980520727
"4","X1001",0.451319772463865
"5","X1003",0.646736693706963
"6","X1004",0.660301590472875
"7","X1005",0.751279624511217
"8","X1006",0.53771220865695
"9","X1007",0.612874819294663
"10","X1008",0.474437921445865
"11","X1009",0.418570102566382
"12","X1010",0.368465315683607
"13","X1011",0.296262569606533
"14","X1012",0.566955466357487
"15","X1013",0.648071783437042
"16","X1014",0.286098362576344
"17","X1015",0.22335612909454
"18","X1016",0.639974703622697
"19","X1017",0.639727978168474
"20","X1018",0.583410432232528
"21","X1019",0.730480622261134
"22","X1020",0.590263151282971
"23","X1021",0.762536913435943
"24","X1022",0.591061876726597
"25","X1023",0.469719623505242
"26","X1024",0.545371352291954
"27","X1025",0.5218787708418
"28","X1026",0.352262856539029
"29","X1028",0.526107119270131
"30","X1029",0.589036927158662
"31","X1030",0.486004129990013
"32","X1031",0.330736998317703
"33","X1032",0.305435236227797
"34","X1033",0.606239635304341
"35","X1036",0.413185049834817
"36","X1037",0.773200846122293
"37","X1038",0.614719609249407
"38","X1039",0.548157495662396
"39","X104",0.76519628768271
"40","X1042",0.416157792295709
"41","X1043",0.433434528369588
"42","X1046",0.503750419337251
"43","X1047",0.532764924104477
"44","X1049",0.521694275279859
"45","X1050",0.676842779008408
"46","X1052",0.432328717615928
"47","X1053",0.422530176752573
"48","X1054",0.645782570365413
"49","X1057",0.628016730091711
"50","X1058",0.331343358360857
"51","X1059",0.51480203750218
"52","X106",0.818074017356303
"53","X1060",0.353549545550262
"54","X1061",0.518371856264933
"55","X1062",0.435609079922905
"56","X1066",0.382204301159341
"57","X1067",0.468734030943383
"58","X1069",0.295175814460895
"59","X1072",0.407627681368778
"60","X1091",0.390099530805928
"61","X11",0.682638181723178
"62","X110",0.616240976717583
"63","X111",0.59065074283254
"64","X1114",0.0641366114911403
"65","X1129",0.42010500417251
"66","X1133",0.610223251598891
"67","X1142",0.687128486320416
"68","X1143",0.325695375665158
"69","X1149",0.47851043911132
"70","X1158",0.672786498703555
"71","X1161",0.678432697494371
"72","X1164",0.783947181415063
"73","X1166",0.46800170406302
"74","X1170",0.652683752566788
"75","X1175",0.584211010927807
"76","X119",0.416683298512151
"77","X1192",0.510837170339212
"78","X1194",0.489711606808952
"79","X1199",0.609106557866168
"80","X1203",0.585885905478878
"81","X1218",0.578345180128818
"82","X1219",0.582315947634148
"83","X1230",0.358348521244938
"84","X1236",0.382011728328435
"85","X1239",0.733697332344089
"86","X1241",0.36907036766979
"87","X1242",0.485273639722787
"88","X1243",0.47805418040153
"89","X1248",0.474022310078196
"90","X1259",0.546282738684242
"91","X1261",0.135453427470806
"92","X1262",0.632227308602782
"93","X1264",0.593331652543445
"94","X1268",0.423281780856057
"95","X127",0.666301710188844
"96","X133",0.744286256569858
"97","X134",0.76034906701242
"98","X135",0.679638854531357
"99","X136",0.568519336257254
"100","X1371",0.42204267315554
"101","X1372",0.454169574114724
"102","X1373",0.407262786007251
"103","X1375",0.544178478389832
"104","X1377",0.192965214021895
"105","X1378",0.472111379528072
"106","X140",0.762711721905236
"107","X147",0.479494380253442
"108","X1494",0.52457575749382
"109","X1495",0.692714457724123
"110","X1498",0.13843617720084
"111","X150",0.696360871508247
"112","X1502",0.497310626992432
"113","X151",0.566913615025243
"114","X152",0.747050123227847
"115","X1526",0.153150542397991
"116","X1527",0.413672777780806
"117","X1529",0.606960200130039
"118","X153",0.547975476710577
"119","X154",0.384435471876761
"120","X155",0.446945513886537
"121","X156",0.498865138584996
"122","X157",0.627537288382099
"123","X158",0.595613186074147
"124","X159",0.646510558375061
"125","X163",0.544452110546116
"126","X164",0.583427118009971
"127","X165",0.475302113358583
"128","X166",0.422760359499862
"129","X167",0.720912131114266
"130","X17",0.676750496248193
"131","X170",0.536453276065611
"132","X171",0.762672554194119
"133","X172",0.423572782939745
"134","X173",0.343447938236184
"135","X175",0.529588713359519
"136","X176",0.619808881475263
"137","X177",0.726013529694678
"138","X178",0.797096857544689
"139","X179",0.686891185987609
"140","X180",0.440572193665676
"141","X182",0.610690033357525
"142","X184",0.497110076531772
"143","X185",0.314845869566785
"144","X186",0.53428308509014
"145","X190",0.563977870794791
"146","X192",0.423694203158333
"147","X193",0.521872244320712
"148","X194",0.538274221960574
"149","X196",0.552841064179779
"150","X197",0.328751732578298
"151","X199",0.368597167024366
"152","X200",0.648002082302206
"153","X201",0.692145147671906
"154","X202",0.407790471499111
"155","X203",0.755645804470848
"156","X204",0.591230534668065
"157","X205",0.539532626031789
"158","X206",0.703949313716136
"159","X207",0.677968371737644
"160","X208",0.759324979476179
"161","X211",0.715707605243699
"162","X219",0.646788943579838
"163","X221",0.618774803389374
"164","X222",0.807426888036368
"165","X223",0.671411037881765
"166","X224",0.612345091995954
"167","X225",0.801157979760526
"168","X226",0.508256311802121
"169","X228",0.710350241385329
