"","drugs.i.","a"
"3","X1",0.419879506441459
"4","X1001",0.303586017603971
"5","X1003",0.537364214588492
"6","X1004",0.601248377916132
"7","X1005",0.66230608328987
"8","X1006",0.603503217518226
"9","X1007",0.526830075041138
"10","X1008",0.340419273960292
"11","X1009",0.474928885335258
"12","X1010",0.143284552757844
"13","X1011",0.251324188588336
"14","X1012",0.466576086773828
"15","X1013",0.699177015831648
"16","X1014",0.299527675885922
"17","X1015",0.443365449147179
"18","X1016",0.507851398206015
"19","X1017",0.65865009996731
"20","X1018",0.601903654200679
"21","X1019",0.686958474036033
"22","X1020",0.526357518095969
"23","X1021",0.685774425048269
"24","X1022",0.675303621542539
"25","X1023",0.31043990548793
"26","X1024",0.635431249292818
"27","X1025",0.428413793255013
"28","X1026",0.307308108838218
"29","X1028",0.533641699599276
"30","X1029",0.463622613217469
"31","X1030",0.471418289411427
"32","X1031",0.235646142623162
"33","X1032",0.0323824593221205
"34","X1033",0.513196291123107
"35","X1036",0.332831618883729
"36","X1037",0.663294288360676
"37","X1038",0.577475446087864
"38","X1039",0.513104726574506
"39","X104",0.536980871175496
"40","X1042",0.415895986116798
"41","X1043",0.547734433667556
"42","X1046",0.655988812696006
"43","X1047",0.559352062758029
"44","X1049",0.529160818898562
"45","X1050",0.70253900758923
"46","X1052",0.466703277005555
"47","X1053",0.423132990112638
"48","X1054",0.696929551521224
"49","X1057",0.5030169709483
"50","X1058",0.589744419728687
"51","X1059",0.472797613351508
"52","X106",0.753075003652888
"53","X1060",0.265191697283263
"54","X1061",0.565030213276958
"55","X1062",0.448521147905311
"56","X1066",0.317177043308299
"57","X1067",0.493935015110093
"58","X1069",0.36349040699288
"59","X1072",0.348080237878611
"60","X1091",0.492851267218328
"61","X11",0.641687166537859
"62","X110",0.179710392129465
"63","X111",0.506793609403545
"64","X1114",0.10551654106694
"65","X1129",0.139737288061865
"66","X1133",0.301496130955468
"67","X1142",0.508045017798964
"68","X1143",0.544962628034265
"69","X1149",0.332993065398792
"70","X1158",0.492703449307818
"71","X1161",0.550991853919978
"72","X1164",0.608745266773878
"73","X1166",0.475853188764459
"74","X1170",0.530167760344852
"75","X1175",0.598714198895244
"76","X119",0.228704196181105
"77","X1192",0.593166423280614
"78","X1194",0.477278963414042
"79","X1199",0.463206492091937
