"","drugs.i.","a"
"3","X1",0.354036080935046
"4","X1001",0.558516880078692
"5","X1003",0.482897137083493
"6","X1004",0.572200932180136
"7","X1005",0.724004965895088
"8","X1006",0.640436813601361
"9","X1007",0.662553252393952
"10","X1008",0.407993277033025
"11","X1009",0.414324809753981
"12","X1010",0.396642150582841
"13","X1011",0.218242176268374
"14","X1012",0.656005427462445
"15","X1013",0.545516883241369
"16","X1014",0.346196902400568
"17","X1015",0.519204921795044
"18","X1016",0.475081903294098
"19","X1017",0.496180937683154
"20","X1018",0.442080819436957
"21","X1019",0.686681953300434
"22","X1020",0.523030345621452
"23","X1021",0.563765667308642
"24","X1022",0.59346213201782
"25","X1023",0.284576097656035
"26","X1024",0.633809523433726
"27","X1025",0.481397271258165
"28","X1026",0.301695388597034
"29","X1028",0.387719531932367
"30","X1029",0.429095489129461
"31","X1030",0.615941768295641
"32","X1031",0.313893257289172
"33","X1032",0.123932407840128
"34","X1033",0.659720694774545
"35","X1036",0.493324240171287
"36","X1037",0.648711536781933
"37","X1038",0.685161695920238
"38","X1039",0.424188278373568
"39","X104",0.531868488179859
"40","X1042",0.473166912678565
"41","X1043",0.576002870078189
"42","X1046",0.629833544781266
"43","X1047",0.388550415180274
"44","X1049",0.330682854235077
"45","X1050",0.599614070686851
"46","X1052",0.619018791317039
"47","X1053",0.525439673757095
"48","X1054",0.589686205029938
"49","X1057",0.561197225724946
"50","X1058",0.47968124263044
"51","X1059",0.613801580338495
"52","X106",0.457768342914284
"53","X1060",0.214309358098467
"54","X1061",0.316382804475325
"55","X1062",0.381034337556282
"56","X1066",0.259901838787392
"57","X1067",0.37146634899445
"58","X1069",0.37600386836137
"59","X1072",0.333736645259641
"60","X1091",0.440913620671456
"61","X11",0.79236787341846
"62","X110",0.59574301942726
"63","X111",0.210790651574001
"64","X1114",0.286977142474246
"65","X1129",0.166861293440961
"66","X1133",0.527883980676632
"67","X1142",0.81586757103367
"68","X1143",0.480244136649941
"69","X1149",0.490885946648386
"70","X1158",0.532055837169262
"71","X1161",0.551101356786594
"72","X1164",0.490582100327799
"73","X1166",0.598916898153962
"74","X1170",0.575633276831793
"75","X1175",0.524264976959199
"76","X119",0.553276865436495
"77","X1192",0.470234439602658
"78","X1194",0.518963876166802
"79","X1199",0.542558207165485
"80","X1203",0.61016980398446
"81","X1218",0.549532155297803
"82","X1219",0.587890661553909
"83","X1230",0.272991001332645
"84","X1236",0.545435867925346
"85","X1239",0.578297688531869
"86","X1241",0.430313982418644
"87","X1242",0.593368806762228
"88","X1243",0.435107376248379
"89","X1248",0.444200137644861
"90","X1259",0.515350428215993
"91","X1261",0.240346206320115
"92","X1262",0.500231324226137
"93","X1264",0.35084318645022
"94","X1268",0.515239615969667
"95","X127",0.579688938810818
"96","X133",0.652297025118148
"97","X134",0.621150169959658
"98","X135",0.751964925985888
"99","X136",0.570558723129494
"100","X1371",0.481636090232379
"101","X1372",0.125921048298989
"102","X1373",0.360745461888341
"103","X1375",0.533238485065572
"104","X1377",0.199065351706648
"105","X1378",0.511251930536067
"106","X140",0.681579474681502
"107","X147",0.43401371690045
"108","X1494",0.31755532067587
"109","X1495",0.595944253959161
"110","X1498",0.116932922297593
"111","X150",0.450541186373567
"112","X1502",0.438137958036382
"113","X151",0.689519071746997
"114","X152",0.836956361756908
"115","X1526",0.296290931244192
"116","X1527",0.302207372850312
"117","X1529",0.492355181420267
"118","X153",0.514419287346702
"119","X154",0.494921814532426
"120","X155",0.613762308341611
"121","X156",0.576936792736895
"122","X157",0.552737942909792
"123","X158",0.616631783775848
"124","X159",0.53895751820415
"125","X163",0.604249409977076
"126","X164",0.595880826828436
"127","X165",0.54272061060365
"128","X166",0.580187101346636
"129","X167",0.727928509266063
"130","X17",0.587958193072558
"131","X170",0.541815761629007
"132","X171",0.507226227893421
"133","X172",0.414499202245608
"134","X173",0.52674066668819
"135","X175",0.493742823794838
"136","X176",0.468437214219621
"137","X177",0.691991067596252
"138","X178",0.788988183522248
"139","X179",0.68026845829077
"140","X180",0.645648296226259
"141","X182",0.576075989950242
"142","X184",0.449872470353392
"143","X185",0.384045498959782
"144","X186",0.697626152831536
"145","X190",0.550910182426477
"146","X192",0.528312186229903
"147","X193",0.485663765123473
"148","X194",0.615528276277146
"149","X196",0.352318651173019
"150","X197",0.408531080848053
"151","X199",0.295988727217669
"152","X200",0.53463412413457
"153","X201",0.618976412246282
"154","X202",0.503976795986698
"155","X203",0.777342267622146
"156","X204",0.692833992446164
"157","X205",0.508138547527094
"158","X206",0.532976064726929
"159","X207",0.564828898978958
"160","X208",0.741968904727473
"161","X211",0.523697325896195
"162","X219",0.624449950327822
"163","X221",0.657381392381993
"164","X222",0.779252322566624
"165","X223",0.750772972058941
"166","X224",0.559814542274999
"167","X225",0.762034186062916
"168","X226",0.605356809539232
"169","X228",0.763126763641921
"170","X229",0.516650960290168
"171","X230",0.754032339786056
"172","X231",0.675579309819623
"173","X235",0.601194937049375
"174","X238",0.621643192818241
"175","X245",0.635058473880968
"176","X249",0.752460634634796
"177","X252",0.718047348873291
"178","X253",0.589740138562035
"179","X254",0.581903267559187
"180","X255",0.335543059976923
"181","X256",0.777739388141617
"182","X257",0.768898057691992
"183","X258",0.651396915920366
"184","X260",0.885086344369701
"185","X261",0.878910126284768
"186","X262",0.673358554751747
"187","X263",0.780159884779486
"188","X265",0.771996159021862
"189","X266",0.596038109066839
"190","X268",0.242958037334787
"191","X269",0.490073605461678
"192","X271",0.726517548339537
"193","X272",0.596245998624783
"194","X273",0.601562022543477
"195","X274",0.493520003919214
"196","X275",0.639518950728827
"197","X276",0.620494622985117
"198","X277",0.526410181073811
"199","X279",0.850625468982058
"200","X281",0.399881372756211
"201","X282",0.827544275486403
"202","X283",0.708811925558946
"203","X286",0.777883382087044
"204","X287",0.789972417244509
"205","X288",0.577171409885843
"206","X29",0.458018636461574
"207","X290",0.767943014994191
"208","X291",0.721361916161565
"209","X292",0.758141671346099
"210","X293",0.358285492258066
"211","X294",0.763973834938502
"212","X295",0.788321161178901
"213","X298",0.764707900346089
"214","X299",0.767515356989476
"215","X3",0.701535058610242
"216","X30",0.688605057696306
"217","X300",0.681123705816698
"218","X301",0.822135224455207
"219","X302",0.670916240527653
"220","X303",0.816644684708253
"221","X304",0.608317951632971
"222","X305",0.879355087975209
"223","X306",0.743004150471222
"224","X308",0.626915073965677
"225","X309",0.714905706553578
"226","X310",0.813987517812668
"227","X312",0.542043751942575
"228","X32",0.75939725790216
"229","X326",0.664541666911034
"230","X328",0.751791038566936
"231","X329",0.803036285864774
"232","X330",0.775513077776874
"233","X331",0.782150819810795
"234","X332",0.65530280574411
"235","X333",0.621575324109244
"236","X34",0.588161415654068
"237","X341",0.558178346299384
"238","X344",0.559623700585573
"239","X345",0.809250541833707
"240","X346",0.690019686196599
"241","X35",0.627006830947613
"242","X37",0.464077528023223
"243","X38",0.591646602591656
"244","X41",0.722898656105512
"245","X45",0.654397781588624
"246","X5",0.61320219824018
"247","X51",0.441279359899029
"248","X52",0.733383716601193
"249","X53",0.724823180067418
"250","X54",0.727226751938718
"251","X55",0.68583785377494
"252","X56",0.672213565759393
"253","X59",0.593156732727609
"254","X6",0.385073495174636
"255","X60",0.708590196993318
"256","X62",0.539679395728438
"257","X63",0.711004052412765
"258","X64",0.588859365758005
"259","X71",0.537797935924373
"260","X83",0.686838819922951
"261","X86",0.66426956202166
"262","X87",0.536751489323482
"263","X88",0.617255455622451
"264","X89",0.63993307087679
"265","X9",0.481185995706503
"266","X91",0.626291179839218
"267","X94",0.265963041159171
