,dddd1.drugs.i.,dddd1.a,dddd2.a,dddd3.a,dddd4.a,dddd5.a,dddd6.a,dddd7.a,dddd8.a,dddd9.a,dddd10.a,,
112,X152,0.679252394,0.747050123,0.836956362,0.812972741,0.634285777,0.81551952,0.681172076,0.80134014,0.832451122,0.664276263,0.750527652,
113,X1526,0.20939993,0.153150542,0.296290931,0.178961646,0.129073258,0.195530428,0.280439522,0.336605388,0.298820855,0.268927165,0.234719966,
114,X1527,0.368595294,0.413672778,0.302207373,0.517117009,0.419143338,0.318905205,0.523372152,0.364711281,0.362466347,0.535284531,0.412547531,
115,X1529,0.637271558,0.6069602,0.492355181,0.435711746,0.490724263,0.473681019,0.600056361,0.632192901,0.324791545,0.590346003,0.528409078,
116,X153,0.49359955,0.547975477,0.514419287,0.497288117,0.622847799,0.657638165,0.650868636,0.662556556,0.63582161,0.644280212,0.592729541,
117,X154,0.379225572,0.384435472,0.494921815,0.38443436,0.493010442,0.451703292,0.402284557,0.360100296,0.534108352,0.371103838,0.4255328,
118,X155,0.522942841,0.446945514,0.613762308,0.628049981,0.622737819,0.521227399,0.550542076,0.5469898,0.582860939,0.550017951,0.558607663,
119,X156,0.574494469,0.498865139,0.576936793,0.58367439,0.437010846,0.413336171,0.559162228,0.583083644,0.3763563,0.508714986,0.511163496,
120,X157,0.555387498,0.627537288,0.552737943,0.608997837,0.612349741,0.598201869,0.638140075,0.664233096,0.673781789,0.615772871,0.614714001,
121,X158,0.577121277,0.595613186,0.616631784,0.568297763,0.685535509,0.571847194,0.696930165,0.654962574,0.624934294,0.639805479,0.623167923,
122,X159,0.656316373,0.646510558,0.538957518,0.649794994,0.668619741,0.551741348,0.715577397,0.631976378,0.400093966,0.6490937,0.610868197,
123,X163,0.407023288,0.544452111,0.60424941,0.601718074,0.605514525,0.578512959,0.518946693,0.62703608,0.4618173,0.550695455,0.549996589,
124,X164,0.458112555,0.583427118,0.595880827,0.613853408,0.518556131,0.652008312,0.679228783,0.580657533,0.619334967,0.601337629,0.590239726,
125,X165,0.451240873,0.475302113,0.542720611,0.397558622,0.503740845,0.562361447,0.474293899,0.551412144,0.520812066,0.510116038,0.498955866,
126,X166,0.49490383,0.422760359,0.580187101,0.515208257,0.467699588,0.54297726,0.518974616,0.445070032,0.554837043,0.48703216,0.502965025,
127,X167,0.687566499,0.720912131,0.727928509,0.755020761,0.639094111,0.62849421,0.707978468,0.702478699,0.675439587,0.690834064,0.693574704,
128,X17,0.508652583,0.676750496,0.587958193,0.565823064,0.461076956,0.589297141,0.45246278,0.585200559,0.762811481,0.436338836,0.562637209,
129,X170,0.566380074,0.536453276,0.541815762,0.446355792,0.480716875,0.51850477,0.506358864,0.554585398,0.311537778,0.527566381,0.499027497,
130,X171,0.572449818,0.762672554,0.507226228,0.549361558,0.442399419,0.340877353,0.34769114,0.703543891,0.641126964,0.464291983,0.533164091,
131,X172,0.520066866,0.423572783,0.414499202,0.401210423,0.359859065,0.530921566,0.212031431,0.482914126,0.484572889,0.615489228,0.444513758,
132,X173,0.397712537,0.343447938,0.526740667,0.49308799,0.521838565,0.464054585,0.355488553,0.176817091,0.447661218,0.416195112,0.414304426,
133,X175,0.682955037,0.529588713,0.493742824,0.553536936,0.552387662,0.535580683,0.537282287,0.540382138,0.638362903,0.600388338,0.566420752,
134,X176,0.563148972,0.619808881,0.468437214,0.698110112,0.636640024,0.472212507,0.589472408,0.662212053,0.554888451,0.553839385,0.581877001,
135,X177,0.790033163,0.72601353,0.691991068,0.6856639,0.735938529,0.719725353,0.627737355,0.733017308,0.763254486,0.788934857,0.726230955,
136,X178,0.746906699,0.797096858,0.788988184,0.661019887,0.799994807,0.751849741,0.776851734,0.78111595,0.786475581,0.755633977,0.764593342,
137,X179,0.733839235,0.686891186,0.680268458,0.752247836,0.661340401,0.76992214,0.820709272,0.749743683,0.761900712,0.803506592,0.742036952,
138,X180,0.578231576,0.440572194,0.645648296,0.580908592,0.583167615,0.603871477,0.542236866,0.508306397,0.596003137,0.640097662,0.571904381,
139,X182,0.611052883,0.610690033,0.57607599,0.619642245,0.696805412,0.705064453,0.664931338,0.699167534,0.654196723,0.568405895,0.640603251,
140,X184,0.570379481,0.497110077,0.44987247,0.472622617,0.501380428,0.499764413,0.467361899,0.589753684,0.434143717,0.319773648,0.480216244,
141,X185,0.436417558,0.31484587,0.384045499,0.312912674,0.482771028,0.319996595,0.446031279,0.501351014,0.29584148,0.402772915,0.389698591,
142,X186,0.517224348,0.534283085,0.697626153,0.588626456,0.392318043,0.40545076,0.587276765,0.457192088,0.44509918,0.40267903,0.502777591,
143,X190,0.646956099,0.563977871,0.550910182,0.624156846,0.67209334,0.482181486,0.509279995,0.501006641,0.680760415,0.634440391,0.586576327,
144,X192,0.358006701,0.423694203,0.528312186,0.381180469,0.597310235,0.542354735,0.63522835,0.426950234,0.505704985,0.585320111,0.498406221,
145,X193,0.454842545,0.521872244,0.485663765,0.363701537,0.296270242,0.552081081,0.451918796,0.486469829,0.581456451,0.47664709,0.467092358,
146,X194,0.658172817,0.538274222,0.615528276,0.671561463,0.569432626,0.666036711,0.541541185,0.597054787,0.623693818,0.690011278,0.617130718,
147,X196,0.365500145,0.552841064,0.352318651,0.440579664,0.434683177,0.405750092,0.414106172,0.445587025,0.314693078,0.501867358,0.422792643,
148,X197,0.433485862,0.328751733,0.408531081,0.385011657,0.329346342,0.360441765,0.287866624,0.246902543,0.358540264,0.302028718,0.344090659,
149,X199,0.460565442,0.368597167,0.295988727,0.518284455,0.46630483,0.533054191,0.402778306,0.328233672,0.411439666,0.516384828,0.430163129,
150,X200,0.61402315,0.648002082,0.534634124,0.553046854,0.520487451,0.590145955,0.644400522,0.680180884,0.431984657,0.71239237,0.592929805,
151,X201,0.722847058,0.692145148,0.618976412,0.599415666,0.708298134,0.726481275,0.828197176,0.68581166,0.653736106,0.67503313,0.691094176,
152,X202,0.575909301,0.407790471,0.503976796,0.367862465,0.490089629,0.513487309,0.547161784,0.651228519,0.429518941,0.519467226,0.500649244,
153,X203,0.778327885,0.755645804,0.777342268,0.78029179,0.776363047,0.794240504,0.753493717,0.773556177,0.686499204,0.787906273,0.766366667,
154,X204,0.757384672,0.591230535,0.692833992,0.739075552,0.706976169,0.630781315,0.61987813,0.764685977,0.618396994,0.770310935,0.689155427,
155,X205,0.695942443,0.539532626,0.508138548,0.536606862,0.682521104,0.659148184,0.540216113,0.526426614,0.580769544,0.64235043,0.591165247,
156,X206,0.704454546,0.703949314,0.532976065,0.527283101,0.557693064,0.498520694,0.697967705,0.454286949,0.690932295,0.62587489,0.599393862,
157,X207,0.444305017,0.677968372,0.564828899,0.496587035,0.649322135,0.643602865,0.592391488,0.520142094,0.687870247,0.636224637,0.591324279,
158,X208,0.753609517,0.759324979,0.741968905,0.764593204,0.765174904,0.775706649,0.7086274,0.782843823,0.717332087,0.74661126,0.751579273,
159,X211,0.606881443,0.715707605,0.523697326,0.644029492,0.662619275,0.531732636,0.680898213,0.706105658,0.704659719,0.721351744,0.649768311,
160,X219,0.687214387,0.646788944,0.62444995,0.595237449,0.755331273,0.73338167,0.695175351,0.810427998,0.705708939,0.774036235,0.70277522,
161,X221,0.755669569,0.618774803,0.657381392,0.632506442,0.64362803,0.679767716,0.68900335,0.732505924,0.661059197,0.67946125,0.674975767,
162,X222,0.840449432,0.807426888,0.779252323,0.71621236,0.781817319,0.802974356,0.734711995,0.821979484,0.766354963,0.822922049,0.787410117,
163,X223,0.669951364,0.671411038,0.750772972,0.654448034,0.681644413,0.625755822,0.671350258,0.607086518,0.684052954,0.685618952,0.670209233,
164,X224,0.471471014,0.612345092,0.559814542,0.56580443,0.584704241,0.620263213,0.56340291,0.563070697,0.571255373,0.548725721,0.566085723,
165,X225,0.669685552,0.80115798,0.762034186,0.804772251,0.764271897,0.748609184,0.742263263,0.725925881,0.77162101,0.737711673,0.752805288,
166,X226,0.760651382,0.508256312,0.60535681,0.794811726,0.69658353,0.632471729,0.699007296,0.698020475,0.702570678,0.633768911,0.673149885,
167,X228,0.815582363,0.710350241,0.763126764,0.759023768,0.7663222,0.723010831,0.785640191,0.738279577,0.721982242,0.754179624,0.75374978,
168,X229,0.611936846,0.593167942,0.51665096,0.661182046,0.646077924,0.526795817,0.561406108,0.517983262,0.583112695,0.646544665,0.586485827,
169,X230,0.706543489,0.562360003,0.75403234,0.725286057,0.491486844,0.594762643,0.688572103,0.6646954,0.6623494,0.74327512,0.65933634,
170,X231,0.539257898,0.560094039,0.67557931,0.541049107,0.684534497,0.675740188,0.562958453,0.546102376,0.553042365,0.615740815,0.595409905,
171,X235,0.542679311,0.650984159,0.601194937,0.671358711,0.634828216,0.659159244,0.6841858,0.690283259,0.713098919,0.628498201,0.647627076,
172,X238,0.740225355,0.750566495,0.621643193,0.671341956,0.728840143,0.753958678,0.665537335,0.749464924,0.730555615,0.716759108,0.71288928,
173,X245,0.610185631,0.709158954,0.635058474,0.641078684,0.688667134,0.707497586,0.645052703,0.73430927,0.569824273,0.657274585,0.659810729,
174,X249,0.768615765,0.642340046,0.752460635,0.766513953,0.687474578,0.700949078,0.791013872,0.659943714,0.769497924,0.698887208,0.723769677,
175,X252,0.696596165,0.785811188,0.718047349,0.814845565,0.761726358,0.645814534,0.659514217,0.621769857,0.68775473,0.766320925,0.715820089,
176,X253,0.77716321,0.782020743,0.589740139,0.70432636,0.722252307,0.743997319,0.721248995,0.72696684,0.789971751,0.766191326,0.732387899,
177,X254,0.571034867,0.71665692,0.581903268,0.597238884,0.56929271,0.659419735,0.673356423,0.582370475,0.619338376,0.526108728,0.609672038,
178,X255,0.495024814,0.34236251,0.33554306,0.383260468,0.534936833,0.334818893,0.631952787,0.488567657,0.48862998,0.608660832,0.464375784,
179,X256,0.85405523,0.791952373,0.777739388,0.86600316,0.749431046,0.786727636,0.712576824,0.861367904,0.773905144,0.806054972,0.797981368,
180,X257,0.796472416,0.783085267,0.768898058,0.811885088,0.862845746,0.786703429,0.768294097,0.840661868,0.82632643,0.812446066,0.805761847,
181,X258,0.642025672,0.529142494,0.651396916,0.648658611,0.703998686,0.625292486,0.576474036,0.589262406,0.605426319,0.583643786,0.615532141,
182,X260,0.860275932,0.86525609,0.885086344,0.796665305,0.851361519,0.816095567,0.863079052,0.680299348,0.85225797,0.89252045,0.836289758,
183,X261,0.774210582,0.864592422,0.878910126,0.804105296,0.813418316,0.811993837,0.817237629,0.88034716,0.783373134,0.837221594,0.82654101,
184,X262,0.664567654,0.588172372,0.673358555,0.642277153,0.578299687,0.624311213,0.620607627,0.576452984,0.447655804,0.512338684,0.592804173,
185,X263,0.722482581,0.719304079,0.780159885,0.742165365,0.711122284,0.752551949,0.723598362,0.654443108,0.670111812,0.58322546,0.705916489,
186,X265,0.768013242,0.6768241,0.771996159,0.709641642,0.775955725,0.733311535,0.727973393,0.773279002,0.722273126,0.796788539,0.745605646,
187,X266,0.538576868,0.571685819,0.596038109,0.625692469,0.668642765,0.404541605,0.758019132,0.635702327,0.546628488,0.742420772,0.608794835,
